試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2022-02-26,長野GaRons,近畿クラブスフィーダ,1,3,0,14,,小林雅治,1,nan,□,nan,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,1
2022-02-26,長野GaRons,近畿クラブスフィーダ,1,3,0,15,L,難波宏冶,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,長野GaRons,近畿クラブスフィーダ,1,3,0,17,,矢澤雅敦,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-02-26,長野GaRons,近畿クラブスフィーダ,1,3,0,18,,笹岡歩夢,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,長野GaRons,近畿クラブスフィーダ,1,3,0,19,,奥原蓮,4,■,■,■,■,nan,38,16,1,42.1,39.5,4.00,6,3,0,50.0,1,0.25,12,0,4,1,-6.2,10,6,3,75.0,17
2022-02-26,長野GaRons,近畿クラブスフィーダ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,130,58,5,44.6,40.8,14.50,22,10,1,45.5,7,1.75,89,1,12,20,3.4,87,47,21,66.1,66
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,3,,河戸俊亮,4,■,■,■,■,nan,7,1,2,14.3,-14.3,0.25,0,0,0,-,4,1.00,9,0,0,0,0.0,0,0,0,-,5
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,4,,藤川佳大,2,nan,□,□,nan,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,1,0,1,0,-25.0,2,1,1,75.0,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,8,,谷口晴彦,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,9,,北村宏樹,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,7,2,3,50.0,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,11,,本多駿,4,■,■,■,■,nan,17,8,1,47.1,41.2,2.00,0,0,0,-,2,0.50,16,0,2,2,0.0,3,0,3,50.0,10
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,14,L,荒木琢真,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,16,3,64.8,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,17,,友渕瑠宇久,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,2,50.0,0,0,0,-,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,18,,後藤陸翔,4,■,■,■,■,nan,42,25,0,59.5,59.5,6.25,8,7,0,87.5,2,0.50,18,0,3,5,2.8,38,20,10,65.8,27
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,21,,武田大直,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,23,,井上尚人,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,25,,小磯智紀,4,■,■,■,■,nan,5,2,0,40.0,40.0,0.50,0,0,0,-,3,0.75,16,0,0,7,10.9,0,0,0,-,5
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,28,,本多泰成,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,29,,江口颯人,4,■,■,■,■,nan,33,15,3,45.5,36.4,3.75,9,3,0,33.3,4,1.00,14,1,0,3,12.5,0,0,0,-,20
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,32,,東影夏海,4,■,■,■,■,nan,17,10,0,58.8,58.8,2.50,0,0,0,-,1,0.25,13,0,1,0,-1.9,0,0,0,-,11
2022-02-26,近畿クラブスフィーダ,長野GaRons,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,124,61,7,49.2,43.5,15.25,17,10,0,58.8,16,4.00,98,1,11,19,3.1,77,39,20,63.6,78
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,1,,松下祐太,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,9,2,3,38.9,0
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,2,,鰐川怜児,4,■,■,■,■,nan,39,13,10,33.3,7.7,3.25,15,3,5,20.0,0,-,13,0,2,0,-3.8,0,0,0,-,13
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,3,,高井大輝,3,■,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,0
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,4,,福池凌太,4,■,■,■,■,nan,30,12,4,40.0,26.7,3.00,7,5,1,71.4,2,0.50,20,0,4,6,2.5,0,0,0,-,14
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,5,,浅田潮,3,nan,□,□,□,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,2
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,7,,石坂ハスナヌ,4,■,■,■,■,nan,15,8,1,53.3,46.7,2.00,0,0,0,-,4,1.00,8,0,0,1,3.1,0,0,0,-,12
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,9,,荻野颯大,1,nan,nan,□,nan,nan,4,1,1,25.0,0.0,1.00,1,0,1,0.0,0,-,1,0,0,0,0.0,0,0,0,-,1
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,10,,柳生大成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,11,L,新関忠稀,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,50,34,7,75.0,0
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,14,,小林雅治,4,■,■,■,■,nan,13,5,0,38.5,38.5,1.25,0,0,0,-,10,2.50,12,0,1,4,6.2,0,0,0,-,15
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,15,L,難波宏冶,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,17,,矢澤雅敦,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,18,,笹岡歩夢,4,□,■,■,■,nan,6,3,2,50.0,16.7,0.75,0,0,0,-,0,-,9,0,1,2,2.8,0,0,0,-,3
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,19,,奥原蓮,4,■,■,■,■,nan,25,14,0,56.0,56.0,3.50,2,1,0,50.0,0,-,15,0,4,2,-3.3,33,13,13,59.1,14
2022-02-27,長野GaRons,近畿クラブスフィーダ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,135,58,18,43.0,29.6,14.50,25,9,7,36.0,16,4.00,90,0,12,17,1.4,93,49,23,65.1,74
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,3,,河戸俊亮,4,■,■,■,■,nan,7,3,0,42.9,42.9,0.75,0,0,0,-,3,0.75,10,0,1,2,2.5,0,0,0,-,6
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,4,,藤川佳大,4,■,■,■,■,nan,21,7,1,33.3,28.6,1.75,0,0,0,-,1,0.25,11,0,4,0,-9.1,10,3,5,55.0,8
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,8,,谷口晴彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,9,,北村宏樹,2,□,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,3,1,1,50.0,0
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,11,,本多駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,14,L,荒木琢真,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,18,5,75.9,0
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,17,,友渕瑠宇久,1,nan,nan,□,nan,nan,2,1,1,50.0,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,18,,後藤陸翔,4,■,■,■,■,nan,41,15,3,36.6,29.3,3.75,8,4,1,50.0,2,0.50,13,1,0,3,13.5,35,17,8,60.0,18
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,21,,武田大直,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,23,,井上尚人,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,9,1,1,5,22.2,0,0,0,-,1
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,25,,小磯智紀,4,■,■,■,■,nan,4,0,0,0.0,0.0,-,0,0,0,-,2,0.50,17,0,0,2,2.9,0,0,0,-,2
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,28,,本多泰成,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,3,1,2,66.7,0
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,29,,江口颯人,4,■,■,■,■,nan,39,21,1,53.8,51.3,5.25,11,6,0,54.5,1,0.25,14,0,1,4,5.4,0,0,0,-,22
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,32,,東影夏海,4,■,■,■,■,nan,12,8,0,66.7,66.7,2.00,0,0,0,-,3,0.75,17,0,1,1,0.0,0,0,0,-,11
2022-02-27,近畿クラブスフィーダ,長野GaRons,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,128,55,6,43.0,38.3,13.75,19,10,1,52.6,12,3.00,101,2,8,19,4.7,78,40,21,64.7,69
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,1,,松下祐太,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,2,,鰐川怜児,5,■,■,■,■,■,34,20,3,58.8,50.0,4.00,11,7,2,63.6,3,0.60,18,0,3,1,-2.8,0,0,0,-,23
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,3,,高井大輝,3,nan,nan,□,■,■,0,0,0,,,-,0,0,0,-,0,-,11,0,1,2,2.3,0,0,0,-,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,4,,福池凌太,5,■,■,■,■,■,42,13,6,31.0,16.7,2.60,4,0,2,0.0,1,0.20,25,1,3,4,5.0,19,3,3,23.7,15
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,5,,浅田潮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,6,,篠原和政,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,7,,石坂ハスナヌ,5,■,■,■,■,■,14,8,2,57.1,42.9,1.60,0,0,0,-,2,0.40,13,1,0,0,7.7,6,2,3,58.3,11
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,9,,荻野颯大,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,10,,柳生大成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,11,L,新関忠稀,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,45,26,12,71.1,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,14,,小林雅治,5,■,■,■,■,■,9,3,0,33.3,33.3,0.60,0,0,0,-,1,0.20,20,0,1,5,5.0,1,0,1,50.0,4
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,17,,矢澤雅敦,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,18,,笹岡歩夢,3,■,■,■,nan,nan,7,5,0,71.4,71.4,1.67,0,0,0,-,1,0.33,14,0,1,1,0.0,0,0,0,-,6
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,19,,奥原蓮,5,■,■,■,■,■,39,20,1,51.3,48.7,4.00,5,1,1,20.0,0,-,18,0,1,3,2.8,23,12,6,65.2,20
2022-03-05,長野GaRons,トヨタモビリティ東京スパークル,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,146,69,12,47.3,39.0,13.80,20,8,5,40.0,8,1.60,123,2,10,16,2.8,96,44,25,58.9,79
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,1,,岩阪健太郎,4,nan,■,■,■,■,6,2,0,33.3,33.3,0.50,0,0,0,-,1,0.25,11,1,0,1,11.4,3,3,0,100.0,4
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,2,,為我井太也,5,■,■,■,■,■,7,1,0,14.3,14.3,0.20,0,0,0,-,0,-,15,0,3,4,1.7,0,0,0,-,1
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,3,,紅林宏輝,5,■,■,■,■,■,49,22,5,44.9,34.7,4.40,7,3,2,42.9,2,0.40,18,4,5,3,19.4,27,12,11,64.8,28
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,4,,西河孝太,5,■,■,■,■,■,45,25,5,55.6,44.4,5.00,8,3,1,37.5,0,-,26,3,1,4,14.4,1,0,0,0.0,28
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,6,,大貫智博,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,9,,東拓巳,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,2,1,-4.2,0,0,0,-,0
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,10,L,野田雄介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,16,8,60.6,0
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,14,,岸海斗,2,■,nan,nan,nan,□,2,0,1,0.0,-50.0,-,0,0,0,-,3,1.50,6,0,2,3,4.2,5,3,2,80.0,3
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,15,,新山駿,5,■,■,■,■,■,39,22,0,56.4,56.4,4.40,0,0,0,-,1,0.20,18,2,6,1,4.2,43,33,7,84.9,25
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,16,,西岡泰成,5,■,■,■,■,■,16,3,4,18.8,-6.2,0.60,0,0,0,-,2,0.40,18,0,1,4,4.2,0,0,0,-,5
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,17,,筧颯斗,4,□,□,□,□,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,18,,鈴木浩大,4,nan,□,□,□,□,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,1
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,21,,伊藤優介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,22,,松枝寿明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,トヨタモビリティ東京スパークル,長野GaRons,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,167,78,15,46.7,37.7,15.60,15,6,3,40.0,9,1.80,121,10,21,21,8.3,112,67,28,72.3,97
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,1,,山本映樹,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,3,,河戸俊亮,1,■,nan,nan,nan,nan,5,3,0,60.0,60.0,3.00,0,0,0,-,2,2.00,2,0,0,0,0.0,0,0,0,-,5
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,4,,藤川佳大,4,■,■,■,■,nan,33,8,3,24.2,15.2,2.00,1,1,0,100.0,0,-,21,0,5,3,-2.4,18,7,6,55.6,8
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,9,,北村宏樹,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,0.0,4,2,1,62.5,0
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,11,,本多駿,4,■,■,■,■,nan,8,7,1,87.5,75.0,1.75,0,0,0,-,0,-,16,0,2,4,3.1,0,0,0,-,7
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,13,,那須野裕進,3,nan,■,■,■,nan,8,5,1,62.5,50.0,1.67,0,0,0,-,0,-,8,0,2,0,-6.2,0,0,0,-,5
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,14,L,荒木琢真,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,9,7,56.8,0
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,18,,後藤陸翔,4,■,■,■,■,nan,65,28,5,43.1,35.4,7.00,16,8,3,50.0,2,0.50,17,1,4,7,10.3,38,23,5,67.1,31
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,21,,武田大直,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,23,,井上尚人,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,25,,小磯智紀,4,■,■,■,■,nan,8,1,1,12.5,0.0,0.25,0,0,0,-,0,-,15,0,1,4,5.0,1,0,0,0.0,1
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,32,,東影夏海,4,■,■,■,■,nan,22,7,3,31.8,18.2,1.75,0,0,0,-,1,0.25,12,0,1,0,-2.1,0,0,0,-,8
2022-03-05,近畿クラブスフィーダ,アイシンティルマーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,149,59,14,39.6,30.2,14.75,17,9,3,52.9,5,1.25,106,1,17,21,1.9,83,41,19,60.8,65
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,1,,滝沢優樹,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,3,,水野将司,4,■,■,■,■,nan,16,10,0,62.5,62.5,2.50,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,10
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,4,,斎藤総人,4,■,■,■,■,nan,30,9,4,30.0,16.7,2.25,8,2,1,25.0,1,0.25,22,0,5,4,-1.1,44,30,4,72.7,10
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,5,,井澤大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,6,,新保遥己,3,■,■,nan,□,nan,17,9,4,52.9,29.4,3.00,8,6,2,75.0,2,0.67,7,0,3,3,0.0,0,0,0,-,11
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,7,,久保下航平,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,17,2,5,2,7.4,0,0,0,-,2
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,8,L,安田剛,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,9,,佐々木優汰,2,■,■,nan,nan,nan,10,3,1,30.0,20.0,1.50,0,0,0,-,1,0.50,8,0,1,1,0.0,0,0,0,-,4
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,10,L,鈴木康平,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,4,50.0,0
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,15,,杉本峻作,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,16,,菅原幸紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,21,,岡森怜夢,4,■,■,■,■,nan,45,22,3,48.9,42.2,5.50,12,8,0,66.7,0,-,17,1,5,2,1.5,30,20,3,71.7,23
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,22,,岡本捷吾,4,□,□,■,■,nan,23,7,2,30.4,21.7,1.75,4,1,2,25.0,0,-,13,1,4,4,7.7,0,0,0,-,8
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,23,,谷直也,3,nan,□,■,■,nan,11,4,0,36.4,36.4,1.33,0,0,0,-,2,0.67,8,0,0,1,3.1,2,1,1,75.0,6
2022-03-05,アイシンティルマーレ,近畿クラブスフィーダ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,154,64,14,41.6,32.5,16.00,32,17,5,53.1,6,1.50,108,4,23,21,3.2,88,55,12,69.3,74
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,1,,松下祐太,4,□,nan,□,□,■,3,1,1,33.3,0.0,0.25,0,0,0,-,0,-,7,1,0,4,28.6,14,10,2,78.6,2
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,2,,鰐川怜児,5,■,■,■,■,■,44,24,5,54.5,43.2,4.80,20,10,2,50.0,1,0.20,10,0,1,1,0.0,0,0,0,-,25
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,3,,高井大輝,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,1,0.20,18,0,0,8,11.1,0,0,0,-,1
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,4,,福池凌太,5,■,■,■,■,■,43,21,4,48.8,39.5,4.20,5,3,1,60.0,1,0.20,22,2,4,5,10.2,6,2,1,41.7,24
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,5,,浅田潮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,7,,石坂ハスナヌ,5,■,■,■,■,■,16,10,1,62.5,56.2,2.00,0,0,0,-,4,0.80,11,0,1,5,9.1,4,0,1,12.5,14
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,9,,荻野颯大,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,10,,柳生大成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,11,L,新関忠稀,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,18,8,68.8,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,14,,小林雅治,5,■,■,■,■,■,17,11,0,64.7,64.7,2.20,0,0,0,-,2,0.40,14,1,2,6,14.3,1,0,0,0.0,14
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,15,,難波宏冶,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,0,0,0,-,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,17,,矢澤雅敦,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,18,,笹岡歩夢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,19,,奥原蓮,5,■,■,■,■,□,31,11,2,35.5,29.0,2.20,3,1,1,33.3,1,0.20,13,1,0,4,15.4,39,11,6,35.9,13
2022-03-06,長野GaRons,近畿クラブスフィーダ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,156,78,13,50.0,41.7,15.60,28,14,4,50.0,10,2.00,111,5,9,39,11.3,96,41,18,52.1,93
2022-03-06,近畿クラブスフィーダ,長野GaRons,2,3,0,1,,山本映樹,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
