No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
1,,岩阪健太郎,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,1,0.33,10,1,2,0,5.0,2,0.0,0.0,0.0,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
2,,為我井太也,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,4,2,-6.2,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
3,,紅林宏輝,3,■,■,■,,,20,8,1,40.0,2.67,6,3,1,50.0,0,-,9,0,4,1,-8.3,18,9.0,3.0,58.3,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
4,,西河孝太,3,■,■,■,,,29,11,4,37.9,3.67,4,2,1,50.0,1,0.33,8,0,0,0,0.0,3,1.0,1.0,50.0,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
6,,大貫智博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
9,L,東拓巳,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,11.0,6.0,60.9,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
14,,岸海斗,3,□,□,□,,,2,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,2,2.0,0.0,100.0,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
15,,新山駿,3,■,■,■,,,12,1,2,8.3,0.33,0,0,0,-,0,-,6,0,3,0,-12.5,13,7.0,4.0,69.2,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
16,,西岡泰成,3,■,■,■,,,10,5,3,50.0,1.67,2,2,0,100.0,3,1.00,11,0,0,1,2.3,1,1.0,0.0,100.0,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
17,,筧颯斗,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
18,,鈴木浩大,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
21,,伊藤優介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
22,,松枝寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,55,75,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Home
1,,滝沢優樹,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
3,,水野将司,3,■,■,■,,,11,8,0,72.7,2.67,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
4,,斎藤総人,3,■,■,■,,,26,8,2,30.8,2.67,5,2,0,40.0,0,-,11,1,3,2,6.8,24,15.0,6.0,75.0,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
5,,井澤大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
6,,新保遥己,3,■,■,■,,,28,12,3,42.9,4.00,10,4,1,40.0,2,0.67,6,0,1,1,0.0,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
7,,久保下航平,3,■,■,■,,,1,0,1,0.0,-,0,0,0,-,1,0.33,16,3,4,4,18.8,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
8,L,安田剛,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
9,,佐々木優汰,3,■,■,■,,,6,2,2,33.3,0.67,0,0,0,-,0,-,13,0,1,2,1.9,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
10,L,鈴木康平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,1.0,58.3,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
12,,山下直樹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
15,,杉本峻作,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
16,,菅原幸紀,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,0.0,0.0,0.0,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
21,,岡森怜夢,3,■,■,■,,,22,8,1,36.4,2.67,4,1,0,25.0,1,0.33,10,0,0,2,5.0,12,9.0,3.0,87.5,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
23,,谷直也,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2022-02-19,2022,02,19,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,55,70,16:10,17:26,0,小林朝実,待井広光,宮島秀紀,小山昇,Away
2,,鰐川怜児,3,■,■,■,,,29,11,2,37.9,3.67,11,3,1,27.3,2,0.67,9,0,0,1,2.8,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
3,,高井大輝,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
4,,福池凌太,3,■,■,■,,,14,5,2,35.7,1.67,2,1,1,50.0,0,-,9,0,1,3,5.6,18,6.0,3.0,41.7,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
5,,浅田潮,3,■,■,■,,,14,4,0,28.6,1.33,0,0,0,-,0,-,10,0,0,1,2.5,5,2.0,0.0,40.0,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
6,,篠原和政,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
7,,石坂ハスナヌ,3,■,■,■,,,13,8,1,61.5,2.67,0,0,0,-,2,0.67,9,0,1,3,5.6,3,2.0,1.0,83.3,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
9,,荻野颯大,1,□,,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
10,,柳生大成,2,,■,■,,,5,4,0,80.0,2.00,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
11,L,新関忠稀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,13.0,3.0,63.0,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
14,,小林雅治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
15,L,難波宏冶,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
17,,矢澤雅敦,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
18,,笹岡歩夢,3,□,□,■,,,5,2,0,40.0,0.67,0,0,0,-,0,-,7,0,0,0,0.0,1,0.0,0.0,0.0,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
19,,奥原蓮,2,■,,□,,,6,1,0,16.7,0.50,0,0,0,-,0,-,2,0,1,1,0.0,7,4.0,0.0,57.1,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,長野GaRons,アイシンティルマーレ,篠崎寛,多田将希,0,3,3,Lose,56,75,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Home
1,,滝沢優樹,3,□,□,□,,,1,0,1,0.0,-,1,0,1,0.0,0,-,5,2,0,1,45.0,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
3,,水野将司,3,■,■,■,,,8,5,0,62.5,1.67,0,0,0,-,2,0.67,9,0,0,3,8.3,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
4,,斎藤総人,3,■,■,■,,,25,10,1,40.0,3.33,4,3,0,75.0,0,-,14,1,2,2,7.1,32,17.0,8.0,65.6,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
5,,井澤大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
6,,新保遥己,3,■,■,■,,,19,13,2,68.4,4.33,7,5,1,71.4,2,0.67,14,1,4,6,10.7,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
7,,久保下航平,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,11,2,3,2,15.9,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
8,L,安田剛,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
9,,佐々木優汰,3,■,■,■,,,6,1,0,16.7,0.33,0,0,0,-,1,0.33,9,0,0,2,5.6,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
10,L,鈴木康平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,2.0,4.0,57.1,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
12,,山下直樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
15,,杉本峻作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
16,,菅原幸紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
21,,岡森怜夢,3,■,■,■,,,24,16,1,66.7,5.33,9,8,0,88.9,0,-,11,2,1,5,27.3,15,6.0,6.0,60.0,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
23,,谷直也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,831,2022-02-20,2022,02,20,長野県,須坂市市民体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,0,3,Win,75,56,73,11:00,12:19,0,小林朝実,中島俊昌,待井広光,片平知之,Away
1,,山本映樹,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
3,,河戸俊亮,4,■,■,■,■,,11,6,1,54.5,1.50,0,0,0,-,4,1.00,7,0,0,1,3.6,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
4,,藤川佳大,3,,■,■,■,,18,6,1,33.3,2.00,0,0,0,-,1,0.33,13,2,4,1,9.6,18,10.0,1.0,58.3,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
9,,北村宏樹,4,□,□,□,□,,3,2,1,66.7,0.50,0,0,0,-,0,-,13,0,1,1,0.0,3,3.0,0.0,100.0,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
11,,本多駿,1,■,,,,,6,2,1,33.3,2.00,0,0,0,-,2,2.00,3,0,0,1,8.3,1,0.0,0.0,0.0,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
13,,那須野裕進,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
14,L,荒木琢真,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,15.0,5.0,79.5,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
18,,後藤陸翔,4,■,■,■,■,,32,18,3,56.2,4.50,6,4,0,66.7,5,1.25,14,0,0,4,7.1,17,12.0,3.0,79.4,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
21,,武田大直,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
25,,小磯智紀,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,3,0.75,17,1,0,2,8.8,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
29,,江口颯人,4,■,■,■,■,,18,7,2,38.9,1.75,2,0,0,0.0,0,-,7,0,0,0,0.0,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
32,,東影夏海,3,,■,■,■,,10,6,1,60.0,2.00,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,能登栄輔,高橋幸造,3,1,4,Win,97,77,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Home
1,,岩阪健太郎,4,■,■,■,■,,13,6,2,46.2,1.50,0,0,0,-,0,-,13,3,1,1,23.1,3,3.0,0.0,100.0,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,1,3,4,Lose,77,97,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Away
2,,為我井太也,4,■,■,■,■,,5,1,0,20.0,0.25,0,0,0,-,1,0.25,16,1,3,5,9.4,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,1,3,4,Lose,77,97,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Away
3,,紅林宏輝,4,■,■,■,■,,34,12,2,35.3,3.00,2,0,0,0.0,0,-,15,0,5,1,-6.7,30,19.0,6.0,73.3,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,1,3,4,Lose,77,97,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Away
4,,西河孝太,4,■,■,■,■,,27,11,2,40.7,2.75,10,4,1,40.0,0,-,11,0,1,1,0.0,4,3.0,1.0,87.5,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,1,3,4,Lose,77,97,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Away
6,,大貫智博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,832,2022-02-20,2022,02,20,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,伊藤優介,松枝寿明,1,3,4,Lose,77,97,87,14:00,15:36,0,小林朝実,柄澤大輔,宮島秀紀,橋詰清美,Away
