名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
矢澤雅敦,2022-03,長野GaRons,17,10,8,3,14,0,0,0,,,0,0,0,0,21,1,1,3,0,0,0,1,,0.0,0.0,7.1,
石井琢也,2021-12,トヨタモビリティ東京スパークル,7,1,3,0,4,23,10,3,43.5,30.4,4,3,1,1,10,0,0,1,0,0,0,11,75.0,2.5,0.25,2.5,
石井琢也,2022-01,トヨタモビリティ東京スパークル,7,0,6,0,6,52,13,3,25.0,19.2,8,5,0,2,13,0,0,3,3,1,1,15,62.5,2.17,0.33,5.8,50.0
石井琢也,2022-02,トヨタモビリティ東京スパークル,7,1,3,0,3,16,8,1,50.0,43.8,0,0,0,0,6,0,0,1,0,0,0,8,,2.67,0.0,4.2,
石坂ハスナヌ,2021-12,長野GaRons,7,3,3,1,6,22,11,1,50.0,45.5,0,0,0,3,21,1,0,7,6,4,2,15,,1.83,0.5,13.1,83.3
石坂ハスナヌ,2022-01,長野GaRons,7,3,3,1,5,18,12,2,66.7,55.6,0,0,0,2,7,0,1,4,1,0,0,14,,2.4,0.4,10.7,0.0
石坂ハスナヌ,2022-02,長野GaRons,7,8,16,1,24,86,41,4,47.7,43.0,0,0,0,17,71,0,3,15,9,4,2,58,,1.71,0.71,4.2,55.6
石坂ハスナヌ,2022-03,長野GaRons,7,10,8,3,16,50,25,3,50.0,44.0,0,0,0,9,37,2,2,6,13,3,5,36,,1.56,0.56,8.1,42.3
福池凌太,2021-12,長野GaRons,4,3,3,1,6,67,35,5,52.2,44.8,23,11,3,1,20,1,6,4,7,4,2,37,47.8,5.83,0.17,2.5,71.4
福池凌太,2022-01,長野GaRons,4,3,3,1,6,45,13,8,28.9,11.1,12,3,6,3,21,1,5,8,4,0,0,17,25.0,2.17,0.5,8.3,0.0
福池凌太,2022-02,長野GaRons,4,8,16,1,23,194,88,20,45.4,35.1,68,34,9,2,84,0,19,23,30,10,6,90,50.0,3.83,0.09,1.2,43.3
福池凌太,2022-03,長野GaRons,4,10,8,3,18,174,85,14,48.9,40.8,47,21,4,3,80,4,16,15,28,6,6,92,44.7,4.72,0.17,4.7,32.1
笹岡歩夢,2021-12,長野GaRons,18,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
笹岡歩夢,2022-01,長野GaRons,18,3,3,1,2,2,1,0,50.0,50.0,0,0,0,1,6,0,0,0,0,0,0,2,,0.5,0.5,0.0,
笹岡歩夢,2022-02,長野GaRons,18,8,16,1,17,16,8,2,50.0,37.5,0,0,0,0,20,0,1,3,1,0,0,8,,0.47,0.0,2.5,0.0
笹岡歩夢,2022-03,長野GaRons,18,10,8,3,3,7,5,0,71.4,71.4,0,0,0,1,14,0,1,1,0,0,0,6,,1.67,0.33,0.0,
筧颯斗,2021-12,トヨタモビリティ東京スパークル,17,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
筧颯斗,2022-01,トヨタモビリティ東京スパークル,17,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
筧颯斗,2022-02,トヨタモビリティ東京スパークル,17,2,9,0,5,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
筧颯斗,2022-03,トヨタモビリティ東京スパークル,17,4,12,0,11,30,20,4,66.7,53.3,1,0,1,1,9,0,4,2,0,0,0,21,0.0,1.82,0.09,-5.6,
篠原和政,2021-12,長野GaRons,6,3,3,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
篠原和政,2022-01,長野GaRons,6,3,3,1,2,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,0,,0.0,0.0,25.0,
篠原和政,2022-02,長野GaRons,6,6,10,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
篠原和政,2022-03,長野GaRons,6,7,6,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
紅林宏輝,2021-12,トヨタモビリティ東京スパークル,3,4,3,1,7,64,32,10,50.0,34.4,16,6,5,2,34,4,4,10,31,9,8,38,37.5,4.57,0.29,16.2,41.9
紅林宏輝,2022-01,トヨタモビリティ東京スパークル,3,0,6,0,6,52,20,10,38.5,19.2,7,3,2,0,23,1,4,9,40,22,4,21,42.9,3.33,0.0,9.8,60.0
紅林宏輝,2022-02,トヨタモビリティ東京スパークル,3,2,9,0,11,90,38,5,42.2,36.7,17,8,1,1,38,0,14,5,73,37,16,39,47.1,3.45,0.09,-5.9,61.6
紅林宏輝,2022-03,トヨタモビリティ東京スパークル,3,4,12,0,16,146,66,14,45.2,35.6,35,13,7,2,61,6,14,13,99,50,25,74,37.1,4.12,0.12,9.4,63.1
荒木琢真,2022-01,近畿クラブスフィーダ,14,6,7,2,13,0,0,0,,,0,0,0,0,0,0,0,0,68,34,20,0,,0.0,0.0,,64.7
荒木琢真,2022-02,近畿クラブスフィーダ,14,12,5,4,17,0,0,0,,,0,0,0,0,0,0,0,0,111,73,17,0,,0.0,0.0,,73.4
荒木琢真,2022-03,近畿クラブスフィーダ,14,7,7,1,14,0,0,0,,,0,0,0,0,0,0,0,0,69,35,17,0,,0.0,0.0,,63.0
荻野颯大,2021-12,長野GaRons,9,0,3,0,1,2,1,0,50.0,50.0,0,0,0,0,1,0,1,0,0,0,0,1,,1.0,0.0,-25.0,
荻野颯大,2022-01,長野GaRons,9,3,3,1,3,1,1,0,100.0,100.0,1,1,0,0,3,0,3,0,0,0,0,1,100.0,0.33,0.0,-25.0,
荻野颯大,2022-02,長野GaRons,9,8,16,1,18,65,26,5,40.0,32.3,2,0,1,4,40,1,8,7,27,2,10,31,0.0,1.44,0.22,1.9,25.9
荻野颯大,2022-03,長野GaRons,9,10,8,3,4,3,1,0,33.3,33.3,0,0,0,0,4,0,2,1,3,0,1,1,,0.25,0.0,-6.2,16.7
菅原幸紀,2021-12,アイシンティルマーレ,16,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
菅原幸紀,2022-01,アイシンティルマーレ,16,10,3,3,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
菅原幸紀,2022-02,アイシンティルマーレ,16,9,1,3,1,0,0,0,,,0,0,0,0,1,0,1,0,1,0,0,0,,0.0,0.0,-25.0,0.0
菅原幸紀,2022-03,アイシンティルマーレ,16,10,6,3,7,38,16,6,42.1,26.3,12,5,3,2,19,2,4,1,18,10,4,20,41.7,2.29,0.29,6.6,66.7
藤川佳大,2022-01,近畿クラブスフィーダ,4,6,7,2,4,7,4,1,57.1,42.9,1,0,1,0,10,2,2,3,4,2,1,6,0.0,1.0,0.0,22.5,62.5
藤川佳大,2022-02,近畿クラブスフィーダ,4,12,5,4,12,57,22,3,38.6,33.3,0,0,0,2,37,2,10,3,45,23,7,26,,1.83,0.17,0.7,58.9
藤川佳大,2022-03,近畿クラブスフィーダ,4,7,7,1,13,90,29,4,32.2,27.8,4,2,0,0,43,0,10,6,69,32,12,29,50.0,2.23,0.0,-2.3,55.1
西岡泰成,2021-12,トヨタモビリティ東京スパークル,16,4,3,1,7,26,13,1,50.0,46.2,0,0,0,7,27,0,5,6,3,2,0,20,,1.86,1.0,0.9,66.7
西岡泰成,2022-02,トヨタモビリティ東京スパークル,16,2,9,0,11,50,22,7,44.0,30.0,4,2,0,10,39,4,3,4,7,5,1,36,50.0,2.0,0.91,10.9,78.6
西岡泰成,2022-03,トヨタモビリティ東京スパークル,16,4,12,0,16,66,28,7,42.4,31.8,0,0,0,8,51,1,5,10,12,7,4,37,,1.75,0.5,4.4,75.0
西河孝太,2021-12,トヨタモビリティ東京スパークル,4,4,3,1,7,43,21,2,48.8,44.2,9,3,0,1,34,1,0,4,21,10,5,23,33.3,3.0,0.14,5.9,59.5
西河孝太,2022-01,トヨタモビリティ東京スパークル,4,0,6,0,6,33,13,2,39.4,33.3,5,2,0,0,24,0,0,11,12,3,2,13,40.0,2.17,0.0,11.5,33.3
西河孝太,2022-02,トヨタモビリティ東京スパークル,4,2,9,0,9,66,26,6,39.4,30.3,14,6,2,1,23,0,2,2,7,4,2,27,42.9,2.89,0.11,0.0,71.4
西河孝太,2022-03,トヨタモビリティ東京スパークル,4,4,12,0,16,91,40,9,44.0,34.1,11,3,1,0,50,3,2,6,29,10,12,43,27.3,2.5,0.0,8.0,55.2
西片圭佑,2021-12,トヨタモビリティ東京スパークル,8,4,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西片圭佑,2022-03,トヨタモビリティ東京スパークル,8,2,6,0,5,1,0,0,0.0,0.0,0,0,0,0,5,0,0,3,0,0,0,0,,0.0,0.0,15.0,
谷口晴彦,2021-12,近畿クラブスフィーダ,8,0,6,0,3,12,4,2,33.3,16.7,4,1,0,2,4,0,2,1,0,0,0,6,25.0,1.33,0.67,-6.2,
谷口晴彦,2022-02,近畿クラブスフィーダ,8,6,2,2,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
谷口晴彦,2022-03,近畿クラブスフィーダ,8,3,1,1,4,36,18,3,50.0,41.7,15,7,1,2,10,0,1,2,0,0,0,20,46.7,4.5,0.5,2.5,
谷直也,2022-02,アイシンティルマーレ,23,9,1,3,2,2,2,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,0.0,,
谷直也,2022-03,アイシンティルマーレ,23,10,6,3,15,56,27,3,48.2,42.9,0,0,0,7,51,1,2,11,8,6,1,35,,1.8,0.47,6.4,81.2
越智蒼,2022-03,近畿クラブスフィーダ,24,5,4,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
過足幸司,2022-01,アイシンティルマーレ,17,7,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
過足幸司,2022-03,アイシンティルマーレ,17,3,1,1,1,2,2,0,100.0,100.0,0,0,0,0,3,0,0,0,0,0,0,2,,2.0,0.0,0.0,
那須野裕進,2021-12,近畿クラブスフィーダ,13,0,6,0,6,17,5,0,29.4,29.4,1,0,0,4,22,0,0,1,0,0,0,9,0.0,0.83,0.67,1.1,
那須野裕進,2022-01,近畿クラブスフィーダ,13,6,7,2,7,17,10,1,58.8,52.9,0,0,0,3,23,2,3,3,0,0,0,15,,1.43,0.43,8.7,
那須野裕進,2022-02,近畿クラブスフィーダ,13,6,3,2,3,4,2,0,50.0,50.0,1,0,0,0,6,0,1,0,0,0,0,2,0.0,0.67,0.0,-4.2,
那須野裕進,2022-03,近畿クラブスフィーダ,13,8,5,2,12,37,20,2,54.1,48.6,0,0,0,2,27,0,3,7,1,1,0,22,,1.67,0.17,3.7,100.0
野田雄介,2021-12,トヨタモビリティ東京スパークル,10,4,3,1,3,0,0,0,,,0,0,0,0,0,0,0,0,10,9,0,0,,0.0,0.0,,90.0
野田雄介,2022-01,トヨタモビリティ東京スパークル,10,0,6,0,2,0,0,0,,,0,0,0,0,0,0,0,0,20,4,2,0,,0.0,0.0,,25.0
野田雄介,2022-02,トヨタモビリティ東京スパークル,10,1,3,0,4,0,0,0,,,0,0,0,0,0,0,0,0,29,17,6,0,,0.0,0.0,,69.0
野田雄介,2022-03,トヨタモビリティ東京スパークル,10,4,12,0,16,0,0,0,,,0,0,0,0,0,0,0,0,89,41,29,0,,0.0,0.0,,62.4
鈴木康平,2021-12,アイシンティルマーレ,10,6,1,2,7,0,0,0,,,0,0,0,0,0,0,0,0,34,17,9,0,,0.0,0.0,,63.2
鈴木康平,2022-01,アイシンティルマーレ,10,10,3,3,13,0,0,0,,,0,0,0,0,0,0,0,0,49,20,11,0,,0.0,0.0,,52.0
鈴木康平,2022-02,アイシンティルマーレ,10,9,1,3,10,0,0,0,,,0,0,0,0,0,0,0,0,39,15,15,0,,0.0,0.0,,57.7
鈴木康平,2022-03,アイシンティルマーレ,10,10,6,3,16,0,0,0,,,0,0,0,0,0,0,0,0,53,25,14,0,,0.0,0.0,,60.4
鈴木浩大,2021-12,トヨタモビリティ東京スパークル,18,4,3,1,3,0,0,0,,,0,0,0,0,5,0,1,2,0,0,0,0,,0.0,0.0,5.0,
鈴木浩大,2022-01,トヨタモビリティ東京スパークル,18,0,6,0,5,1,0,0,0.0,0.0,0,0,0,0,8,0,1,1,0,0,0,0,,0.0,0.0,0.0,
鈴木浩大,2022-02,トヨタモビリティ東京スパークル,18,1,6,0,6,2,2,0,100.0,100.0,0,0,0,1,12,0,3,0,0,0,0,3,,0.33,0.17,-6.2,
鈴木浩大,2022-03,トヨタモビリティ東京スパークル,18,4,12,0,15,3,2,0,66.7,66.7,0,0,0,0,25,0,1,6,0,0,0,2,,0.13,0.0,5.0,
難波宏冶,2021-12,長野GaRons,15,3,3,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
難波宏冶,2022-02,長野GaRons,15,8,16,1,20,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
難波宏冶,2022-03,長野GaRons,15,7,6,2,7,0,0,0,,,0,0,0,0,16,1,1,4,0,0,0,1,,0.0,0.0,10.9,
高井大輝,2021-12,長野GaRons,3,3,3,1,6,3,0,1,0.0,-33.3,1,0,0,1,19,2,0,6,0,0,0,3,0.0,0.0,0.17,18.4,
高井大輝,2022-01,長野GaRons,3,3,3,1,6,0,0,0,,,0,0,0,1,19,1,1,9,0,0,0,2,,0.0,0.17,15.8,
高井大輝,2022-02,長野GaRons,3,8,16,1,22,1,0,0,0.0,0.0,0,0,0,1,71,2,5,16,0,0,0,3,,0.0,0.05,6.7,
高井大輝,2022-03,長野GaRons,3,10,8,3,16,5,1,1,20.0,0.0,0,0,0,5,60,2,5,18,2,0,0,8,,0.06,0.31,8.8,0.0
高永恭輔,2021-12,近畿クラブスフィーダ,5,0,6,0,3,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.33,,
高永恭輔,2022-03,近畿クラブスフィーダ,5,3,1,1,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
鰐川怜児,2021-12,長野GaRons,2,3,3,1,5,22,7,3,31.8,18.2,12,3,2,0,7,0,1,3,0,0,0,7,25.0,1.4,0.0,7.1,
鰐川怜児,2022-02,長野GaRons,2,4,12,0,11,85,33,12,38.8,24.7,33,9,6,5,31,2,2,2,0,0,0,40,27.3,3.0,0.45,6.5,
鰐川怜児,2022-03,長野GaRons,2,6,4,2,10,78,44,8,56.4,46.2,31,17,4,4,28,0,4,2,0,0,0,48,54.8,4.4,0.4,-1.8,
