No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
25,,近江芳樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,119,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,FC東京,東レアローズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,92,94,101,13:00,14:50,1500,伊藤博之,中山健,江下毅,鈴木花奈,Away
27,,鈴木健太,1,□,,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,119,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,FC東京,東レアローズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,92,94,101,13:00,14:50,1500,伊藤博之,中山健,江下毅,鈴木花奈,Away
28,,和中謙治,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,1.0,1.0,37.5,119,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,FC東京,東レアローズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,92,94,101,13:00,14:50,1500,伊藤博之,中山健,江下毅,鈴木花奈,Away
1,,松本慶彦,3,□,■,■,,,9,4,1,44.4,1.33,0,0,0,-,1,0.33,7,0,1,0,-3.6,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
2,L,井上裕介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,10.0,1.0,65.6,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
5,,内藤和也,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,1,1,20.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
7,,出耒田敬,1,■,,,,,1,0,1,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
8,,佐川翔,3,■,■,□,,,1,1,0,100.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
9,,堤智久,3,■,■,■,,,22,7,3,31.8,2.33,2,0,0,0.0,0,-,11,0,4,1,-6.8,25,11.0,5.0,54.0,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
10,,千々木駿介,3,■,■,■,,,17,5,2,29.4,1.67,1,1,0,100.0,0,-,9,1,0,1,13.9,19,11.0,5.0,71.1,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
11,,伊藤康貴,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,9,5.0,2.0,66.7,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
13,,松岡祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
14,,山口頌平,2,,□,■,,,2,0,0,0.0,-,2,0,0,0.0,1,0.50,5,1,0,0,20.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
15,,木村泰輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
16,L,今富稜介,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
18,,ウォレスマルティンス,3,■,■,■,,,41,18,1,43.9,6.00,18,10,1,55.6,0,-,14,1,4,6,10.7,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
21,,竹元裕太郎,3,■,■,■,,,5,3,1,60.0,1.00,0,0,0,-,1,0.33,10,0,1,0,-2.5,1,1.0,0.0,100.0,117,2017-11-05,2017,11,05,,福井県営体育館,堺ブレイザーズ,JTサンダーズ,真保綱一郎,坂梨朋彦,0,3,3,Lose,64,81,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Home
1,,安永拓弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
3,,深津旭弘,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,15,0,1,4,5.0,1,0.0,1.0,50.0,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
4,,中島健太,3,■,■,■,,,8,4,1,50.0,1.33,0,0,0,-,1,0.33,10,0,0,2,5.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
5,,吉岡光大,3,■,■,■,,,11,5,1,45.5,1.67,1,0,1,0.0,0,-,14,2,1,1,14.3,9,5.0,1.0,61.1,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
6,,井上慎一朗,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
7,,八子大輔,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
8,,久原大輝,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,4,3.0,1.0,87.5,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
10,L,井上航,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,2.0,75.0,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
11,,安井勇誠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
14,,エドガートーマス,3,■,■,■,,,39,27,3,69.2,9.00,17,15,0,88.2,2,0.67,15,1,2,4,10.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
15,L,唐川大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
17,,金子聖輝,2,,□,□,,,0,0,0,-,-,0,0,0,-,1,0.50,1,0,0,1,25.0,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
18,,山本将平,3,■,■,■,,,20,7,1,35.0,2.33,3,1,1,33.3,1,0.33,7,0,3,2,-3.6,31,16.0,8.0,64.5,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
20,,筧本翔昂,3,■,■,■,,,7,4,0,57.1,1.33,0,0,0,-,2,0.67,13,0,0,3,5.8,0,0.0,0.0,-,117,2017-11-05,2017,11,05,,福井県営体育館,JTサンダーズ,堺ブレイザーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,0,3,Win,81,64,89,13:08,14:43,1261,柿木章,小野将人,森口豊,猪野翔太,Away
1,,清水邦広,5,■,■,■,■,■,39,19,1,48.7,3.80,12,6,0,50.0,0,-,19,1,4,9,11.8,1,0.0,0.0,0.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
2,,深津英臣,5,■,■,■,■,■,3,1,0,33.3,0.20,1,0,0,0.0,1,0.20,18,0,2,7,6.9,2,0.0,0.0,0.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
5,,渡辺奏吾,1,,□,,,,3,1,0,33.3,1.00,1,0,0,0.0,0,-,0,0,0,0,-,1,1.0,0.0,100.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
6,,白澤健児,5,■,■,■,■,■,10,6,0,60.0,1.20,0,0,0,-,1,0.20,17,2,2,2,11.8,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
7,,久原翼,4,,□,■,■,■,20,13,2,65.0,3.25,1,0,1,0.0,1,0.25,11,0,2,2,0.0,10,5.0,1.0,55.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
8,,関田誠大,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
9,,今村貴彦,1,□,,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
10,,山内晶大,5,■,■,■,■,■,14,6,1,42.9,1.20,0,0,0,-,3,0.60,14,0,1,4,5.4,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
12,,専田和也,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
13,,クビアクミハウ,5,■,■,■,■,■,34,18,4,52.9,3.60,2,1,0,50.0,1,0.20,18,1,3,10,15.3,47,9.0,14.0,34.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
15,,福澤達哉,3,■,■,,,□,6,3,0,50.0,1.00,1,0,0,0.0,0,-,2,0,1,0,-12.5,9,2.0,1.0,27.8,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
16,L,伊賀亮平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
17,L,永野健,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,10.0,4.0,75.0,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
21,,兒玉康成,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,パナソニックパンサーズ,豊田合成トレフェルサ,川村慎二,古田博幸,2,3,5,Lose,101,103,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Home
1,,山田脩造,5,■,■,■,■,■,16,7,2,43.8,1.40,0,0,0,-,0,-,8,0,1,2,3.1,34,14.0,7.0,51.5,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
2,,山近哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
4,,内山正平,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,2,0.40,7,0,0,1,3.6,1,0.0,0.0,0.0,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
5,,前田一誠,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
6,,近裕崇,5,■,■,■,■,■,8,0,1,0.0,-,0,0,0,-,2,0.40,16,0,2,2,0.0,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
7,,白岩直也,3,,□,□,,□,1,0,1,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,6,0.0,2.0,16.7,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
10,L,古賀幸一郎,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,7.0,4.0,45.0,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
11,,傳田亮太,5,■,■,■,■,■,6,4,0,66.7,0.80,0,0,0,-,2,0.40,17,2,2,6,17.6,2,0.0,1.0,25.0,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
12,,高松卓矢,5,■,■,■,■,■,23,13,2,56.5,2.60,0,0,0,-,0,-,27,5,1,12,28.7,16,4.0,5.0,40.6,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
13,,岡本秀明,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
14,,椿山竜介,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
15,,オムルチェンイゴール,5,■,■,■,■,■,60,38,1,63.3,7.60,35,21,1,60.0,0,-,19,2,5,8,14.5,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
18,L,新井洋介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
20,,川口太一,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,3.0,0.0,75.0,118,2017-11-05,2017,11,05,,福井県営体育館,豊田合成トレフェルサ,パナソニックパンサーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,2,5,Win,103,101,124,15:25,17:40,1833,柿木章,山本和良,城智人,酒井隆則,Away
1,,カジースキマテイ,3,■,■,■,,,29,12,1,41.4,4.00,2,2,0,100.0,4,1.33,10,0,2,5,7.5,20,11.0,5.0,67.5,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
2,,金丸晃大,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,15,0,1,2,1.7,1,1.0,0.0,100.0,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
3,,渡邉峻,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
4,,福山汰一,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,2,0.67,14,1,1,4,12.5,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
5,,清野真一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
7,,柳澤広平,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
9,,辰巳正敏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
10,,松原広輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
11,,袴谷亮介,3,■,■,■,,,27,14,2,51.9,4.67,12,7,0,58.3,0,-,14,2,2,4,17.9,0,0.0,0.0,-,120,2017-11-05,2017,11,05,,ジェイテクトアリーナ奈良,ジェイテクトSTINGS,サントリーサンバーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,高橋慎治,3,0,3,Win,76,60,82,15:25,16:53,1900,伊藤博之,山本晋五,國頭亮太,井上広平,Home
