No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
19,,佐藤望実,3,,□,■,■,,11,7,0,63.6,2.33,1,1,0,100.0,1,0.33,8,0,2,2,0.0,7,1.0,2.0,28.6,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,FC東京,東レアローズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,1,3,4,Lose,93,99,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Home
20,,プレモビッチピーター,4,■,■,■,■,,41,15,5,36.6,3.75,27,11,4,40.7,5,1.25,21,1,2,7,10.7,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,FC東京,東レアローズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,1,3,4,Lose,93,99,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Home
22,,宮原和輝,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,6,3.0,1.0,58.3,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,FC東京,東レアローズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,1,3,4,Lose,93,99,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Home
23,L,小森郁己,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,7.0,4.0,42.9,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,FC東京,東レアローズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,1,3,4,Lose,93,99,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Home
26,,黒田彪斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,FC東京,東レアローズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,1,3,4,Lose,93,99,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Home
1,,富松崇彰,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
2,,高橋健太郎,4,■,■,■,■,,11,7,0,63.6,1.75,0,0,0,-,3,0.75,10,0,2,4,5.0,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
3,L,山口拓海,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
4,,ルジェアントニン,4,■,■,■,■,,51,24,6,47.1,6.00,24,9,3,37.5,1,0.25,16,0,6,6,0.0,1,0.0,0.0,0.0,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
6,,落合一貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
7,,峯村雄大,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
9,,富田将馬,4,■,■,■,■,,40,23,2,57.5,5.75,4,1,1,25.0,0,-,10,1,5,2,2.5,29,13.0,10.0,62.1,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
10,,星野秀知,4,■,■,■,■,,24,11,1,45.8,2.75,1,0,0,0.0,1,0.25,13,1,2,3,9.6,33,11.0,8.0,45.5,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
14,,酒井啓輔,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,25,2,0,6,14.0,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
15,,李博,4,■,■,■,■,,8,2,1,25.0,0.50,0,0,0,-,0,-,17,0,2,5,4.4,2,1.0,1.0,75.0,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
17,,小澤宙輝,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,1.0,50.0,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
18,,鈴木悠二,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
21,,藤井直伸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
22,L,井手智,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,4.0,3.0,34.4,182,2020-01-11,2020,01,11,東京都,墨田区総合体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,1,4,Win,99,93,105,15:00,17:01,2600,遠藤健三,澤達大,森口豊,塚本健二,Away
1,,山田脩造,1,,,,,□,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
2,,山近哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
4,,内山正平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
5,,前田一誠,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,14,0,1,2,1.8,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
6,,近裕崇,5,■,■,■,■,■,6,3,0,50.0,0.60,0,0,0,-,1,0.20,20,0,2,2,0.0,1,0.0,1.0,50.0,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
7,,白岩直也,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
9,,高橋拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
10,,古賀幸一郎,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,3.0,3.0,56.2,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
11,,傳田亮太,5,■,■,■,■,■,15,10,0,66.7,2.00,0,0,0,-,4,0.80,14,1,3,1,3.6,1,0.0,1.0,50.0,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
12,,高松卓矢,5,■,■,■,■,■,42,24,1,57.1,4.80,9,7,0,77.8,1,0.20,21,1,5,3,2.4,12,4.0,3.0,45.8,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
14,,椿山竜介,5,■,■,■,■,■,32,14,3,43.8,2.80,11,4,2,36.4,0,-,16,1,2,6,12.5,1,0.0,0.0,0.0,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
21,,永露元稀,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
22,,高梨健太,5,■,■,■,■,■,34,12,1,35.3,2.40,4,2,0,50.0,5,1.00,12,0,4,0,-8.3,54,28.0,13.0,63.9,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
24,L,小川智大,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,4.0,78.6,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,藤田和広,2,3,5,Lose,101,107,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Home
1,,藤中優斗,4,■,■,■,■,,9,1,0,11.1,0.25,0,0,0,-,1,0.25,16,0,1,1,0.0,14,7.0,7.0,75.0,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
2,,金丸晃大,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
3,,伏見大和,3,■,■,■,,,4,3,0,75.0,1.00,0,0,0,-,0,-,8,0,3,0,-9.4,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
4,,福山汰一,3,,,□,■,■,3,2,0,66.7,0.67,0,0,0,-,3,1.00,12,1,2,2,8.3,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
5,,饒書涵,5,■,■,■,■,■,13,8,0,61.5,1.60,0,0,0,-,2,0.40,17,0,1,0,-1.5,2,0.0,2.0,50.0,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
6,,カジースキマテイ,5,■,■,■,■,■,41,21,2,51.2,4.20,6,3,0,50.0,1,0.20,20,5,3,9,32.5,52,25.0,14.0,61.5,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
8,,郡浩也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
11,,袴谷亮介,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
12,L,興梠亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
14,,西田有志,5,■,■,■,■,■,53,31,6,58.5,6.20,21,12,3,57.1,3,0.60,15,0,3,8,8.3,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
15,,中根聡太,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
16,,久保山尚,3,□,,,□,■,1,0,0,0.0,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
17,L,本間隆太,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,5.0,1.0,78.6,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
19,,浅野博亮,2,,,,□,■,4,1,0,25.0,0.50,0,0,0,-,0,-,5,0,0,0,0.0,8,7.0,0.0,87.5,184,2020-01-11,2020,01,11,広島県,広島県立総合体育館,ジェイテクトSTINGS,ウルフドッグス名古屋,高橋慎治,若山智昭,3,2,5,Win,107,101,114,15:30,17:36,3950,小柴滋,原啓之,江下毅,赤瀬広幸,Away
1,,松本慶彦,3,■,■,■,,,5,4,0,80.0,1.33,0,0,0,-,5,1.67,8,0,0,0,0.0,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
2,,樋口裕希,3,■,■,■,,,22,14,1,63.6,4.67,11,9,0,81.8,2,0.67,14,0,2,6,7.1,9,3.0,2.0,44.4,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
3,,宮原貴人,3,□,□,□,,,7,5,1,71.4,1.67,2,2,0,100.0,0,-,2,0,1,1,0.0,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
4,,高野直哉,3,■,■,■,,,15,9,2,60.0,3.00,5,4,1,80.0,2,0.67,12,0,1,3,4.2,24,10.0,6.0,54.2,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
6,,山崎貴矢,2,,□,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
7,,出耒田敬,3,■,■,■,,,8,5,0,62.5,1.67,0,0,0,-,1,0.33,7,0,1,1,0.0,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
8,,佐川翔,2,□,□,,,,0,0,0,-,-,0,0,0,-,1,0.50,2,0,0,1,12.5,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
10,,千々木駿介,3,■,■,■,,,14,9,1,64.3,3.00,7,5,0,71.4,0,-,13,3,3,2,21.2,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
11,,関田誠大,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,11,0,1,4,6.8,1,0.0,0.0,0.0,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
12,,小池勇輝,2,□,,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
14,,山口頌平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
16,L,今富稜介,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
20,L,山本智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,2.0,53.8,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
21,,竹元裕太郎,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,堺ブレイザーズ,VC長野トライデンツ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,坂梨朋彦,3,0,3,Win,75,52,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Home
1,,ストレジェクパトリック,3,■,■,■,,,29,10,3,34.5,3.33,14,5,3,35.7,0,-,11,1,1,6,20.5,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,52,75,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Away
2,,須貝祐介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,52,75,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Away
5,,笠利真吾,2,,□,■,,,11,5,1,45.5,2.50,0,0,0,-,0,-,5,0,1,1,0.0,10,2.0,4.0,40.0,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,52,75,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Away
7,,栗木勇,2,■,■,,,,6,2,0,33.3,1.00,1,0,0,0.0,0,-,5,0,1,1,0.0,11,1.0,3.0,22.7,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,52,75,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Away
9,,池田幸太,3,■,■,■,,,16,6,1,37.5,2.00,3,1,1,33.3,0,-,9,1,0,4,22.2,19,8.0,5.0,55.3,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,52,75,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Away
12,L,山本憲吾,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,6.0,5.0,60.7,186,2020-01-11,2020,01,11,熊本県,熊本県立総合体育館,VC長野トライデンツ,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,宮澤武吉,0,3,3,Lose,52,75,74,16:00,17:20,2330,伊藤博之,小野将人,林淳一,中山雄喜,Away
