No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
2,,深津英臣,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,2,0.50,22,0,2,4,2.3,1,1.0,0.0,100.0,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
4,,大竹壱青,4,■,■,■,■,,27,12,3,44.4,3.00,5,3,2,60.0,1,0.25,14,2,5,2,8.9,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
5,,渡辺奏吾,3,□,,□,□,,3,2,0,66.7,0.67,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
6,,白澤健児,4,■,■,■,■,,9,8,0,88.9,2.00,0,0,0,-,3,0.75,17,1,2,3,7.4,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
7,,久原翼,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
9,,今村貴彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
10,,山内晶大,4,■,■,■,■,,12,7,0,58.3,1.75,0,0,0,-,3,0.75,15,1,3,4,8.3,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
12,L,専田和也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
13,,クビアクミハウ,4,■,■,■,■,,32,15,1,46.9,3.75,5,3,0,60.0,1,0.25,14,0,2,2,0.0,25,15.0,3.0,66.0,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
15,,福澤達哉,4,■,■,■,■,,30,10,2,33.3,2.50,6,4,0,66.7,1,0.25,12,0,4,0,-8.3,17,9.0,6.0,70.6,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
17,L,永野健,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,17.0,3.0,84.1,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
19,,陳建禎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
20,,新貴裕,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
21,,兒玉康成,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,パナソニックパンサーズ,ジェイテクトSTINGS,川村慎二,古田博幸,3,1,4,Win,99,86,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Home
2,,金丸晃大,4,■,■,■,■,,7,3,0,42.9,0.75,0,0,0,-,2,0.50,14,0,2,0,-3.6,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
3,,渡邉峻,3,,□,□,■,,0,0,0,-,-,0,0,0,-,0,-,8,0,2,0,-6.2,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
4,,福山汰一,4,■,■,■,■,,10,3,2,30.0,0.75,0,0,0,-,2,0.50,10,0,3,1,-5.0,1,0.0,0.0,0.0,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
5,,清野真一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
6,,ブラトエフヴァレンティン,4,■,■,■,■,,39,14,2,35.9,3.50,7,5,0,71.4,0,-,17,3,4,2,14.7,36,18.0,13.0,68.1,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
7,,柳澤広平,3,■,■,■,,,10,3,1,30.0,1.00,1,0,1,0.0,0,-,9,0,0,2,5.6,11,3.0,5.0,50.0,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
9,,辰巳正敏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
10,,松原広輔,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,2,0,-12.5,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
11,,袴谷亮介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
12,L,興梠亮,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,2.0,66.7,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
14,,西田有志,4,■,■,■,■,,40,20,2,50.0,5.00,14,7,1,50.0,1,0.25,15,0,8,3,-8.3,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
16,,久保山尚,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,0,-,6,1,0,0,16.7,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
19,,浅野博亮,3,□,,□,■,,10,4,0,40.0,1.33,4,1,0,25.0,2,0.67,4,0,0,0,0.0,12,7.0,2.0,66.7,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
21,,廣瀬優希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,113,2018-11-03,2018,11,03,,福井県営体育館,ジェイテクトSTINGS,パナソニックパンサーズ,高橋慎治,若山智昭,1,3,4,Lose,86,99,108,15:00,16:57,1600,伊藤博之,森口豊,服部篤史,田畑亮祐,Away
1,,安永拓弥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
2,,小野寺太志,3,■,■,■,,,10,5,2,50.0,1.67,0,0,0,-,3,1.00,16,2,3,4,14.1,1,0.0,1.0,50.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
3,,深津旭弘,3,■,■,■,,,0,0,0,-,-,0,0,0,-,2,0.67,14,0,1,4,5.4,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
4,,中島健太,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,7,0,1,0,-3.6,1,0.0,0.0,0.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
6,,エドガートーマス,3,■,■,■,,,27,12,2,44.4,4.00,3,1,1,33.3,1,0.33,10,1,1,4,17.5,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
8,,武智洸史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
9,,吉岡光大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
10,L,井上航,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,0.0,50.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
11,,久原大輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
12,,合田心平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
15,L,唐川大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
16,,劉力賓,3,■,■,■,,,17,12,1,70.6,4.00,4,3,0,75.0,3,1.00,21,5,5,7,26.2,19,6.0,6.0,47.4,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
17,,金子聖輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
18,,山本将平,3,■,■,■,,,9,7,0,77.8,2.33,3,3,0,100.0,2,0.67,6,0,2,1,-4.2,17,9.0,2.0,58.8,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,東レアローズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,菅直哉,3,0,3,Win,75,54,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Home
1,,富松崇彰,3,■,■,■,,,5,2,0,40.0,0.67,0,0,0,-,3,1.00,11,0,1,3,4.5,2,0.0,1.0,25.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
3,,伏見大和,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
5,,米山裕太,2,,□,□,,,4,0,0,0.0,-,0,0,0,-,1,0.50,3,0,1,0,-8.3,1,0.0,0.0,0.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
6,L,渡辺俊介,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,3.0,67.9,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
7,,峯村雄大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
8,,瀬戸口竜矢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
10,,星野秀知,1,□,,,,,2,0,0,0.0,-,0,0,0,-,0,-,2,0,0,2,25.0,3,0.0,2.0,33.3,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
11,,戸嵜嵩大,3,■,■,■,,,9,4,1,44.4,1.33,0,0,0,-,2,0.67,7,0,4,3,-3.6,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
16,,落合一貴,3,■,■,■,,,25,12,2,48.0,4.00,10,4,1,40.0,0,-,11,0,0,5,11.4,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
18,,鈴木悠二,3,■,■,■,,,12,3,2,25.0,1.00,2,1,0,50.0,1,0.33,4,0,2,1,-6.2,6,0.0,0.0,0.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
19,,梅野聡,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
20,,アウントゥ,3,■,■,■,,,13,5,0,38.5,1.67,5,1,0,20.0,1,0.33,9,0,2,1,-2.8,23,13.0,5.0,67.4,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
21,,藤井直伸,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,1,2,3.1,1,0.0,0.0,0.0,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
22,L,井手智,1,,,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,3.0,3.0,64.3,111,2018-11-03,2018,11,03,,シシンヨーオークアリーナ（呉市総合体育館）,東レアローズ,JTサンダーズ,小林敦,篠田歩,0,3,3,Lose,54,75,72,16:00,17:25,1600,石井洋壮,千代延靖夫,山本和良,赤瀬広幸,Away
1,,松本慶彦,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
3,,宮原貴人,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
4,,高野直哉,4,■,■,■,■,,27,10,4,37.0,2.50,0,0,0,-,1,0.25,19,2,7,3,5.3,37,10.0,13.0,44.6,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
5,,内藤和也,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
7,,出耒田敬,4,■,■,■,■,,8,4,1,50.0,1.00,0,0,0,-,2,0.50,14,0,2,3,1.8,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
8,,佐川翔,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,15,1,3,3,6.7,1,0.0,0.0,0.0,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
9,,堤智久,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
10,,千々木駿介,4,■,■,■,■,,25,15,0,60.0,3.75,8,6,0,75.0,1,0.25,19,2,3,7,15.8,19,2.0,7.0,28.9,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
11,,関田誠大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
12,,小池勇輝,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
13,,松岡祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
18,,ジョルジェフニコラ,4,■,■,■,■,,35,15,1,42.9,3.75,13,4,0,30.8,2,0.50,14,0,5,2,-5.4,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
20,L,山本智大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,3.0,62.5,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
21,,竹元裕太郎,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,3,0.75,11,1,1,4,15.9,0,0.0,0.0,-,114,2018-11-03,2018,11,03,,堺市金岡公園体育館,堺ブレイザーズ,FC東京,真保綱一郎,坂梨朋彦,3,1,4,Win,98,90,114,16:00,18:10,1500,田野昭彦,戸川太輔,中山健,和佐田信行,Home
