No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
17,,濱松明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,久光スプリングス,NECレッドロケッツ,酒井新悟,大久保茂和,0,3,3,Lose,44,75,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Home
18,L,戸江真奈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,6.0,3.0,75.0,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,久光スプリングス,NECレッドロケッツ,酒井新悟,大久保茂和,0,3,3,Lose,44,75,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Home
1,,島村春世,3,■,■,■,,,15,10,0,66.7,3.33,0,0,0,-,0,-,7,0,0,1,3.6,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
2,,古賀紗理那,3,■,■,■,,,27,13,0,48.1,4.33,2,1,0,50.0,2,0.67,8,0,2,3,3.1,17,9.0,4.0,64.7,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
3,,塚田しおり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
5,,曽我啓菜,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,2,25.0,2,0.0,1.0,25.0,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
6,,上野香織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
8,,野嶋華澄,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
9,,廣瀬七海,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
10,,澤田由佳,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,14,0,2,5,5.4,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
12,,山内美咲,3,■,■,■,,,22,8,0,36.4,2.67,1,0,0,0.0,2,0.67,14,2,0,6,25.0,13,5.0,5.0,57.7,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
13,,山田二千華,3,■,■,■,,,13,5,0,38.5,1.67,0,0,0,-,1,0.33,14,1,0,5,16.1,1,0.0,0.0,0.0,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
15,,吉田あゆみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
16,L,小島満菜美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,2.0,7.0,55.0,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
18,L,佐藤澪,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
23,,オズソイネリマン,3,■,■,■,,,32,18,2,56.2,6.00,5,3,1,60.0,0,-,11,0,1,1,0.0,0,0.0,0.0,-,353,2020-11-22,2020,11,22,福岡県,福岡市民体育館,NECレッドロケッツ,久光スプリングス,金子隆行,西原康平,3,0,3,Win,75,44,71,13:00,14:17,1000,加治健男,小野将人,林淳一,賀来愛実,Away
2,,瀬戸杏華,2,,,■,■,,12,1,2,8.3,0.50,0,0,0,-,1,0.50,5,0,1,2,5.0,1,1.0,0.0,100.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
3,,森田茉莉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
4,,ジャラットハタイラット,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
6,,村上華澄,2,■,■,,,,13,6,1,46.2,3.00,0,0,0,-,1,0.50,9,0,1,2,2.8,1,0.0,1.0,50.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
7,,合屋咲希,4,□,□,□,□,,9,1,2,11.1,0.25,0,0,0,-,0,-,2,0,0,0,0.0,5,1.0,0.0,20.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
8,,高相みな実,3,□,■,,□,,11,2,1,18.2,0.67,2,0,0,0.0,0,-,5,0,1,1,0.0,10,3.0,3.0,45.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
9,,山下遥香,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,0,-,11,1,1,2,11.4,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
10,,綿引菜都美,4,■,■,■,■,,10,6,0,60.0,1.50,0,0,0,-,2,0.50,15,0,0,2,3.3,2,2.0,0.0,100.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
11,,堀口あやか,3,,□,■,■,,33,8,0,24.2,2.67,3,1,0,33.3,0,-,12,1,0,6,20.8,19,8.0,6.0,57.9,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
13,,津賀菜緒,4,■,■,■,■,,33,11,0,33.3,2.75,4,2,0,50.0,1,0.25,13,0,2,2,0.0,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
14,,島畑奈緒子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
15,,石川真奈,1,■,,,,,13,3,1,23.1,3.00,0,0,0,-,0,-,2,0,0,0,0.0,3,0.0,0.0,0.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
18,,アコスタロスランディ,4,■,■,■,■,,48,22,0,45.8,5.50,9,6,0,66.7,1,0.25,18,0,1,3,2.8,36,17.0,8.0,58.3,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
33,L,和才奈々美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,3.0,5.0,34.4,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,PFUブルーキャッツ,埼玉上尾メディックス,坂本将康,舟越悠二,1,3,4,Lose,91,107,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Home
3,,サンティアゴアライジャダフニ,4,■,■,■,■,,20,13,2,65.0,3.25,0,0,0,-,2,0.50,10,2,1,6,32.5,1,0.0,1.0,50.0,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
4,,堀江美志,3,□,□,□,,,2,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
5,,山崎のの花,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,1,0.25,25,2,0,8,16.0,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
6,,山口珠李,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
7,L,山岸あかね,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,15.0,5.0,72.9,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
8,,吉野優理,4,■,■,■,■,,57,21,3,36.8,5.25,0,0,0,-,0,-,23,2,2,11,18.5,22,13.0,5.0,70.5,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
9,,内瀬戸真実,4,■,■,■,■,,34,17,0,50.0,4.25,0,0,0,-,1,0.25,12,0,2,2,0.0,27,14.0,5.0,61.1,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
10,,佐藤優花,1,,,□,,,6,2,0,33.3,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
11,,青柳京古,4,■,■,■,■,,32,13,1,40.6,3.25,0,0,0,-,2,0.50,15,0,1,3,3.3,3,1.0,0.0,33.3,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
14,,椎名真子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
15,,ジョセフシャイナ,4,■,■,■,■,,37,9,1,24.3,2.25,7,2,1,28.6,3,0.75,14,0,3,5,3.6,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
19,,仁井田桃子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
20,,田川紘美,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
23,,大室璃紗,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,-25.0,8,4.0,2.0,62.5,356,2020-11-22,2020,11,22,石川県,Ｅ・プラザいしかわ,埼玉上尾メディックス,PFUブルーキャッツ,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,蓑輪貴幸,3,1,4,Win,107,91,117,13:00,15:06,0,小柴滋,浅井唯由,原啓之,宮坂絵理子,Away
1,,貞包里穂,2,,,,□,■,8,2,1,25.0,1.00,0,0,0,-,0,-,7,0,0,1,3.6,3,0.0,0.0,0.0,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
2,,櫻井美樹,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,16,0,0,2,3.1,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
4,L,花井萌里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,15.0,6.0,75.0,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
5,,長野有紗,5,■,■,■,■,■,18,8,0,44.4,1.60,0,0,0,-,2,0.40,17,1,2,3,7.4,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
6,,金杉由香,5,■,■,■,■,■,73,30,2,41.1,6.00,6,3,0,50.0,0,-,19,1,2,4,7.9,9,1.0,2.0,22.2,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
7,,堀込奈央,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
8,,宮地佳乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
9,,吉岡可奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
11,,荒谷栞,5,■,■,■,■,■,20,8,2,40.0,1.60,0,0,0,-,2,0.40,11,1,2,5,15.9,1,0.0,0.0,0.0,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
12,,孫田菜奈,4,□,□,□,□,,1,0,0,0.0,-,0,0,0,-,0,-,2,1,1,0,37.5,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
13,,田中咲希,5,■,■,■,■,■,46,18,3,39.1,3.60,0,0,0,-,1,0.20,14,1,0,5,16.1,24,9.0,7.0,52.1,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
14,,佐々木千紘,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
15,,松本愛希穂,4,■,■,■,■,,42,13,2,31.0,3.25,1,0,0,0.0,1,0.25,15,1,2,2,6.7,37,15.0,9.0,52.7,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
20,,マルティニュークアリョーナ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,ヴィクトリーナ姫路,トヨタ車体クインシーズ,中谷宏大,高橋駿,2,3,5,Lose,109,106,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Home
1,,鴫原ひなた,5,■,■,■,■,■,56,18,4,32.1,3.60,2,0,1,0.0,1,0.20,13,0,1,7,11.5,25,9.0,8.0,52.0,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
2,,稲葉早生,1,,□,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
6,,村永奈央,3,□,,,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,4.0,2.0,83.3,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
7,,渡邊彩,5,■,■,■,■,■,24,9,1,37.5,1.80,1,0,0,0.0,2,0.40,20,2,0,6,17.5,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
8,L,榊原美沙都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
10,,熊井風音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
11,,荒木絵里香,5,■,■,■,■,■,12,4,2,33.3,0.80,0,0,0,-,7,1.40,20,0,2,5,3.8,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
12,,グーパートポーンプン,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2020-11-22,2020,11,22,兵庫県,ヴィクトリーナ・ウインク体育館（姫路市立中央体育館）,トヨタ車体クインシーズ,ヴィクトリーナ姫路,印東玄弥,木村泰輔,3,2,5,Win,106,109,135,13:05,15:32,782,石井洋壮,北村友香,冨田博一,上霜美子,Away
