AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
96,31,8,32.3,10.33,18,8,3,44.4,5,1.67,50,1,8,12,4.0,65,19.0,15.0,40.8,328,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,久光製薬スプリングス,多治見麻子,印東玄弥,0,3,3,Lose,48,75,64,15:50,17:00,1777,水谷孝義,種元桂子,明井寿枝,天野五月,Home,84,38,3,45.2,12.67,3,1,0,33.3,11,3.67,73,2,6,30,11.0,41,21.0,8.0,61.0
84,38,3,45.2,12.67,3,1,0,33.3,11,3.67,73,2,6,30,11.0,41,21.0,8.0,61.0,328,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,久光製薬スプリングス,トヨタ車体クインシーズ,酒井新悟,豊暉原峻,3,0,3,Win,75,48,64,15:50,17:00,1777,水谷孝義,種元桂子,明井寿枝,天野五月,Away,96,31,8,32.3,10.33,18,8,3,44.4,5,1.67,50,1,8,12,4.0,65,19.0,15.0,40.8
157,66,5,42.0,16.50,9,3,0,33.3,13,3.25,96,3,4,32,10.4,82,32.0,28.0,56.1,329,2017-11-18,2017,11,18,,川崎市とどろきアリーナ,久光製薬スプリングス,デンソーエアリービーズ,酒井新悟,豊暉原峻,3,1,4,Win,97,86,102,13:00,14:51,1745,勝又正,明井寿枝,高橋宏明,川上弘志,Home,171,61,8,35.7,15.25,15,3,1,20.0,11,2.75,87,4,4,21,9.5,91,22.0,39.0,45.6
171,61,8,35.7,15.25,15,3,1,20.0,11,2.75,87,4,4,21,9.5,91,22.0,39.0,45.6,329,2017-11-18,2017,11,18,,川崎市とどろきアリーナ,デンソーエアリービーズ,久光製薬スプリングス,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,1,3,4,Lose,86,97,102,13:00,14:51,1745,勝又正,明井寿枝,高橋宏明,川上弘志,Away,157,66,5,42.0,16.50,9,3,0,33.3,13,3.25,96,3,4,32,10.4,82,32.0,28.0,56.1
168,61,13,36.3,12.20,35,14,6,40.0,17,3.40,112,0,5,28,5.1,94,18.0,39.0,39.9,331,2017-11-18,2017,11,18,,維新百年記念公園スポーツ文化センター,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,2,3,5,Lose,111,112,134,13:00,15:26,1500,高橋憲太郎,吉岡奈々,城智人,山崎勝之,Home,193,74,10,38.3,14.80,29,9,2,31.0,10,2.00,111,4,16,37,8.3,107,35.0,44.0,53.3
193,74,10,38.3,14.80,29,9,2,31.0,10,2.00,111,4,16,37,8.3,107,35.0,44.0,53.3,331,2017-11-18,2017,11,18,,維新百年記念公園スポーツ文化センター,東レアローズ,トヨタ車体クインシーズ,菅野幸一郎,越谷章,3,2,5,Win,112,111,134,13:00,15:26,1500,高橋憲太郎,吉岡奈々,城智人,山崎勝之,Away,168,61,13,36.3,12.20,35,14,6,40.0,17,3.40,112,0,5,28,5.1,94,18.0,39.0,39.9
104,46,3,44.2,15.33,11,2,1,18.2,4,1.33,74,5,7,22,11.8,51,15.0,17.0,46.1,330,2017-11-18,2017,11,18,,川崎市とどろきアリーナ,NECレッドロケッツ,埼玉上尾メディックス,山田晃豊,高橋悠,3,0,3,Win,75,59,81,15:30,16:57,2948,勝又正,渡部菜保子,桑原健輔,倉本紗和子,Home,108,44,4,40.7,14.67,17,7,1,41.2,1,0.33,60,2,8,18,7.5,66,17.0,24.0,43.9
108,44,4,40.7,14.67,17,7,1,41.2,1,0.33,60,2,8,18,7.5,66,17.0,24.0,43.9,330,2017-11-18,2017,11,18,,川崎市とどろきアリーナ,埼玉上尾メディックス,NECレッドロケッツ,吉田敏明,箕輪憲吾,0,3,3,Lose,59,75,81,15:30,16:57,2948,勝又正,渡部菜保子,桑原健輔,倉本紗和子,Away,104,46,3,44.2,15.33,11,2,1,18.2,4,1.33,74,5,7,22,11.8,51,15.0,17.0,46.1
99,41,2,41.4,13.67,8,4,0,50.0,4,1.33,63,1,13,14,2.0,65,15.0,19.0,37.7,332,2017-11-18,2017,11,18,,維新百年記念公園スポーツ文化センター,日立リヴァーレ,JTマーヴェラス,甲斐祐之,高橋和人,0,3,3,Lose,61,75,74,16:05,17:25,1900,髙橋憲太郎,北村友香,森口豊,西村幸治,Home,86,40,2,46.5,13.33,15,8,0,53.3,10,3.33,73,4,8,31,13.4,49,21.0,14.0,57.1
86,40,2,46.5,13.33,15,8,0,53.3,10,3.33,73,4,8,31,13.4,49,21.0,14.0,57.1,332,2017-11-18,2017,11,18,,維新百年記念公園スポーツ文化センター,JTマーヴェラス,日立リヴァーレ,吉原知子,丹山禎昭,3,0,3,Win,75,61,74,16:05,17:25,1900,髙橋憲太郎,北村友香,森口豊,西村幸治,Away,99,41,2,41.4,13.67,8,4,0,50.0,4,1.33,63,1,13,14,2.0,65,15.0,19.0,37.7
145,43,7,29.7,10.75,20,3,2,15.0,7,1.75,95,13,3,40,23.4,60,23.0,18.0,53.3,333,2017-11-19,2017,11,19,,川崎市とどろきアリーナ,デンソーエアリービーズ,埼玉上尾メディックス,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,78,100,13:00,14:49,2258,勝又正,高橋宏明,明井寿枝,青山真奈美,Home,155,50,15,32.3,12.50,24,9,3,37.5,13,3.25,79,2,17,19,3.2,89,23.0,26.0,40.4
155,50,15,32.3,12.50,24,9,3,37.5,13,3.25,79,2,17,19,3.2,89,23.0,26.0,40.4,333,2017-11-19,2017,11,19,,川崎市とどろきアリーナ,埼玉上尾メディックス,デンソーエアリービーズ,吉田敏明,箕輪憲吾,1,3,4,Lose,78,96,100,13:00,14:49,2258,勝又正,高橋宏明,明井寿枝,青山真奈美,Away,145,43,7,29.7,10.75,20,3,2,15.0,7,1.75,95,13,3,40,23.4,60,23.0,18.0,53.3
144,52,10,36.1,13.00,25,12,2,48.0,4,1.00,82,8,15,21,11.6,89,39.0,19.0,54.5,335,2017-11-19,2017,11,19,,俵田翁記念体育館,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,81,99,100,13:00,14:49,1500,高橋憲太郎,城智人,北村友香,西村幸治,Home,126,56,7,44.4,14.00,16,7,2,43.8,11,2.75,98,4,8,32,10.2,62,22.0,19.0,50.8
126,56,7,44.4,14.00,16,7,2,43.8,11,2.75,98,4,8,32,10.2,62,22.0,19.0,50.8,335,2017-11-19,2017,11,19,,俵田翁記念体育館,JTマーヴェラス,東レアローズ,吉原知子,丹山禎昭,3,1,4,Win,99,81,100,13:00,14:49,1500,高橋憲太郎,城智人,北村友香,西村幸治,Away,144,52,10,36.1,13.00,25,12,2,48.0,4,1.00,82,8,15,21,11.6,89,39.0,19.0,54.5
153,64,10,41.8,12.80,24,12,4,50.0,7,1.40,104,8,4,39,16.1,91,39.0,19.0,53.3,336,2017-11-19,2017,11,19,,俵田翁記念体育館,トヨタ車体クインシーズ,日立リヴァーレ,多治見麻子,印東玄弥,2,3,5,Lose,103,107,123,15:40,17:55,2100,高橋憲太郎,森口豊,吉岡奈々,西村幸治,Home,154,74,8,48.1,14.80,10,3,0,30.0,7,1.40,106,7,12,33,11.6,99,39.0,21.0,50.0
154,74,8,48.1,14.80,10,3,0,30.0,7,1.40,106,7,12,33,11.6,99,39.0,21.0,50.0,336,2017-11-19,2017,11,19,,俵田翁記念体育館,日立リヴァーレ,トヨタ車体クインシーズ,甲斐祐之,高橋和人,3,2,5,Win,107,103,123,15:40,17:55,2100,高橋憲太郎,森口豊,吉岡奈々,西村幸治,Away,153,64,10,41.8,12.80,24,12,4,50.0,7,1.40,104,8,4,39,16.1,91,39.0,19.0,53.3
129,50,8,38.8,16.67,12,5,0,41.7,3,1.00,68,6,8,19,12.9,69,26.0,20.0,52.2,334,2017-11-19,2017,11,19,,川崎市とどろきアリーナ,NECレッドロケッツ,久光製薬スプリングス,山田晃豊,高橋悠,0,3,3,Lose,67,77,84,15:48,17:18,3608,勝又正,桑原健輔,渡部菜保子,相澤智央,Home,112,45,3,40.2,15.00,2,1,0,50.0,5,1.67,76,6,3,23,14.5,60,22.0,19.0,52.5
112,45,3,40.2,15.00,2,1,0,50.0,5,1.67,76,6,3,23,14.5,60,22.0,19.0,52.5,334,2017-11-19,2017,11,19,,川崎市とどろきアリーナ,久光製薬スプリングス,NECレッドロケッツ,酒井新悟,豊暉原峻,3,0,3,Win,77,67,84,15:48,17:18,3608,勝又正,桑原健輔,渡部菜保子,相澤智央,Away,129,50,8,38.8,16.67,12,5,0,41.7,3,1.00,68,6,8,19,12.9,69,26.0,20.0,52.2
149,62,5,41.6,15.50,22,9,1,40.9,5,1.25,89,5,15,18,6.5,90,24.0,28.0,42.2,339,2017-11-25,2017,11,25,,春日井市総合体育館,NECレッドロケッツ,JTマーヴェラス,山田晃豊,高橋悠,1,3,4,Lose,88,97,111,13:00,15:00,1080,竹本久男,冨田博一,佐々木伸子,松井孝志,Home,144,61,9,42.4,15.25,17,10,1,58.8,8,2.00,96,4,4,38,13.0,70,31.0,21.0,59.3
144,61,9,42.4,15.25,17,10,1,58.8,8,2.00,96,4,4,38,13.0,70,31.0,21.0,59.3,339,2017-11-25,2017,11,25,,春日井市総合体育館,JTマーヴェラス,NECレッドロケッツ,吉原知子,丹山禎昭,3,1,4,Win,97,88,111,13:00,15:00,1080,竹本久男,冨田博一,佐々木伸子,松井孝志,Away,149,62,5,41.6,15.50,22,9,1,40.9,5,1.25,89,5,15,18,6.5,90,24.0,28.0,42.2
177,66,10,37.3,16.50,26,9,4,34.6,3,0.75,86,4,13,26,8.4,94,12.0,44.0,36.2,337,2017-11-25,2017,11,25,,小真木原総合体育館,埼玉上尾メディックス,久光製薬スプリングス,吉田敏明,箕輪憲吾,1,3,4,Lose,85,101,106,13:00,14:55,1150,遠藤健三,渡部菜保子,桑原健輔,豊田利裕,Home,139,62,3,44.6,15.50,5,1,0,20.0,8,2.00,100,6,6,38,14.0,73,22.0,25.0,47.3
139,62,3,44.6,15.50,5,1,0,20.0,8,2.00,100,6,6,38,14.0,73,22.0,25.0,47.3,337,2017-11-25,2017,11,25,,小真木原総合体育館,久光製薬スプリングス,埼玉上尾メディックス,酒井新悟,豊暉原峻,3,1,4,Win,101,85,106,13:00,14:55,1150,遠藤健三,渡部菜保子,桑原健輔,豊田利裕,Away,177,66,10,37.3,16.50,26,9,4,34.6,3,0.75,86,4,13,26,8.4,94,12.0,44.0,36.2
157,53,6,33.8,13.25,4,2,0,50.0,7,1.75,93,4,9,23,8.1,80,27.0,28.0,51.2,338,2017-11-25,2017,11,25,,小真木原総合体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,1,3,4,Lose,92,97,111,15:35,17:35,1350,遠藤健三,明井寿枝,浅井唯由,佐々木一孝,Home,157,53,10,33.8,13.25,24,5,5,20.8,16,4.00,96,7,15,25,9.9,84,29.0,32.0,53.6
157,53,10,33.8,13.25,24,5,5,20.8,16,4.00,96,7,15,25,9.9,84,29.0,32.0,53.6,338,2017-11-25,2017,11,25,,小真木原総合体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,1,4,Win,97,92,111,15:35,17:35,1350,遠藤健三,明井寿枝,浅井唯由,佐々木一孝,Away,157,53,6,33.8,13.25,4,2,0,50.0,7,1.75,93,4,9,23,8.1,80,27.0,28.0,51.2
105,45,3,42.9,15.00,6,1,0,16.7,10,3.33,75,7,5,15,12.7,59,24.0,15.0,53.4,340,2017-11-25,2017,11,25,,春日井市総合体育館,デンソーエアリービーズ,トヨタ車体クインシーズ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,0,3,Win,76,66,83,15:40,17:09,1142,竹本久男,北村友香,種元桂子,田中栄二,Home,116,49,7,42.2,16.33,19,7,1,36.8,4,1.33,67,5,6,17,11.6,69,23.0,26.0,52.2
116,49,7,42.2,16.33,19,7,1,36.8,4,1.33,67,5,6,17,11.6,69,23.0,26.0,52.2,340,2017-11-25,2017,11,25,,春日井市総合体育館,トヨタ車体クインシーズ,デンソーエアリービーズ,多治見麻子,印東玄弥,0,3,3,Lose,66,76,83,15:40,17:09,1142,竹本久男,北村友香,種元桂子,田中栄二,Away,105,45,3,42.9,15.00,6,1,0,16.7,10,3.33,75,7,5,15,12.7,59,24.0,15.0,53.4
172,62,4,36.0,12.40,21,5,1,23.8,11,2.20,99,6,17,25,8.1,96,34.0,21.0,46.4,343,2017-11-26,2017,11,26,,春日井市総合体育館,NECレッドロケッツ,トヨタ車体クインシーズ,山田晃豊,高橋悠,2,3,5,Lose,98,106,127,13:00,15:19,1190,竹本久男,佐々木伸子,冨田博一,松井孝志,Home,160,61,8,38.1,12.20,34,17,1,50.0,17,3.40,105,4,7,39,11.4,81,25.0,29.0,48.8
160,61,8,38.1,12.20,34,17,1,50.0,17,3.40,105,4,7,39,11.4,81,25.0,29.0,48.8,343,2017-11-26,2017,11,26,,春日井市総合体育館,トヨタ車体クインシーズ,NECレッドロケッツ,多治見麻子,印東玄弥,3,2,5,Win,106,98,127,13:00,15:19,1190,竹本久男,佐々木伸子,冨田博一,松井孝志,Away,172,62,4,36.0,12.40,21,5,1,23.8,11,2.20,99,6,17,25,8.1,96,34.0,21.0,46.4
95,42,5,44.2,14.00,6,3,1,50.0,6,2.00,62,2,8,21,8.5,64,13.0,20.0,35.9,341,2017-11-26,2017,11,26,,小真木原総合体育館,埼玉上尾メディックス,東レアローズ,吉田敏明,箕輪憲吾,0,3,3,Lose,61,75,77,13:00,14:23,1200,遠藤健三,桑原健輔,明井寿枝,佐々木一孝,Home,94,42,3,44.7,14.00,9,4,2,44.4,7,2.33,74,9,8,27,18.6,54,14.0,19.0,43.5
94,42,3,44.7,14.00,9,4,2,44.4,7,2.33,74,9,8,27,18.6,54,14.0,19.0,43.5,341,2017-11-26,2017,11,26,,小真木原総合体育館,東レアローズ,埼玉上尾メディックス,菅野幸一郎,越谷章,3,0,3,Win,75,61,77,13:00,14:23,1200,遠藤健三,桑原健輔,明井寿枝,佐々木一孝,Away,95,42,5,44.2,14.00,6,3,1,50.0,6,2.00,62,2,8,21,8.5,64,13.0,20.0,35.9
141,61,4,43.3,15.25,3,2,0,66.7,9,2.25,93,1,3,30,8.3,64,30.0,10.0,54.7,342,2017-11-26,2017,11,26,,小真木原総合体育館,久光製薬スプリングス,日立リヴァーレ,酒井新悟,豊暉原峻,3,1,4,Win,94,75,97,15:05,16:51,1600,遠藤健三,浅井唯由,渡部菜保子,豊田利裕,Home,162,53,9,32.7,13.25,11,2,1,18.2,9,2.25,76,5,11,21,9.9,89,32.0,27.0,51.1
162,53,9,32.7,13.25,11,2,1,18.2,9,2.25,76,5,11,21,9.9,89,32.0,27.0,51.1,342,2017-11-26,2017,11,26,,小真木原総合体育館,日立リヴァーレ,久光製薬スプリングス,甲斐祐之,高橋和人,1,3,4,Lose,75,94,97,15:05,16:51,1600,遠藤健三,浅井唯由,渡部菜保子,豊田利裕,Away,141,61,4,43.3,15.25,3,2,0,66.7,9,2.25,93,1,3,30,8.3,64,30.0,10.0,54.7
113,34,9,30.1,11.33,7,1,1,14.3,5,1.67,60,6,5,18,15.4,67,20.0,16.0,41.8,344,2017-11-26,2017,11,26,,春日井市総合体育館,デンソーエアリービーズ,JTマーヴェラス,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,0,3,3,Lose,58,75,79,15:55,17:20,1234,竹本久男,種元桂子,北村友香,田中栄二,Home,108,46,4,42.6,15.33,13,6,2,46.2,7,2.33,73,5,6,29,14.7,53,16.0,16.0,45.3
108,46,4,42.6,15.33,13,6,2,46.2,7,2.33,73,5,6,29,14.7,53,16.0,16.0,45.3,344,2017-11-26,2017,11,26,,春日井市総合体育館,JTマーヴェラス,デンソーエアリービーズ,吉原知子,丹山禎昭,3,0,3,Win,75,58,79,15:55,17:20,1234,竹本久男,種元桂子,北村友香,田中栄二,Away,113,34,9,30.1,11.33,7,1,1,14.3,5,1.67,60,6,5,18,15.4,67,20.0,16.0,41.8
140,60,4,42.9,15.00,18,11,1,61.1,5,1.25,88,2,6,30,9.1,89,39.0,24.0,57.3,347,2017-12-02,2017,12,02,,加古川市立総合体育館,JTマーヴェラス,久光製薬スプリングス,吉原知子,丹山禎昭,1,3,4,Lose,87,99,100,13:00,14:49,2800,塚本健,北村友香,グレッグルーオー,山内康史,Home,156,72,7,46.2,18.00,4,1,1,25.0,5,1.25,98,6,7,37,13.8,82,43.0,14.0,61.0
156,72,7,46.2,18.00,4,1,1,25.0,5,1.25,98,6,7,37,13.8,82,43.0,14.0,61.0,347,2017-12-02,2017,12,02,,加古川市立総合体育館,久光製薬スプリングス,JTマーヴェラス,酒井新悟,豊暉原峻,3,1,4,Win,99,87,100,13:00,14:49,2800,塚本健,北村友香,グレッグルーオー,山内康史,Away,140,60,4,42.9,15.00,18,11,1,61.1,5,1.25,88,2,6,30,9.1,89,39.0,24.0,57.3
94,32,7,34.0,10.67,13,4,2,30.8,6,2.00,73,7,8,25,15.4,42,13.0,8.0,40.5,345,2017-12-02,2017,12,02,,日立市池の川さくらアリーナ,NECレッドロケッツ,東レアローズ,山田晃豊,高橋悠,3,0,3,Win,75,55,70,13:00,14:16,1065,富田満,浅井唯由,渡部菜保子,高橋賢司,Home,111,29,13,26.1,9.67,16,1,2,6.2,2,0.67,57,4,14,21,10.1,64,26.0,13.0,50.8
111,29,13,26.1,9.67,16,1,2,6.2,2,0.67,57,4,14,21,10.1,64,26.0,13.0,50.8,345,2017-12-02,2017,12,02,,日立市池の川さくらアリーナ,東レアローズ,NECレッドロケッツ,菅野幸一郎,越谷章,0,3,3,Lose,55,75,70,13:00,14:16,1065,富田満,浅井唯由,渡部菜保子,高橋賢司,Away,94,32,7,34.0,10.67,13,4,2,30.8,6,2.00,73,7,8,25,15.4,42,13.0,8.0,40.5
173,64,11,37.0,12.80,14,7,1,50.0,10,2.00,98,5,11,22,7.9,94,32.0,26.0,47.9,346,2017-12-02,2017,12,02,,日立市池の川さくらアリーナ,日立リヴァーレ,デンソーエアリービーズ,甲斐祐之,高橋和人,3,2,5,Win,99,104,116,15:00,17:08,1230,富田満,明井寿枝,澤達大,廣瀬浩克,Home,163,60,5,36.8,12.00,18,7,2,38.9,9,1.80,105,9,8,36,15.2,85,37.0,26.0,58.8
163,60,5,36.8,12.00,18,7,2,38.9,9,1.80,105,9,8,36,15.2,85,37.0,26.0,58.8,346,2017-12-02,2017,12,02,,日立市池の川さくらアリーナ,デンソーエアリービーズ,日立リヴァーレ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,2,3,5,Lose,104,99,116,15:00,17:08,1230,富田満,明井寿枝,澤達大,廣瀬浩克,Away,173,64,11,37.0,12.80,14,7,1,50.0,10,2.00,98,5,11,22,7.9,94,32.0,26.0,47.9
167,59,17,35.3,11.80,37,14,2,37.8,10,2.00,104,6,3,29,12.0,91,42.0,25.0,59.9,348,2017-12-02,2017,12,02,,加古川市立総合体育館,トヨタ車体クインシーズ,埼玉上尾メディックス,多治見麻子,印東玄弥,3,2,5,Win,104,107,129,15:35,17:56,2500,塚本健,佐々木伸子,國頭亮太,馬場英昭,Home,179,76,13,42.5,15.20,32,14,4,43.8,7,1.40,107,2,15,24,4.0,100,52.0,19.0,61.5
179,76,13,42.5,15.20,32,14,4,43.8,7,1.40,107,2,15,24,4.0,100,52.0,19.0,61.5,348,2017-12-02,2017,12,02,,加古川市立総合体育館,埼玉上尾メディックス,トヨタ車体クインシーズ,吉田敏明,箕輪憲吾,2,3,5,Lose,107,104,129,15:35,17:56,2500,塚本健,佐々木伸子,國頭亮太,馬場英昭,Away,167,59,17,35.3,11.80,37,14,2,37.8,10,2.00,104,6,3,29,12.0,91,42.0,25.0,59.9
103,45,4,43.7,15.00,6,1,0,16.7,7,2.33,73,5,5,19,11.6,49,27.0,11.0,66.3,351,2017-12-03,2017,12,03,,ベイコム総合体育館,久光製薬スプリングス,トヨタ車体クインシーズ,酒井新悟,豊暉原峻,3,0,3,Win,75,55,74,13:00,14:20,2800,塚本健,グレッグルーオー,佐々木伸子,児島廣幸,Home,107,37,6,34.6,12.33,24,8,2,33.3,5,1.67,57,3,8,11,6.6,66,23.0,24.0,53.0
107,37,6,34.6,12.33,24,8,2,33.3,5,1.67,57,3,8,11,6.6,66,23.0,24.0,53.0,351,2017-12-03,2017,12,03,,ベイコム総合体育館,トヨタ車体クインシーズ,久光製薬スプリングス,多治見麻子,印東玄弥,0,3,3,Lose,55,75,74,13:00,14:20,2800,塚本健,グレッグルーオー,佐々木伸子,児島廣幸,Away,103,45,4,43.7,15.00,6,1,0,16.7,7,2.33,73,5,5,19,11.6,49,27.0,11.0,66.3
142,56,5,39.4,14.00,19,10,0,52.6,16,4.00,97,4,7,35,11.3,66,35.0,13.0,62.9,349,2017-12-03,2017,12,03,,日立市池の川さくらアリーナ,東レアローズ,デンソーエアリービーズ,菅野幸一郎,越谷章,3,1,4,Win,98,73,104,13:00,14:53,1227,富田満,渡部菜保子,浅井唯由,西部芳夫,Home,157,43,13,27.4,10.75,7,1,1,14.3,10,2.50,74,6,6,18,12.2,89,35.0,19.0,50.0
157,43,13,27.4,10.75,7,1,1,14.3,10,2.50,74,6,6,18,12.2,89,35.0,19.0,50.0,349,2017-12-03,2017,12,03,,日立市池の川さくらアリーナ,デンソーエアリービーズ,東レアローズ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,1,3,4,Lose,73,98,104,13:00,14:53,1227,富田満,渡部菜保子,浅井唯由,西部芳夫,Away,142,56,5,39.4,14.00,19,10,0,52.6,16,4.00,97,4,7,35,11.3,66,35.0,13.0,62.9
119,47,4,39.5,15.67,11,6,2,54.5,8,2.67,74,3,2,25,11.8,54,29.0,3.0,56.5,352,2017-12-03,2017,12,03,,ベイコム総合体育館,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,3,0,3,Win,75,55,81,15:00,16:27,2700,塚本健,國頭亮太,北村友香,山本順一,Home,127,38,14,29.9,12.67,15,9,0,60.0,6,2.00,56,4,1,23,17.0,72,38.0,9.0,59.0
127,38,14,29.9,12.67,15,9,0,60.0,6,2.00,56,4,1,23,17.0,72,38.0,9.0,59.0,352,2017-12-03,2017,12,03,,ベイコム総合体育館,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,0,3,3,Lose,55,75,81,15:00,16:27,2700,塚本健,國頭亮太,北村友香,山本順一,Away,119,47,4,39.5,15.67,11,6,2,54.5,8,2.67,74,3,2,25,11.8,54,29.0,3.0,56.5
131,46,10,35.1,11.50,6,1,1,16.7,7,1.75,75,2,7,29,10.0,82,31.0,10.0,43.9,350,2017-12-03,2017,12,03,,日立市池の川さくらアリーナ,日立リヴァーレ,NECレッドロケッツ,甲斐祐之,高橋和人,1,3,4,Lose,74,96,97,15:30,17:16,1430,富田満,澤達大,明井寿枝,廣澤麻里子,Home,135,60,6,44.4,15.00,17,8,1,47.1,5,1.25,95,5,11,41,13.2,68,26.0,13.0,47.8
135,60,6,44.4,15.00,17,8,1,47.1,5,1.25,95,5,11,41,13.2,68,26.0,13.0,47.8,350,2017-12-03,2017,12,03,,日立市池の川さくらアリーナ,NECレッドロケッツ,日立リヴァーレ,山田晃豊,高橋悠,3,1,4,Win,96,74,97,15:30,17:16,1430,富田満,澤達大,明井寿枝,廣澤麻里子,Away,131,46,10,35.1,11.50,6,1,1,16.7,7,1.75,75,2,7,29,10.0,82,31.0,10.0,43.9
150,57,2,38.0,14.25,6,3,0,50.0,7,1.75,96,3,5,25,8.3,72,37.0,14.0,61.1,356,2017-12-09,2017,12,09,,佐賀県総合体育館,久光製薬スプリングス,東レアローズ,酒井新悟,豊暉原峻,3,1,4,Win,97,83,105,13:00,14:59,2050,塚本健,種元桂子,吉岡奈々,久保温子,Home,169,58,15,34.3,14.50,24,5,5,20.8,11,2.75,84,5,11,17,7.7,90,32.0,31.0,52.8
169,58,15,34.3,14.50,24,5,5,20.8,11,2.75,84,5,11,17,7.7,90,32.0,31.0,52.8,356,2017-12-09,2017,12,09,,佐賀県総合体育館,東レアローズ,久光製薬スプリングス,菅野幸一郎,越谷章,1,3,4,Lose,83,97,105,13:00,14:59,2050,塚本健,種元桂子,吉岡奈々,久保温子,Away,150,57,2,38.0,14.25,6,3,0,50.0,7,1.75,96,3,5,25,8.3,72,37.0,14.0,61.1
182,51,11,28.0,12.75,22,7,5,31.8,11,2.75,85,4,9,15,6.5,85,36.0,16.0,51.8,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home,155,50,6,32.3,12.50,15,3,0,20.0,16,4.00,95,7,7,29,13.2,73,40.0,16.0,65.8
155,50,6,32.3,12.50,15,3,0,20.0,16,4.00,95,7,7,29,13.2,73,40.0,16.0,65.8,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away,182,51,11,28.0,12.75,22,7,5,31.8,11,2.75,85,4,9,15,6.5,85,36.0,16.0,51.8
110,40,8,36.4,13.33,27,13,5,48.1,6,2.00,73,10,8,27,20.2,50,19.0,10.0,48.0,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home,101,36,6,35.6,12.00,5,3,0,60.0,4,1.33,59,0,9,21,5.1,60,19.0,11.0,40.8
101,36,6,35.6,12.00,5,3,0,60.0,4,1.33,59,0,9,21,5.1,60,19.0,11.0,40.8,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away,110,40,8,36.4,13.33,27,13,5,48.1,6,2.00,73,10,8,27,20.2,50,19.0,10.0,48.0
86,37,4,43.0,12.33,18,9,3,50.0,7,2.33,74,3,3,29,12.8,58,27.0,13.0,57.8,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home,99,45,15,45.5,15.00,15,10,3,66.7,6,2.00,66,6,7,13,11.4,69,26.0,13.0,47.1
