No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
6,,杉原若葉,2,,□,,□,,3,0,2,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
7,,クランヤナ,4,■,■,■,■,,48,22,4,45.8,5.50,11,4,1,36.4,3,0.75,11,1,0,4,18.2,0,0.0,0.0,-,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
8,,白井美沙紀,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
9,,中田紫乃,4,■,■,■,■,,20,7,1,35.0,1.75,0,0,0,-,0,-,8,0,0,4,12.5,27,9.0,9.0,50.0,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
10,,石川真奈,3,□,,□,□,,8,1,4,12.5,0.33,0,0,0,-,0,-,0,0,0,0,-,3,1.0,0.0,33.3,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
11,L,中島未来,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,3.0,67.9,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
12,,小川愛里奈,4,■,■,■,■,,18,9,0,50.0,2.25,0,0,0,-,2,0.50,15,0,1,1,0.0,1,1.0,0.0,100.0,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
13,,黒後愛,4,■,■,■,■,,38,6,5,15.8,1.50,8,1,1,12.5,2,0.50,15,0,0,7,11.7,34,16.0,5.0,54.4,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
14,,関菜々巳,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,18,1,1,6,12.5,1,0.0,0.0,0.0,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
16,,マナバットアレオナ　デニス,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,320,2018-11-17,2018,11,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,東レアローズ,JTマーヴェラス,菅野幸一郎,越谷章,1,3,4,Lose,87,94,104,15:00,16:53,1171,高橋憲太郎,冨田博一,國頭亮太,加藤光一,Away
1,,丸山紗季,2,■,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
2,,倉見夏乃,2,■,■,,,,3,2,0,66.7,1.00,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
3,,和才奈々美,3,■,■,■,,,25,10,2,40.0,3.33,1,0,0,0.0,0,-,10,0,1,4,7.5,14,8.0,3.0,67.9,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
4,L,馬場ゆりか,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,8.0,1.0,77.3,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
5,,白崎麻友香,2,,□,■,,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
6,,綿引菜都美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
7,,雪丸梢,2,,□,■,,,7,3,0,42.9,1.50,0,0,0,-,1,0.50,6,0,0,0,0.0,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
8,,南美寿希,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
9,,舛田紗淑,1,□,,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,5,0.0,1.0,10.0,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
10,,菅野菜緒美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
11,,平谷里奈,3,■,■,■,,,19,6,1,31.6,2.00,1,1,0,100.0,1,0.33,6,0,0,2,8.3,25,11.0,10.0,64.0,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
12,,浮島杏加子,3,□,■,■,,,22,9,1,40.9,3.00,1,0,1,0.0,0,-,10,0,1,3,5.0,1,1.0,0.0,100.0,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
16,,星加輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
19,,アールブレヒトフレヤ,3,■,■,■,,,19,10,0,52.6,3.33,0,0,0,-,2,0.67,11,0,2,3,2.3,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,KUROBEアクアフェアリーズ,NECレッドロケッツ,丸山貴也,武田義也,0,3,3,Lose,61,75,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Home
1,,島村春世,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
2,,古賀紗理那,3,■,■,■,,,24,11,0,45.8,3.67,3,1,0,33.3,1,0.33,10,0,3,2,-2.5,18,8.0,4.0,55.6,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
3,,塚田しおり,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,12,1,1,3,12.5,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
4,,柳田光綺,2,,□,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,3,2.0,1.0,83.3,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
5,,大野果奈,3,■,■,■,,,9,2,0,22.2,0.67,0,0,0,-,1,0.33,11,0,0,3,6.8,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
6,,上野香織,3,■,■,■,,,9,6,1,66.7,2.00,0,0,0,-,5,1.67,4,0,2,0,-12.5,1,0.0,0.0,0.0,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
7,,山口かなめ,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
9,,廣瀬七海,3,■,■,■,,,34,16,0,47.1,5.33,5,2,0,40.0,0,-,13,3,5,2,17.3,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
10,L,岩崎紗也加,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,4.0,66.7,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
12,,山内美咲,3,■,■,■,,,27,12,0,44.4,4.00,2,0,0,0.0,1,0.33,17,0,2,2,0.0,24,14.0,1.0,60.4,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
13,,山田二千華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
14,,荒谷栞,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,1,41.7,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
15,,アルハッサンラーマット,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
16,,小島満菜美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,319,2018-11-17,2018,11,17,,YKK体育館,NECレッドロケッツ,KUROBEアクアフェアリーズ,金子隆行,高橋悠,3,0,3,Win,75,61,77,15:25,16:55,1600,村上成司,原啓之,北村友香,板川和則,Away
1,,島村春世,3,,□,□,■,,17,6,1,35.3,2.00,0,0,0,-,1,0.33,13,0,0,3,5.8,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
2,,古賀紗理那,4,■,■,■,■,,41,11,3,26.8,2.75,3,0,2,0.0,3,0.75,10,0,2,1,-2.5,33,21.0,5.0,71.2,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
3,,塚田しおり,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,17,0,1,5,5.9,1,0.0,0.0,0.0,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
4,,柳田光綺,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
5,,大野果奈,4,■,■,■,■,,18,12,0,66.7,3.00,0,0,0,-,5,1.25,15,0,1,3,3.3,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
6,,上野香織,2,■,■,,,,3,1,0,33.3,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
7,,山口かなめ,2,□,,■,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
9,,廣瀬七海,4,■,■,■,■,,50,20,6,40.0,5.00,12,6,1,50.0,0,-,13,2,2,5,21.2,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
10,L,岩崎紗也加,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,13.0,3.0,76.3,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
12,,山内美咲,4,■,■,■,■,,31,8,0,25.8,2.00,4,1,0,25.0,1,0.25,12,1,1,3,12.5,28,14.0,5.0,58.9,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
13,,山田二千華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
14,,荒谷栞,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,4,15.0,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
15,,アルハッサンラーマット,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
16,,小島満菜美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,NECレッドロケッツ,PFUブルーキャッツ,金子隆行,高橋悠,3,1,4,Win,95,87,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Home
2,,ドリスジェニファー,4,■,■,■,■,,19,11,1,57.9,2.75,0,0,0,-,1,0.25,13,0,0,2,3.8,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
3,,吉安遥,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
4,,宇田沙織,4,■,■,■,■,,22,6,1,27.3,1.50,1,0,0,0.0,1,0.25,11,0,0,2,4.5,39,20.0,7.0,60.3,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
6,,村上華澄,1,,,,□,,3,2,0,66.7,2.00,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
7,L,谷七海,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,8.0,2.0,56.2,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
8,,三橋聡恵,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
9,,正里菜,4,■,■,■,■,,3,0,0,0.0,-,1,0,0,0.0,0,-,15,0,0,3,5.0,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
10,,秋山愛海,4,■,■,■,■,,48,14,5,29.2,3.50,15,6,2,40.0,2,0.50,22,0,3,5,2.3,27,11.0,8.0,55.6,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
11,,堀口あやか,4,■,■,■,■,,51,20,3,39.2,5.00,8,4,0,50.0,3,0.75,13,0,3,2,-1.9,2,0.0,1.0,25.0,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
12,,清水眞衣,4,■,■,■,■,,18,6,2,33.3,1.50,0,0,0,-,0,-,7,0,1,3,7.1,1,1.0,0.0,100.0,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
13,,津賀菜緒,2,□,□,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
14,,島畑奈緒子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
16,L,和田実莉,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
19,,モクシ―チャッチュオン,1,,,,□,,2,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,322,2018-11-18,2018,11,18,,YKK体育館,PFUブルーキャッツ,NECレッドロケッツ,加藤陽一,金子健太郎,1,3,4,Lose,87,95,113,12:00,14:02,1000,村上成司,服部篤史,西中野健,高野俊弘,Away
2,L,佐藤澪,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
3,,高橋沙織,4,■,■,■,■,,27,12,0,44.4,3.00,2,1,0,50.0,0,-,17,2,0,5,19.1,28,17.0,5.0,69.6,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
4,,比金桃子,4,□,■,■,■,,2,2,0,100.0,0.50,0,0,0,-,0,-,11,1,0,3,15.9,0,0.0,0.0,-,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
5,,内瀬戸真実,3,■,■,■,,,16,8,2,50.0,2.67,3,1,0,33.3,1,0.33,7,0,1,3,7.1,22,9.0,7.0,56.8,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
6,,村永奈央,1,,,,■,,9,6,0,66.7,6.00,0,0,0,-,0,-,6,1,0,3,29.2,18,9.0,5.0,63.9,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
8,L,榊原美沙都,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,7.0,4.0,64.3,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
10,,小田桃香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2018-11-18,2018,11,18,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,東レアローズ,多治見麻子,印東玄弥,1,3,4,Lose,91,92,103,12:00,13:59,2000,高橋憲太郎,明井寿枝,グレッグルーオー,中澤和美,Home
