No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
13,,オズソイネリマン,3,■,■,■,,,48,21,3,43.8,7.00,17,10,2,58.8,2,0.67,10,0,1,6,12.5,1,0.0,0.0,0.0,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,印東玄弥,0,3,3,Lose,55,75,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Home
14,,金本望,1,,■,,,,2,1,0,50.0,1.00,0,0,0,-,1,1.00,2,0,2,0,-25.0,8,0.0,3.0,18.8,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,印東玄弥,0,3,3,Lose,55,75,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Home
16,,中屋夏澄,1,■,,,,,6,2,0,33.3,2.00,0,0,0,-,0,-,1,0,0,1,25.0,1,0.0,0.0,0.0,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,印東玄弥,0,3,3,Lose,55,75,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Home
18,,山上有紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,印東玄弥,0,3,3,Lose,55,75,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Home
19,,安井由香子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,印東玄弥,0,3,3,Lose,55,75,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Home
1,,芥川愛加,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,1,0.33,10,0,2,5,7.5,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
2,,田中瑞稀,3,■,■,■,,,31,11,2,35.5,3.67,4,0,0,0.0,1,0.33,15,0,2,4,3.3,12,0.0,3.0,12.5,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
3,,奥村麻依,3,■,■,■,,,10,5,0,50.0,1.67,0,0,0,-,2,0.67,5,0,0,1,5.0,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
4,,橘井友香,3,■,■,■,,,16,5,1,31.2,1.67,1,0,0,0.0,0,-,15,1,1,2,8.3,27,5.0,15.0,46.3,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
6,,金杉由香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
7,,田中美咲,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,15,0,0,8,13.3,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
9,,ミハイロヴィッチブランキツァ,3,■,■,■,,,32,20,1,62.5,6.67,13,8,1,61.5,4,1.33,14,1,4,2,3.6,1,0.0,0.0,0.0,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
10,,井上琴絵,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
13,,小川杏奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
15,L,小幡真子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,2.0,66.7,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
16,,山本美沙,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
17,,木村千春,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,324,2017-11-11,2017,11,11,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,55,73,15:30,16:49,1395,水谷孝義,明井寿枝,種元桂子,田中栄二,Away
1,,間橋香織,5,■,■,■,■,■,22,5,2,22.7,1.00,0,0,0,-,2,0.40,16,0,4,6,3.1,15,2.0,4.0,26.7,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
2,,小野寺友香,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,4,1,0,0,25.0,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
4,,下平夏奈,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
5,L,佐藤あり紗,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,2.0,90.9,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
6,,芳賀舞波,5,■,■,■,■,■,11,4,0,36.4,0.80,0,0,0,-,1,0.20,20,2,1,3,12.5,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
7,,齋藤加奈子,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,1.0,1.0,25.0,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
8,,佐藤美弥,5,■,■,■,■,■,2,2,0,100.0,0.40,0,0,0,-,0,-,14,2,1,8,26.8,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
10,L,小池杏菜,2,〇,〇,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
11,,栗原恵,5,■,■,■,■,■,51,15,2,29.4,3.00,1,0,0,0.0,0,-,18,2,3,3,11.1,19,7.0,5.0,50.0,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
12,,遠井萌仁,1,□,,,,,3,0,2,0.0,-,1,0,1,0.0,0,-,0,0,0,0,-,2,0.0,1.0,25.0,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
13,,長内美和子,5,■,■,■,■,■,53,24,3,45.3,4.80,7,3,0,42.9,0,-,18,1,2,6,11.1,32,6.0,5.0,26.6,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
14,,ジャクソンカースティ,5,■,■,■,■,■,26,17,0,65.4,3.40,0,0,0,-,3,0.60,8,0,1,3,6.2,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
15,,土井さくら,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
16,,東原枝里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,日立リヴァーレ,東レアローズ,甲斐祐之,高橋和人,2,3,5,Lose,101,100,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Home
1,,井上奈々朱,5,■,■,■,■,■,9,5,0,55.6,1.00,0,0,0,-,1,0.20,10,0,1,5,10.0,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
6,,木村美里,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,0.0,60.0,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
7,,堀川真理,5,■,■,■,■,■,52,25,2,48.1,5.00,17,8,2,47.1,1,0.20,17,1,1,6,13.2,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
8,,大野果歩,5,■,■,■,■,■,13,3,0,23.1,0.60,0,0,0,-,4,0.80,13,0,0,3,5.8,1,0.0,0.0,0.0,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
9,,野村明日香,3,,□,,□,□,2,1,1,50.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,3,1.0,2.0,66.7,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
11,,杉原若葉,2,,□,,,□,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
12,,ケイディリンロルフゼン,5,■,■,■,■,■,33,12,2,36.4,2.40,1,0,0,0.0,3,0.60,15,2,2,6,20.0,18,4.0,2.0,27.8,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
14,,白井美沙紀,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,25,4,4,9,21.0,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
15,L,中川有美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,9.0,8.0,54.2,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
17,,石川真奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
18,L,中島未来,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,0.0,1.0,16.7,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
19,,小川愛里奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
20,,黒後愛,5,■,■,■,■,■,39,14,0,35.9,2.80,5,0,0,0.0,2,0.40,15,0,5,5,0.0,33,11.0,10.0,48.5,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
21,,日高萌,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,325,2017-11-12,2017,11,12,,小瀬スポーツ公園体育館,東レアローズ,日立リヴァーレ,菅野幸一郎,越谷章,3,2,5,Win,100,101,110,13:00,15:02,1965,大塚 達也,服部 篤史,渡部 菜保子,深澤 亜つみ,Away
2,,岩崎こよみ,5,■,■,■,■,■,3,2,0,66.7,0.40,0,0,0,-,1,0.20,23,1,2,4,6.5,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
4,,近藤志歩,5,■,■,■,■,■,22,12,1,54.5,2.40,1,1,0,100.0,3,0.60,11,1,2,1,6.8,37,19.0,7.0,60.8,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
7,L,山岸あかね,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,17.0,6.0,76.9,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
8,,松本亜弥華,5,■,■,■,■,■,11,4,1,36.4,0.80,0,0,0,-,4,0.80,12,1,3,4,10.4,1,1.0,0.0,100.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
9,,三浦茉実,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
11,,青柳京古,3,,,□,□,■,11,6,0,54.5,2.00,0,0,0,-,0,-,6,1,1,1,16.7,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
13,,井上美咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
14,,カルカセスケニア,5,■,■,■,■,■,56,22,3,39.3,4.40,12,3,0,25.0,1,0.20,20,1,5,4,3.8,1,0.0,1.0,50.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
17,,小笹奈津子,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
18,,辺野喜未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
19,,荒木夕貴,4,■,■,■,■,,19,4,0,21.1,1.00,2,0,0,0.0,1,0.25,11,0,3,3,0.0,10,2.0,1.0,25.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
20,,丸山裕子,4,■,■,■,■,,12,7,0,58.3,1.75,0,0,0,-,0,-,8,1,2,0,6.2,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
23,L,大室璃紗,2,,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
26,,堀江美志,3,,,□,□,■,17,5,0,29.4,1.67,1,0,0,0.0,0,-,4,0,1,0,-6.2,7,2.0,3.0,50.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,埼玉上尾メディックス,JTマーヴェラス,吉田敏明,箕輪憲吾,3,2,5,Win,97,102,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Home
1,,芥川愛加,5,■,■,■,■,■,11,7,0,63.6,1.40,0,0,0,-,1,0.20,12,0,3,4,2.1,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
2,,田中瑞稀,5,■,■,■,■,■,40,18,2,45.0,3.60,8,6,0,75.0,0,-,20,0,3,2,-1.2,13,4.0,5.0,50.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
3,,奥村麻依,5,■,■,■,■,■,12,7,0,58.3,1.40,0,0,0,-,5,1.00,15,0,2,1,-1.7,1,1.0,0.0,100.0,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
4,,橘井友香,5,■,■,■,■,■,24,2,1,8.3,0.40,0,0,0,-,1,0.20,16,1,1,6,14.1,28,15.0,6.0,64.3,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
6,,金杉由香,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
7,,田中美咲,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,20,2,0,3,13.8,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
9,,ミハイロヴィッチブランキツァ,5,■,■,■,■,■,59,25,0,42.4,5.00,7,4,0,57.1,3,0.60,15,1,5,5,6.7,6,1.0,2.0,33.3,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
10,,井上琴絵,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,3,1,0,0,33.3,0,0.0,0.0,-,327,2017-11-12,2017,11,12,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,JTマーヴェラス,埼玉上尾メディックス,吉原知子,丹山禎昭,2,3,5,Lose,102,97,116,13:00,15:08,1285,水谷孝義,グレッグルーオー,北村友香,立川文菜,Away
