試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,3,,川口美久,3,■,■,■,nan,nan,30,13,2,43.3,36.7,4.33,4,1,1,25.0,0,-,17,0,0,5,7.4,20,8,6,55.0,13
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,5,,佐木田彩夏,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0,1
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,7,,萩原透海,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,7,0,0,0,0.0,0,0,0,-,2
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,8,,林美鈴,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,9,L,河合桃香,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5,0
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,10,,和多千里,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,11,L,中條菜津紀,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,1,50.0,0
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,12,,入江彩水,3,■,■,■,nan,nan,22,9,0,40.9,40.9,3.00,1,1,0,100.0,0,-,13,1,2,3,9.6,2,1,0,50.0,10
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,13,,七條彩乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,14,,大谷芽衣,3,■,■,■,nan,nan,22,6,1,27.3,22.7,2.00,0,0,0,-,0,-,5,0,0,2,10.0,10,6,2,70.0,6
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,15,,白岩蘭奈,3,■,■,■,nan,nan,42,11,0,26.2,26.2,3.67,4,0,0,0.0,0,-,8,0,2,3,3.1,29,19,5,74.1,11
2021-11-07,2021-11,フォレストリーヴズ熊本,群馬銀行グリーンウイングス,0,3,0,16,,和田法子,3,■,■,■,nan,nan,14,6,2,42.9,28.6,2.00,0,0,0,-,0,-,13,1,1,3,11.5,0,0,0,-,7
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,1,,島田櫻子,5,■,■,■,■,■,62,24,1,38.7,37.1,4.80,0,0,0,-,0,-,18,1,0,0,5.6,44,27,6,68.2,25
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,2,,大西真咲,5,■,■,■,■,■,52,16,1,30.8,28.8,3.20,1,0,0,0.0,2,0.40,16,0,1,4,4.7,21,10,3,54.8,18
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,4,,増田美久,5,■,■,■,■,■,21,7,1,33.3,28.6,1.40,0,0,0,-,3,0.60,13,0,1,4,5.8,0,0,0,-,10
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,6,,川瀬ちあき,2,■,■,nan,nan,nan,13,5,2,38.5,23.1,2.50,2,1,1,50.0,0,-,3,0,1,0,-8.3,3,0,0,0.0,5
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,7,,坂口莉乃,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,20,0,1,4,3.8,0,0,0,-,0
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,8,,牛頭七海,5,■,■,■,■,■,19,7,1,36.8,31.6,1.40,0,0,0,-,6,1.20,15,0,2,6,6.7,2,2,0,100.0,13
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,10,,山内佑里子,5,□,□,■,■,■,24,8,2,33.3,25.0,1.60,0,0,0,-,1,0.20,16,0,0,2,3.1,12,6,1,54.2,9
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,11,,松永海夢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,12,,駒田愛実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,13,,足袋井愉環,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,1,63.3,0
2021-11-07,2021-11,大野石油広島オイラーズ,JAぎふリオレーナ,3,2,1,18,,濱田彩佳,4,□,□,□,□,nan,4,1,0,25.0,25.0,0.25,0,0,0,-,0,-,6,0,0,0,0.0,2,0,1,25.0,1
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,1,,高石明美,5,■,■,■,■,■,74,24,6,32.4,24.3,4.80,8,4,1,50.0,2,0.40,16,0,1,3,3.1,1,0,0,0.0,26
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,3,,梅田莉樹子,5,■,■,■,■,□,40,14,2,35.0,30.0,2.80,9,1,1,11.1,1,0.20,17,1,4,6,8.8,0,0,0,-,16
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,4,,皆川莉乃,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,1,0.33,1,0,0,0,0.0,0,0,0,-,1
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,5,,山本裕香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,6,,宮井遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,8,,岩永明奈,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-,1
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,9,,本間真樹子,5,■,■,■,■,■,17,5,0,29.4,29.4,1.00,0,0,0,-,1,0.20,13,1,0,1,9.6,1,1,0,100.0,7
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,10,L,高橋侑里,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,15,,齊藤望,5,□,□,□,□,■,7,2,1,28.6,14.3,0.40,0,0,0,-,0,-,8,0,1,1,0.0,0,0,0,-,2
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,16,L,目加田莉央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,10,1,80.8,0
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,17,,唐川愛璃,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,10,0,2,2,0.0,0,0,0,-,0
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,18,,浜田栞,5,■,■,■,■,■,30,10,3,33.3,23.3,2.00,0,0,0,-,1,0.20,22,2,0,11,21.6,3,2,0,66.7,13
2021-11-07,2021-11,JAぎふリオレーナ,大野石油広島オイラーズ,2,3,0,19,,柳沼優花,5,■,■,■,■,■,45,20,2,44.4,40.0,4.00,2,0,0,0.0,2,0.40,20,1,2,4,7.5,82,56,10,74.4,23
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,1,,島原玖南,4,■,■,■,■,nan,8,3,0,37.5,37.5,0.75,0,0,0,-,2,0.50,18,0,0,7,9.7,0,0,0,-,5
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,2,,中野祐希,4,■,■,■,■,nan,48,12,3,25.0,18.8,3.00,18,5,2,27.8,2,0.50,18,1,0,5,12.5,0,0,0,-,15
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,3,,播磨若奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,4,,鈴木沙彩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,6,L,松川美咲,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,13,2,77.8,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,7,,平井裕菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,8,L,荒木里緒,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,9,,山本実奈,4,■,■,■,■,nan,35,12,3,34.3,25.7,3.00,3,1,2,33.3,0,-,13,0,1,3,3.8,33,18,1,56.1,12
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,10,,中道香名子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,11,,小川祐奈,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,13,,浅野奈菜,4,■,■,■,■,nan,21,8,1,38.1,33.3,2.00,0,0,0,-,0,-,19,3,2,9,25.0,6,4,1,75.0,11
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,14,,藤原ちひろ,4,■,■,■,■,nan,16,6,1,37.5,31.2,1.50,0,0,0,-,5,1.25,8,1,0,0,12.5,1,0,0,0.0,12
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,17,,中齊里奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ブレス浜松,ルートインホテルズブリリアントアリーズ,3,1,1,21,,水上真悠子,4,■,■,■,■,nan,56,10,1,17.9,16.1,2.50,9,2,0,22.2,1,0.25,17,2,1,9,23.5,28,17,1,62.5,13
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,3,L,水谷真友,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,1,55.9,0
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,5,,高橋愛未,4,■,■,■,■,nan,40,18,3,45.0,37.5,4.50,0,0,0,-,2,0.50,10,0,1,3,5.0,42,22,2,54.8,20
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,7,,山口真季,4,■,■,■,■,nan,30,10,2,33.3,26.7,2.50,0,0,0,-,1,0.25,15,0,1,4,5.0,0,0,0,-,11
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,9,,野上菜月,2,□,nan,nan,■,nan,8,1,2,12.5,-12.5,0.50,2,0,0,0.0,1,0.50,4,0,0,1,6.2,20,8,1,42.5,2
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,10,,野嶋華鈴,3,■,■,■,nan,nan,21,8,1,38.1,33.3,2.67,3,1,0,33.3,0,-,8,1,0,1,15.6,6,3,0,50.0,9
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,11,,平原果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,13,L,田中美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,14,,村山美佳,4,■,■,■,■,nan,64,19,5,29.7,21.9,4.75,6,2,1,33.3,0,-,16,1,4,5,7.8,3,1,1,50.0,20
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,15,,平野七菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,16,,横田実穂,4,■,■,■,■,nan,6,2,0,33.3,33.3,0.50,0,0,0,-,0,-,23,1,2,9,12.0,0,0,0,-,3
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,17,,小茂田夏海,4,■,■,■,■,nan,22,6,1,27.3,22.7,1.50,0,0,0,-,3,0.75,19,0,0,5,6.6,1,1,0,100.0,9
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,18,,岩本周加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-07,2021-11,ルートインホテルズブリリアントアリーズ,ブレス浜松,1,3,0,19,,富澤結花,1,nan,nan,□,nan,nan,4,1,1,25.0,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,3,1,0,33.3,1
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,1,,島田櫻子,5,■,■,■,■,■,57,23,4,40.4,33.3,4.60,1,0,0,0.0,4,0.80,19,2,1,6,17.1,32,16,10,65.6,29
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,2,,大西真咲,3,■,■,■,nan,nan,29,4,2,13.8,6.9,1.33,3,1,0,33.3,1,0.33,4,0,0,2,12.5,12,3,6,50.0,5
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,4,,増田美久,5,■,■,■,■,■,15,3,3,20.0,0.0,0.60,1,0,0,0.0,6,1.20,15,0,1,4,5.0,0,0,0,-,9
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,6,,川瀬ちあき,5,■,■,□,■,■,31,10,3,32.3,22.6,2.00,3,0,1,0.0,1,0.20,11,0,2,2,0.0,14,4,4,42.9,11
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,7,,坂口莉乃,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,19,2,0,8,21.1,0,0,0,-,2
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,8,,牛頭七海,5,■,■,■,■,■,26,10,2,38.5,30.8,2.00,0,0,0,-,5,1.00,14,0,0,3,5.4,1,0,1,50.0,15
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,10,,山内佑里子,2,nan,□,■,nan,nan,14,3,1,21.4,14.3,1.50,0,0,0,-,1,0.50,4,0,1,0,-6.2,12,3,2,33.3,4
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,11,,松永海夢,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,5,0,2,20.0,0
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,12,,駒田愛実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,13,,足袋井愉環,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,17,L,土岡真央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,6,3,57.7,0
2021-11-13,2021-11,大野石油広島オイラーズ,千葉エンゼルクロス,2,3,0,18,,濱田彩佳,4,nan,□,□,■,■,20,7,0,35.0,35.0,1.75,1,0,0,0.0,0,-,11,0,0,2,4.5,8,1,1,18.8,7
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,3,,黒田夢乃,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,1,0,3,21.9,6,2,4,66.7,1
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,4,,石川綾菜,5,■,■,■,■,■,46,13,6,28.3,15.2,2.60,1,0,0,0.0,2,0.40,6,0,2,2,0.0,21,9,7,59.5,15
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,5,,森田紫,5,■,■,■,■,■,24,7,2,29.2,20.8,1.40,0,0,0,-,0,-,19,3,0,6,23.7,0,0,0,-,10
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,6,,君島彩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,8,,森田実夢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,9,,岡村真衣,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,11,0,0,3,6.8,0,0,0,-,0
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,11,,関根友香,5,■,■,■,■,■,18,4,2,22.2,11.1,0.80,0,0,0,-,0,-,15,1,1,5,13.3,2,0,1,25.0,5
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,12,,吉田奈未,5,■,■,■,■,■,59,22,2,37.3,33.9,4.40,0,0,0,-,0,-,6,0,0,2,8.3,21,4,7,35.7,22
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,14,L,鶴ヶ崎佳寿葉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,14,8,72.0,0
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,15,,中島優花,1,nan,nan,nan,□,nan,5,0,1,0.0,-20.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,16,,名原寧音,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,11,0,0,2,4.5,0,0,0,-,0
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,19,,鶴田佳菜,5,■,■,■,■,■,52,17,2,32.7,28.8,3.40,1,1,0,100.0,2,0.40,26,1,0,7,10.6,13,2,2,23.1,20
2021-11-13,2021-11,千葉エンゼルクロス,大野石油広島オイラーズ,3,2,1,21,,松原南,4,□,□,□,nan,□,19,8,0,42.1,42.1,2.00,0,0,0,-,0,-,0,0,0,0,-,7,3,3,64.3,8
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,1,,杉浦文香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,2,,小松泉穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,3,,宮田あかり,4,■,■,■,■,nan,34,18,5,52.9,38.2,4.50,0,0,0,-,0,-,14,0,0,2,3.6,0,0,0,-,18
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,4,,小澤史苑,4,■,■,■,■,nan,31,7,1,22.6,19.4,1.75,0,0,0,-,1,0.25,11,0,1,0,-2.3,35,16,5,52.9,8
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,5,L,佐藤あり紗,3,●,nan,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,4,0,80.0,0
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,6,,清和真奈美,3,nan,□,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,10,4,5,65.0,0
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,7,,大貫菜生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,8,,高野唯,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,0,0,0.0,0
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,9,,加藤優奈,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,0,-,12,0,2,2,0.0,0,0,0,-,4
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,10,,渡邉優,4,■,■,■,■,nan,32,12,0,37.5,37.5,3.00,0,0,0,-,0,-,11,0,2,2,0.0,18,7,6,55.6,12
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,11,,末永真由,4,■,■,■,■,nan,61,11,3,18.0,13.1,2.75,0,0,0,-,0,-,17,0,0,6,8.8,8,0,0,0.0,11
2021-11-13,2021-11,リガーレ仙台,ルートインホテルズブリリアントアリーズ,1,3,0,12,,江川優貴,4,■,■,■,■,nan,31,13,1,41.9,38.7,3.25,0,0,0,-,0,-,22,1,1,8,12.5,1,1,0,100.0,14
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,3,L,水谷真友,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,6,82.4,0
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,5,,高橋愛未,2,■,■,nan,nan,nan,11,7,1,63.6,54.5,3.50,0,0,0,-,0,-,6,0,0,2,8.3,10,5,2,60.0,7
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,7,,山口真季,2,■,■,nan,nan,nan,10,4,0,40.0,40.0,2.00,0,0,0,-,2,1.00,3,0,0,2,16.7,0,0,0,-,6
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,9,,野上菜月,2,nan,□,■,nan,nan,6,2,0,33.3,33.3,1.00,0,0,0,-,0,-,3,0,0,1,8.3,9,2,4,44.4,2
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,10,,野嶋華鈴,1,■,nan,nan,nan,nan,10,4,0,40.0,40.0,4.00,0,0,0,-,0,-,5,0,0,4,20.0,3,2,1,83.3,4
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,11,,平原果歩,3,nan,□,■,■,nan,27,7,1,25.9,22.2,2.33,2,0,0,0.0,1,0.33,12,0,2,2,0.0,18,6,6,50.0,8
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,13,L,田中美紅,2,nan,nan,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,14,,村山美佳,3,■,■,nan,■,nan,39,13,2,33.3,28.2,4.33,8,4,0,50.0,0,-,15,0,5,4,-1.7,3,1,0,33.3,13
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,15,,平野七菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,16,,横田実穂,4,■,■,■,■,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,0,-,16,6,0,5,45.3,0,0,0,-,9
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,17,,小茂田夏海,4,■,■,■,■,nan,19,5,2,26.3,15.8,1.25,0,0,0,-,2,0.50,20,1,1,5,10.0,4,1,2,50.0,8
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,18,,岩本周加,3,nan,□,■,■,nan,16,3,1,18.8,12.5,1.00,0,0,0,-,0,-,7,1,0,1,17.9,0,0,0,-,4
2021-11-13,2021-11,ルートインホテルズブリリアントアリーズ,リガーレ仙台,3,1,1,19,,富澤結花,3,nan,■,■,■,nan,36,15,0,41.7,41.7,5.00,4,1,0,25.0,1,0.33,7,0,2,2,0.0,18,9,3,58.3,16
