名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
村山美佳,2022-01,ルートインホテルズブリリアントアリーズ,14,9,5,3,14,148,43,13,29.1,20.3,26,3,5,5,50,3,2,14,1,1,0,51,11.5,3.07,0.36,12.0,100.0
松原南,2021-10,千葉エンゼルクロス,21,0,6,0,4,19,3,1,15.8,10.5,0,0,0,0,5,0,0,1,19,5,6,3,,0.75,0.0,5.0,42.1
松原南,2021-11,千葉エンゼルクロス,21,8,12,2,11,44,14,0,31.8,31.8,0,0,0,0,0,0,0,0,17,7,5,14,,1.27,0.0,,55.9
松原南,2021-12,千葉エンゼルクロス,21,2,3,0,3,11,7,0,63.6,63.6,0,0,0,0,0,0,0,0,3,1,0,7,,2.33,0.0,,33.3
松原南,2022-01,千葉エンゼルクロス,21,9,2,3,5,20,11,1,55.0,50.0,0,0,0,0,0,0,0,0,7,3,2,11,,2.2,0.0,,57.1
松尾奈津子,2021-10,群馬銀行グリーンウイングス,15,6,0,2,6,3,1,0,33.3,33.3,0,0,0,0,11,0,2,1,0,0,0,1,,0.17,0.0,-2.3,
松尾奈津子,2021-11,群馬銀行グリーンウイングス,15,12,4,4,5,1,1,0,100.0,100.0,0,0,0,1,12,0,1,1,0,0,0,2,,0.2,0.2,0.0,
松尾奈津子,2021-12,群馬銀行グリーンウイングス,15,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
松尾奈津子,2022-01,群馬銀行グリーンウイングス,15,11,6,3,13,4,1,0,25.0,25.0,0,0,0,1,34,0,2,10,0,0,0,2,,0.08,0.08,5.9,
松尾奈津子,2022-02,群馬銀行グリーンウイングス,15,3,1,1,2,2,1,0,50.0,50.0,0,0,0,0,2,0,0,0,0,0,0,1,,0.5,0.0,0.0,
松尾由紀子,2021-10,GSS東京サンビームズ,20,2,6,0,5,2,1,0,50.0,50.0,0,0,0,0,8,0,0,2,0,0,0,1,,0.2,0.0,6.2,
松尾由紀子,2021-11,GSS東京サンビームズ,20,11,6,3,14,0,0,0,,,0,0,0,0,37,1,2,7,0,0,0,1,,0.0,0.0,6.1,
松尾由紀子,2021-12,GSS東京サンビームズ,20,1,6,0,4,0,0,0,,,0,0,0,0,13,0,1,2,1,0,0,0,,0.0,0.0,1.9,0.0
松尾由紀子,2022-01,GSS東京サンビームズ,20,0,3,0,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
松川美咲,2021-10,ブレス浜松,6,4,5,1,9,0,0,0,,,0,0,0,0,0,0,0,0,28,19,3,0,,0.0,0.0,,73.2
松川美咲,2021-11,ブレス浜松,6,5,7,1,12,0,0,0,,,0,0,0,0,0,0,0,0,33,25,4,0,,0.0,0.0,,81.8
松川美咲,2022-01,ブレス浜松,6,12,7,3,19,0,0,0,,,0,0,0,0,0,0,0,0,75,52,14,0,,0.0,0.0,,78.7
松川美咲,2022-02,ブレス浜松,6,1,3,0,4,0,0,0,,,0,0,0,0,0,0,0,0,21,14,5,0,,0.0,0.0,,78.6
松永海夢,2021-11,大野石油広島オイラーズ,11,10,11,2,8,0,0,0,,,0,0,0,0,11,0,0,3,8,3,2,0,,0.0,0.0,6.8,50.0
松永海夢,2021-12,大野石油広島オイラーズ,11,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松永海夢,2022-01,大野石油広島オイラーズ,11,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
松永海夢,2022-02,大野石油広島オイラーズ,11,1,6,0,5,0,0,0,,,0,0,0,0,0,0,0,0,7,2,2,0,,0.0,0.0,,42.9
松浦未波,2022-01,GSS東京サンビームズ,2,0,3,0,3,0,0,0,,,0,0,0,0,8,0,2,3,0,0,0,0,,0.0,0.0,3.1,
林美鈴,2021-11,フォレストリーヴズ熊本,8,5,18,0,12,0,0,0,,,0,0,0,0,14,0,2,1,11,5,3,0,,0.0,0.0,-1.8,59.1
林美鈴,2021-12,フォレストリーヴズ熊本,8,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
林美鈴,2022-01,フォレストリーヴズ熊本,8,3,15,0,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
柳沢紫子,2021-10,プレステージ・インターナショナルアランマーレ,10,6,0,2,1,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
柳沢紫子,2021-11,プレステージ・インターナショナルアランマーレ,10,10,5,3,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
柳沢紫子,2021-12,プレステージ・インターナショナルアランマーレ,10,6,0,2,3,17,8,0,47.1,47.1,4,1,0,1,7,1,0,2,0,0,0,10,25.0,2.67,0.33,21.4,
柳沢紫子,2022-01,プレステージ・インターナショナルアランマーレ,10,12,7,3,3,5,1,0,20.0,20.0,0,0,0,0,3,0,1,0,1,0,0,1,,0.33,0.0,-8.3,0.0
柳沢紫子,2022-02,プレステージ・インターナショナルアランマーレ,10,3,1,1,2,10,4,1,40.0,30.0,0,0,0,0,3,0,0,1,0,0,0,4,,2.0,0.0,8.3,
柳沼優花,2021-10,JAぎふリオレーナ,19,4,4,1,8,72,19,2,26.4,23.6,1,0,0,3,26,1,4,6,109,53,22,23,0.0,2.38,0.38,5.8,58.7
柳沼優花,2021-11,JAぎふリオレーナ,19,13,12,3,25,252,79,13,31.3,26.2,15,3,1,3,87,3,14,21,352,186,67,85,20.0,3.16,0.12,5.5,62.4
柳沼優花,2021-12,JAぎふリオレーナ,19,4,5,1,9,109,30,8,27.5,20.2,4,0,2,4,31,1,9,9,150,74,32,35,0.0,3.33,0.44,3.2,60.0
栗栖留生,2021-10,群馬銀行グリーンウイングス,14,6,0,2,4,0,0,0,,,0,0,0,0,1,0,0,1,7,5,0,0,,0.0,0.0,25.0,71.4
栗栖留生,2021-11,群馬銀行グリーンウイングス,14,12,4,4,13,0,0,0,,,0,0,0,0,0,0,0,0,50,27,12,0,,0.0,0.0,,66.0
栗栖留生,2021-12,群馬銀行グリーンウイングス,14,3,0,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
栗栖留生,2022-01,群馬銀行グリーンウイングス,14,11,6,3,11,0,0,0,,,0,0,0,0,0,0,0,0,39,17,9,0,,0.0,0.0,,55.1
栗栖留生,2022-02,群馬銀行グリーンウイングス,14,3,1,1,4,0,0,0,,,0,0,0,0,0,0,0,0,9,4,2,0,,0.0,0.0,,55.6
梅田莉樹子,2021-10,JAぎふリオレーナ,3,4,4,1,8,72,25,5,34.7,27.8,11,2,2,1,29,3,5,12,1,0,0,29,18.2,3.12,0.12,16.4,0.0
梅田莉樹子,2021-11,JAぎふリオレーナ,3,13,12,3,20,98,31,4,31.6,27.6,18,2,2,2,43,1,4,16,1,0,1,34,11.1,1.55,0.1,9.3,50.0
梅田莉樹子,2021-12,JAぎふリオレーナ,3,4,5,1,7,27,6,0,22.2,22.2,4,2,0,0,13,0,1,5,0,0,0,6,50.0,0.86,0.0,7.7,
森田実夢,2021-10,千葉エンゼルクロス,8,0,6,0,2,6,1,0,16.7,16.7,0,0,0,0,1,0,0,0,3,0,1,1,,0.5,0.0,0.0,16.7
森田実夢,2021-11,千葉エンゼルクロス,8,8,12,2,1,3,1,0,33.3,33.3,0,0,0,1,2,0,0,0,0,0,0,2,,1.0,1.0,0.0,
森田実夢,2021-12,千葉エンゼルクロス,8,2,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田実夢,2022-01,千葉エンゼルクロス,8,9,2,3,1,4,2,0,50.0,50.0,0,0,0,0,1,0,1,0,0,0,0,2,,2.0,0.0,-25.0,
森田紫,2021-10,千葉エンゼルクロス,5,0,6,0,6,35,8,2,22.9,17.1,0,0,0,2,10,0,1,2,0,0,0,10,,1.33,0.33,2.5,
森田紫,2021-11,千葉エンゼルクロス,5,8,12,2,20,123,46,6,37.4,32.5,0,0,0,2,69,4,4,18,3,3,0,52,,2.3,0.1,10.9,100.0
森田紫,2021-12,千葉エンゼルクロス,5,2,3,0,5,25,6,1,24.0,20.0,0,0,0,0,16,0,1,2,0,0,0,6,,1.2,0.0,1.6,
森田紫,2022-01,千葉エンゼルクロス,5,9,2,3,11,66,24,2,36.4,33.3,0,0,0,2,34,1,0,14,0,0,0,27,,2.18,0.18,13.2,
横田実穂,2021-10,ルートインホテルズブリリアントアリーズ,16,6,1,2,7,9,6,0,66.7,66.7,0,0,0,1,27,0,2,9,0,0,0,7,,0.86,0.14,6.5,
横田実穂,2021-11,ルートインホテルズブリリアントアリーズ,16,14,11,4,25,27,13,0,48.1,48.1,0,0,0,4,112,11,9,36,0,0,0,28,,0.52,0.16,15.8,
横田実穂,2021-12,ルートインホテルズブリリアントアリーズ,16,3,1,1,4,4,2,1,50.0,25.0,0,0,0,0,13,0,1,5,0,0,0,2,,0.5,0.0,7.7,
横田実穂,2022-01,ルートインホテルズブリリアントアリーズ,16,9,5,3,14,14,5,1,35.7,28.6,1,1,0,2,51,3,2,13,1,1,0,10,100.0,0.36,0.14,11.3,100.0
櫻田桃奈,2021-10,GSS東京サンビームズ,13,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
櫻田桃奈,2021-11,GSS東京サンビームズ,13,11,6,3,4,12,4,2,33.3,16.7,0,0,0,0,5,0,1,1,8,3,3,4,,1.0,0.0,0.0,56.2
櫻田桃奈,2021-12,GSS東京サンビームズ,13,1,6,0,4,20,8,1,40.0,35.0,0,0,0,2,10,0,2,2,30,9,11,10,,2.0,0.5,0.0,48.3
櫻田桃奈,2022-01,GSS東京サンビームズ,13,0,3,0,1,2,1,0,50.0,50.0,0,0,0,0,2,0,0,0,4,2,0,1,,1.0,0.0,0.0,50.0
水上真悠子,2021-10,ブレス浜松,21,4,5,1,9,107,41,6,38.3,32.7,9,5,0,3,34,2,4,8,81,35,25,46,55.6,4.56,0.33,8.8,58.6
水上真悠子,2021-11,ブレス浜松,21,5,7,1,12,144,35,5,24.3,20.8,23,7,0,3,48,2,3,21,109,73,12,40,30.4,2.92,0.25,13.5,72.5
水上真悠子,2022-01,ブレス浜松,21,12,7,3,19,210,65,15,31.0,23.8,17,8,1,3,86,2,5,36,176,94,43,70,47.1,3.42,0.16,11.3,65.6
水上真悠子,2022-02,ブレス浜松,21,1,3,0,4,60,16,1,26.7,25.0,5,2,0,2,11,0,1,5,58,30,16,18,40.0,4.0,0.5,9.1,65.5
水谷真友,2021-10,ルートインホテルズブリリアントアリーズ,3,6,1,2,7,0,0,0,,,0,0,0,0,0,0,0,0,30,19,7,0,,0.0,0.0,,75.0
水谷真友,2021-11,ルートインホテルズブリリアントアリーズ,3,14,11,4,25,0,0,0,,,0,0,0,0,0,0,0,0,98,60,20,0,,0.0,0.0,,71.4
水谷真友,2021-12,ルートインホテルズブリリアントアリーズ,3,3,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
水谷真友,2022-01,ルートインホテルズブリリアントアリーズ,3,9,5,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
江川優貴,2021-10,リガーレ仙台,12,0,6,0,6,48,16,3,33.3,27.1,0,0,0,0,14,0,4,4,5,1,1,16,,2.67,0.0,0.0,30.0
江川優貴,2021-11,リガーレ仙台,12,4,6,1,10,82,29,3,35.4,31.7,4,1,1,0,42,1,3,11,1,1,0,30,25.0,2.9,0.0,7.1,100.0
江川優貴,2021-12,リガーレ仙台,12,3,1,1,4,53,12,2,22.6,18.9,3,0,0,0,12,0,1,2,0,0,0,12,0.0,3.0,0.0,2.1,
江川優貴,2022-01,リガーレ仙台,12,1,6,0,3,37,7,4,18.9,8.1,0,0,0,1,4,0,1,0,0,0,0,8,,2.33,0.33,-6.2,
江川優貴,2022-02,リガーレ仙台,12,3,0,1,1,3,2,0,66.7,66.7,0,0,0,0,1,0,0,0,1,0,1,2,,2.0,0.0,0.0,50.0
河合桃香,2021-11,フォレストリーヴズ熊本,9,5,18,0,19,0,0,0,,,0,0,0,0,0,0,0,0,33,10,9,0,,0.0,0.0,,43.9
河合桃香,2021-12,フォレストリーヴズ熊本,9,0,3,0,2,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
河合桃香,2022-01,フォレストリーヴズ熊本,9,3,15,0,18,0,0,0,,,0,0,0,0,0,0,0,0,64,31,11,0,,0.0,0.0,,57.0
浅野奈菜,2021-10,ブレス浜松,13,4,5,1,9,32,14,1,43.8,40.6,0,0,0,1,31,3,4,10,0,0,0,18,,1.56,0.11,14.5,
浅野奈菜,2021-11,ブレス浜松,13,5,7,1,12,55,21,2,38.2,34.5,0,0,0,1,42,4,3,18,7,5,1,26,,1.75,0.08,18.5,78.6
浅野奈菜,2022-01,ブレス浜松,13,12,7,3,19,112,53,7,47.3,41.1,0,0,0,2,73,6,7,25,4,1,0,61,,2.79,0.11,14.4,25.0
浅野奈菜,2022-02,ブレス浜松,13,1,3,0,4,34,8,1,23.5,20.6,0,0,0,0,12,0,1,3,0,0,0,8,,2.0,0.0,4.2,
浜田栞,2021-10,JAぎふリオレーナ,18,4,4,1,8,47,20,1,42.6,40.4,0,0,0,2,26,0,1,4,1,0,0,22,,2.5,0.25,2.9,0.0
浜田栞,2021-11,JAぎふリオレーナ,18,13,12,3,23,118,46,8,39.0,32.2,0,0,0,5,72,6,2,26,19,8,2,57,,2.0,0.22,16.7,47.4
浜田栞,2021-12,JAぎふリオレーナ,18,4,5,1,9,40,17,1,42.5,40.0,0,0,0,2,25,2,4,8,4,1,1,21,,1.89,0.22,12.0,37.5
清和真奈美,2021-10,リガーレ仙台,6,0,6,0,5,27,7,2,25.9,18.5,0,0,0,0,13,2,0,5,17,9,1,9,,1.4,0.0,25.0,55.9
清和真奈美,2021-11,リガーレ仙台,6,4,6,1,9,8,1,1,12.5,0.0,0,0,0,0,34,1,1,13,32,23,6,2,,0.11,0.0,11.8,81.2
清和真奈美,2021-12,リガーレ仙台,6,3,1,1,4,25,6,0,24.0,24.0,0,0,0,0,19,2,0,6,30,18,4,8,,1.5,0.0,18.4,66.7
清和真奈美,2022-01,リガーレ仙台,6,1,6,0,7,38,8,1,21.1,18.4,0,0,0,2,32,0,3,5,60,25,13,10,,1.14,0.29,1.6,52.5
清和真奈美,2022-02,リガーレ仙台,6,3,0,1,3,9,3,2,33.3,11.1,0,0,0,0,5,0,1,0,15,9,4,3,,1.0,0.0,-5.0,73.3
清水愛,2021-10,群馬銀行グリーンウイングス,13,6,0,2,1,0,0,0,,,0,0,0,0,4,1,0,2,0,0,0,1,,0.0,0.0,37.5,
清水愛,2021-11,群馬銀行グリーンウイングス,13,12,4,4,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
清水愛,2021-12,群馬銀行グリーンウイングス,13,3,0,1,1,3,1,0,33.3,33.3,0,0,0,0,2,0,1,1,0,0,0,1,,1.0,0.0,0.0,
渡邉優,2021-10,リガーレ仙台,10,0,6,0,6,53,16,9,30.2,13.2,0,0,0,0,17,0,4,1,21,4,4,16,,2.67,0.0,-4.4,28.6
渡邉優,2021-11,リガーレ仙台,10,4,6,1,7,57,17,4,29.8,22.8,0,0,0,0,21,0,4,5,27,14,6,17,,2.43,0.0,1.2,63.0
渡邉優,2021-12,リガーレ仙台,10,3,1,1,1,2,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
渡邉優,2022-01,リガーレ仙台,10,1,6,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
渡邉優,2022-02,リガーレ仙台,10,3,0,1,2,9,6,0,66.7,66.7,1,0,0,0,2,0,0,0,6,1,2,6,0.0,3.0,0.0,0.0,33.3
溝口由利香,2021-10,プレステージ・インターナショナルアランマーレ,15,6,0,2,6,0,0,0,,,0,0,0,0,0,0,0,0,16,7,1,0,,0.0,0.0,,46.9
溝口由利香,2021-11,プレステージ・インターナショナルアランマーレ,15,10,5,3,15,0,0,0,,,0,0,0,0,0,0,0,0,61,36,10,0,,0.0,0.0,,67.2
溝口由利香,2021-12,プレステージ・インターナショナルアランマーレ,15,6,0,2,6,0,0,0,,,0,0,0,0,0,0,0,0,27,9,6,0,,0.0,0.0,,44.4
濱田彩佳,2021-11,大野石油広島オイラーズ,18,10,11,2,17,108,34,3,31.5,28.7,1,0,0,1,48,1,0,15,60,18,13,36,0.0,2.0,0.06,9.9,40.8
濱田彩佳,2021-12,大野石油広島オイラーズ,18,0,3,0,3,36,9,3,25.0,16.7,0,0,0,0,12,0,1,1,21,13,1,9,,3.0,0.0,0.0,64.3
濱田彩佳,2022-01,大野石油広島オイラーズ,18,0,6,0,6,67,15,6,22.4,13.4,2,0,0,0,18,2,0,2,63,19,19,17,0.0,2.5,0.0,13.9,45.2
濱田彩佳,2022-02,大野石油広島オイラーズ,18,1,6,0,5,55,14,5,25.5,16.4,1,0,0,1,24,1,0,4,24,14,4,16,0.0,2.8,0.2,8.3,66.7
牛頭七海,2021-11,大野石油広島オイラーズ,8,9,8,2,14,69,26,4,37.7,31.9,0,0,0,13,38,0,3,9,4,3,1,39,,1.86,0.93,3.9,87.5
牛頭七海,2021-12,大野石油広島オイラーズ,8,0,3,0,3,19,5,2,26.3,15.8,0,0,0,0,9,0,0,4,7,6,0,5,,1.67,0.0,11.1,85.7
牛頭七海,2022-01,大野石油広島オイラーズ,8,0,6,0,6,32,9,1,28.1,25.0,0,0,0,3,22,0,1,4,5,3,2,12,,1.5,0.5,3.4,80.0
牛頭七海,2022-02,大野石油広島オイラーズ,8,1,6,0,7,34,6,5,17.6,2.9,0,0,0,4,22,1,0,6,3,3,0,11,,0.86,0.57,11.4,100.0
田中瑠奈,2021-10,群馬銀行グリーンウイングス,5,6,0,2,6,86,41,6,47.7,40.7,12,2,2,3,28,3,1,13,1,0,1,47,16.7,6.83,0.5,21.4,50.0
田中瑠奈,2021-11,群馬銀行グリーンウイングス,5,12,4,4,14,170,51,16,30.0,20.6,7,0,1,5,60,5,3,15,0,0,0,61,0.0,3.64,0.36,13.3,
田中瑠奈,2021-12,群馬銀行グリーンウイングス,5,3,0,1,3,20,6,1,30.0,25.0,1,0,1,0,19,2,0,6,0,0,0,8,0.0,2.0,0.0,18.4,
田中瑠奈,2022-01,群馬銀行グリーンウイングス,5,11,6,3,17,208,75,15,36.1,28.8,19,5,1,1,62,7,2,15,0,0,0,83,26.3,4.41,0.06,16.5,
田中瑠奈,2022-02,群馬銀行グリーンウイングス,5,3,1,1,4,74,24,5,32.4,25.7,4,1,1,2,15,1,0,6,3,2,0,27,25.0,6.0,0.5,16.7,66.7
田中美紅,2021-10,ルートインホテルズブリリアントアリーズ,13,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中美紅,2021-11,ルートインホテルズブリリアントアリーズ,13,14,11,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田中美紅,2021-12,ルートインホテルズブリリアントアリーズ,13,3,1,1,4,0,0,0,,,0,0,0,0,0,0,0,0,14,8,3,0,,0.0,0.0,,67.9
田中美紅,2022-01,ルートインホテルズブリリアントアリーズ,13,9,5,3,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
畠山初音,2021-10,GSS東京サンビームズ,26,2,6,0,3,0,0,0,,,0,0,0,0,0,0,0,0,6,4,1,0,,0.0,0.0,,75.0
畠山初音,2021-11,GSS東京サンビームズ,26,11,6,3,14,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
畠山初音,2021-12,GSS東京サンビームズ,26,1,6,0,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
畠山初音,2022-01,GSS東京サンビームズ,26,0,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
白岩蘭奈,2021-11,フォレストリーヴズ熊本,15,5,18,0,23,339,113,20,33.3,27.4,62,15,5,12,73,3,10,16,176,85,41,128,24.2,4.91,0.52,6.2,59.9
白岩蘭奈,2021-12,フォレストリーヴズ熊本,15,0,3,0,3,56,18,5,32.1,23.2,6,1,0,4,9,0,3,3,18,5,6,22,16.7,6.0,1.33,0.0,44.4
白岩蘭奈,2022-01,フォレストリーヴズ熊本,15,3,15,0,17,222,82,19,36.9,28.4,21,6,5,4,50,4,6,16,119,43,26,90,28.6,4.82,0.24,13.0,47.1
皆川莉乃,2021-10,JAぎふリオレーナ,4,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
皆川莉乃,2021-11,JAぎふリオレーナ,4,13,12,3,14,23,6,0,26.1,26.1,0,0,0,1,30,1,5,4,0,0,0,8,,0.43,0.07,2.5,
皆川莉乃,2021-12,JAぎふリオレーナ,4,4,5,1,3,8,3,0,37.5,37.5,0,0,0,0,7,0,2,3,0,0,0,3,,1.0,0.0,3.6,
目加田莉央,2021-10,JAぎふリオレーナ,16,4,4,1,8,0,0,0,,,0,0,0,0,0,0,0,0,35,17,9,0,,0.0,0.0,,61.4
目加田莉央,2021-11,JAぎふリオレーナ,16,13,12,3,23,0,0,0,,,0,0,0,0,0,0,0,0,74,41,19,0,,0.0,0.0,,68.2
目加田莉央,2021-12,JAぎふリオレーナ,16,4,5,1,8,0,0,0,,,0,0,0,0,0,0,0,0,26,16,6,0,,0.0,0.0,,73.1
石川綾菜,2021-10,千葉エンゼルクロス,4,0,6,0,6,64,18,11,28.1,10.9,5,1,2,1,15,0,3,1,41,8,14,19,20.0,3.0,0.17,-3.3,36.6
石川綾菜,2021-11,千葉エンゼルクロス,4,8,12,2,20,199,67,18,33.7,24.6,5,2,0,3,39,1,7,8,84,34,18,71,40.0,3.35,0.15,3.2,51.2
石川綾菜,2021-12,千葉エンゼルクロス,4,2,3,0,5,68,20,1,29.4,27.9,0,0,0,1,6,0,2,1,37,9,4,21,,4.0,0.2,-4.2,29.7
石川綾菜,2022-01,千葉エンゼルクロス,4,9,2,3,3,23,7,1,30.4,26.1,0,0,0,0,6,0,0,2,11,3,4,7,,2.33,0.0,8.3,45.5
石盛めるも,2021-10,プレステージ・インターナショナルアランマーレ,12,6,0,2,6,0,0,0,,,0,0,0,0,9,1,0,5,0,0,0,1,,0.0,0.0,25.0,
石盛めるも,2021-11,プレステージ・インターナショナルアランマーレ,12,10,5,3,14,2,0,0,0.0,0.0,0,0,0,1,34,0,2,11,0,0,0,1,,0.0,0.07,6.6,
石盛めるも,2021-12,プレステージ・インターナショナルアランマーレ,12,6,0,2,6,2,2,0,100.0,100.0,0,0,0,0,9,0,1,3,0,0,0,2,,0.33,0.0,5.6,
石盛めるも,2022-01,プレステージ・インターナショナルアランマーレ,12,12,7,3,17,3,0,0,0.0,0.0,0,0,0,1,30,0,1,11,1,0,0,1,,0.0,0.06,8.3,0.0
石盛めるも,2022-02,プレステージ・インターナショナルアランマーレ,12,3,1,1,4,2,2,0,100.0,100.0,0,0,0,0,8,0,2,2,0,0,0,2,,0.5,0.0,0.0,
色摩知巳,2021-10,GSS東京サンビームズ,5,2,6,0,8,72,21,2,29.2,26.4,2,0,0,0,21,0,0,3,18,8,3,21,0.0,2.62,0.0,3.6,52.8
色摩知巳,2021-11,GSS東京サンビームズ,5,11,6,3,14,122,41,2,33.6,32.0,2,1,0,4,44,0,1,18,30,9,7,45,50.0,2.93,0.29,9.7,41.7
色摩知巳,2021-12,GSS東京サンビームズ,5,1,6,0,7,75,26,0,34.7,34.7,3,1,0,1,17,0,1,1,13,3,4,27,33.3,3.71,0.14,0.0,38.5
色摩知巳,2022-01,GSS東京サンビームズ,5,0,3,0,3,31,13,1,41.9,38.7,0,0,0,0,6,0,0,2,12,5,2,13,,4.33,0.0,8.3,50.0
若泉佳穂,2022-01,ブレス浜松,20,3,0,1,3,19,8,1,42.1,36.8,3,0,1,1,10,2,0,2,1,0,0,11,0.0,2.67,0.33,25.0,0.0
若泉佳穂,2022-02,ブレス浜松,20,1,3,0,4,39,9,7,23.1,5.1,11,1,2,1,12,1,1,2,0,0,0,11,9.1,2.25,0.25,10.4,
草島華穂,2021-10,プレステージ・インターナショナルアランマーレ,9,6,0,2,1,1,0,0,0.0,0.0,1,0,0,0,3,1,0,0,0,0,0,1,0.0,0.0,0.0,33.3,
草島華穂,2021-11,プレステージ・インターナショナルアランマーレ,9,10,5,3,3,0,0,0,,,0,0,0,0,3,1,0,1,0,0,0,1,,0.0,0.0,41.7,
草島華穂,2021-12,プレステージ・インターナショナルアランマーレ,9,6,0,2,1,0,0,0,,,0,0,0,0,2,0,0,1,2,1,0,0,,0.0,0.0,12.5,50.0
草島華穂,2022-01,プレステージ・インターナショナルアランマーレ,9,12,7,3,7,21,5,1,23.8,19.0,2,0,0,0,12,1,3,3,10,7,0,6,0.0,0.71,0.0,8.3,70.0
草島華穂,2022-02,プレステージ・インターナショナルアランマーレ,9,3,1,1,3,9,4,1,44.4,33.3,0,0,0,0,4,0,2,1,11,3,2,4,,1.33,0.0,-6.2,36.4
荒木里緒,2021-10,ブレス浜松,8,4,5,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
荒木里緒,2021-11,ブレス浜松,8,5,7,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
荒木里緒,2022-01,ブレス浜松,8,12,7,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
荒木里緒,2022-02,ブレス浜松,8,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
菅原里奈,2021-10,プレステージ・インターナショナルアランマーレ,4,6,0,2,6,28,10,2,35.7,28.6,0,0,0,5,17,0,0,8,0,0,0,15,,1.67,0.83,11.8,
菅原里奈,2021-11,プレステージ・インターナショナルアランマーレ,4,10,5,3,15,56,22,2,39.3,35.7,0,0,0,6,49,2,1,12,5,2,0,30,,1.47,0.4,9.7,40.0
菅原里奈,2021-12,プレステージ・インターナショナルアランマーレ,4,6,0,2,6,22,5,2,22.7,13.6,0,0,0,4,12,0,0,4,0,0,0,9,,0.83,0.67,8.3,
菅原里奈,2022-01,プレステージ・インターナショナルアランマーレ,4,12,7,3,19,72,24,3,33.3,29.2,0,0,0,20,58,3,1,21,4,3,0,47,,1.26,1.05,13.8,75.0
菅原里奈,2022-02,プレステージ・インターナショナルアランマーレ,4,3,1,1,4,23,12,2,52.2,43.5,0,0,0,8,9,0,0,2,0,0,0,20,,3.0,2.0,5.6,
菊地実結,2022-01,群馬銀行グリーンウイングス,3,11,6,3,12,51,21,3,41.2,35.3,0,0,0,2,43,2,0,16,4,3,0,25,,1.75,0.17,14.0,75.0
菊地実結,2022-02,群馬銀行グリーンウイングス,3,3,1,1,2,13,6,0,46.2,46.2,0,0,0,1,8,1,0,1,0,0,0,8,,3.0,0.5,15.6,
菊地零,2021-10,GSS東京サンビームズ,10,2,6,0,7,22,7,2,31.8,22.7,0,0,0,1,19,2,1,3,0,0,0,10,,1.0,0.14,13.2,
