AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
188,57,16,30.3,14.25,12,0,3,0.0,8,2.00,97,3,7,26,8.0,94,50.0,22.0,64.9,737,2021-11-27,2021,11,27,群馬県,桐生ガススポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,前田和哉,1,3,4,Lose,96,101,112,15:00,17:01,582,三見洋子,大井悠矢,石井亮嗣,宮永慎一朗,Away,199,67,17,33.7,16.75,2,0,1,0.0,4,1.00,100,5,6,17,7.8,89,44.0,17.0,59.0
226,72,10,31.9,14.40,5,1,0,20.0,10,2.00,107,2,6,19,4.9,94,47.0,24.0,62.8,739,2021-11-28,2021,11,28,群馬県,桐生ガススポーツセンター,GSS東京サンビームズ,フォレストリーヴズ熊本,色摩知巳,笛木彰,3,2,5,Win,108,104,123,12:00,14:15,562,三見 洋子,勝又 怜子,福本 丈啓,岸 裕之,Home,237,75,8,31.6,15.00,29,5,2,17.2,5,1.00,105,5,10,19,6.9,100,41.0,39.0,60.5
237,75,8,31.6,15.00,29,5,2,17.2,5,1.00,105,5,10,19,6.9,100,41.0,39.0,60.5,739,2021-11-28,2021,11,28,群馬県,桐生ガススポーツセンター,フォレストリーヴズ熊本,GSS東京サンビームズ,中島裕二,和多桃子,2,3,5,Lose,104,108,123,12:00,14:15,562,三見 洋子,勝又 怜子,福本 丈啓,岸 裕之,Away,226,72,10,31.9,14.40,5,1,0,20.0,10,2.00,107,2,6,19,4.9,94,47.0,24.0,62.8
158,52,9,32.9,13.00,15,2,4,13.3,12,3.00,95,6,4,19,10.3,74,34.0,21.0,60.1,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,ルートインホテルズブリリアントアリーズ,大野石油広島オイラーズ,井上謙,藤原道生,3,1,4,Win,96,82,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Home,200,56,12,28.0,14.00,1,0,0,0.0,5,1.25,83,3,9,16,5.7,90,44.0,22.0,61.1
200,56,12,28.0,14.00,1,0,0,0.0,5,1.25,83,3,9,16,5.7,90,44.0,22.0,61.1,741,2021-11-28,2021,11,28,長野県,松本市総合体育館,大野石油広島オイラーズ,ルートインホテルズブリリアントアリーズ,鈴木輝,,1,3,4,Lose,82,96,95,12:00,13:44,640,小林朝実,水間絵美,待井広光,橋詰清美,Away,158,52,9,32.9,13.00,15,2,4,13.3,12,3.00,95,6,4,19,10.3,74,34.0,21.0,60.1
215,70,12,32.6,14.00,3,1,0,33.3,17,3.40,116,6,10,24,8.2,89,33.0,31.0,54.5,740,2021-11-28,2021,11,28,群馬県,桐生ガススポーツセンター,群馬銀行グリーンウイングス,JAぎふリオレーナ,高橋悠,丸山佳穂,3,2,5,Win,116,102,129,14:45,17:06,562,三見 洋子,大井 悠矢,山本 貴彦,岡部 陸瑛,Home,228,69,7,30.3,13.80,31,14,1,45.2,4,0.80,102,5,13,20,6.6,106,40.0,36.0,54.7
228,69,7,30.3,13.80,31,14,1,45.2,4,0.80,102,5,13,20,6.6,106,40.0,36.0,54.7,740,2021-11-28,2021,11,28,群馬県,桐生ガススポーツセンター,JAぎふリオレーナ,群馬銀行グリーンウイングス,鈴木智大,伊藤徹也,2,3,5,Lose,102,116,129,14:45,17:06,562,三見 洋子,大井 悠矢,山本 貴彦,岡部 陸瑛,Away,215,70,12,32.6,14.00,3,1,0,33.3,17,3.40,116,6,10,24,8.2,89,33.0,31.0,54.5
241,79,15,32.8,15.80,30,9,4,30.0,6,1.20,109,5,14,42,11.0,105,48.0,25.0,57.6,744,2021-12-04,2021,12,04,岐阜県,岐阜メモリアルセンター で愛ドーム,JAぎふリオレーナ,千葉エンゼルクロス,鈴木智大,伊藤徹也,3,2,5,Win,109,110,126,12:00,14:18,598,小野将人,来川知裕,成瀬修平,佐藤加奈,Home,237,70,8,29.5,14.00,1,0,0,0.0,7,1.40,110,0,5,32,6.1,94,35.0,13.0,44.1
237,70,8,29.5,14.00,1,0,0,0.0,7,1.40,110,0,5,32,6.1,94,35.0,13.0,44.1,744,2021-12-04,2021,12,04,岐阜県,岐阜メモリアルセンター で愛ドーム,千葉エンゼルクロス,JAぎふリオレーナ,豆田憲昭,荒木優,2,3,5,Lose,110,109,126,12:00,14:18,598,小野将人,来川知裕,成瀬修平,佐藤加奈,Away,241,79,15,32.8,15.80,30,9,4,30.0,6,1.20,109,5,14,42,11.0,105,48.0,25.0,57.6
118,36,11,30.5,12.00,2,1,0,50.0,8,2.67,56,0,3,8,2.2,72,29.0,18.0,52.8,743,2021-12-04,2021,12,04,長野県,軽井沢風越公園総合体育館,GSS東京サンビームズ,群馬銀行グリーンウイングス,色摩知巳,笛木彰,0,3,3,Lose,55,75,74,13:00,14:20,180,三見洋子,勝又怜子,立花法真沙,橋詰清美,Home,121,51,6,42.1,17.00,5,1,1,20.0,6,2.00,74,3,2,22,10.8,53,29.0,16.0,69.8
121,51,6,42.1,17.00,5,1,1,20.0,6,2.00,74,3,2,22,10.8,53,29.0,16.0,69.8,743,2021-12-04,2021,12,04,長野県,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,GSS東京サンビームズ,高橋悠,丸山佳穂,3,0,3,Win,75,55,74,13:00,14:20,180,三見洋子,勝又怜子,立花法真沙,橋詰清美,Away,118,36,11,30.5,12.00,2,1,0,50.0,8,2.67,56,0,3,8,2.2,72,29.0,18.0,52.8
159,43,6,27.0,14.33,8,4,0,50.0,11,3.67,76,5,3,20,12.2,64,20.0,20.0,46.9,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,77,70,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Home,156,48,11,30.8,16.00,9,1,1,11.1,7,2.33,71,2,5,24,9.5,71,30.0,18.0,54.9
156,48,11,30.8,16.00,9,1,1,11.1,7,2.33,71,2,5,24,9.5,71,30.0,18.0,54.9,742,2021-12-04,2021,12,04,山形県,山形県総合運動公園総合体育館,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,70,77,86,13:04,14:36,450,小林朝実,新田浩幸,石垣周,佐藤大輔,Away,159,43,6,27.0,14.33,8,4,0,50.0,11,3.67,76,5,3,20,12.2,64,20.0,20.0,46.9
170,57,10,33.5,14.25,3,1,0,33.3,4,1.00,89,2,6,16,5.1,90,33.0,31.0,53.9,746,2021-12-05,2021,12,05,長野県,軽井沢風越公園総合体育館,GSS東京サンビームズ,ルートインホテルズブリリアントアリーズ,色摩知巳,笛木彰,1,3,4,Lose,88,102,107,12:00,13:56,210,三見洋子,勝又怜子,立花法真沙,小山昇,Home,180,73,13,40.6,18.25,13,6,1,46.2,5,1.25,101,3,10,24,6.4,83,41.0,24.0,63.9
180,73,13,40.6,18.25,13,6,1,46.2,5,1.25,101,3,10,24,6.4,83,41.0,24.0,63.9,746,2021-12-05,2021,12,05,長野県,軽井沢風越公園総合体育館,ルートインホテルズブリリアントアリーズ,GSS東京サンビームズ,井上謙,藤原道生,3,1,4,Win,102,88,107,12:00,13:56,210,三見洋子,勝又怜子,立花法真沙,小山昇,Away,170,57,10,33.5,14.25,3,1,0,33.3,4,1.00,89,2,6,16,5.1,90,33.0,31.0,53.9
239,68,15,28.5,17.00,21,10,3,47.6,9,2.25,97,2,13,21,4.1,98,56.0,16.0,65.3,747,2021-12-05,2021,12,05,岐阜県,岐阜メモリアルセンター で愛ドーム,JAぎふリオレーナ,リガーレ仙台,鈴木智大,伊藤徹也,1,3,4,Lose,96,107,111,12:00,14:00,739,小野将人,来川知裕,成瀬修平,宇野かおり,Home,238,70,9,29.4,17.50,3,0,0,0.0,5,1.25,106,2,7,25,6.1,84,55.0,6.0,69.0
238,70,9,29.4,17.50,3,0,0,0.0,5,1.25,106,2,7,25,6.1,84,55.0,6.0,69.0,747,2021-12-05,2021,12,05,岐阜県,岐阜メモリアルセンター で愛ドーム,リガーレ仙台,JAぎふリオレーナ,佐藤あり紗,渡辺将嵩,3,1,4,Win,107,96,111,12:00,14:00,739,小野将人,来川知裕,成瀬修平,宇野かおり,Away,239,68,15,28.5,17.00,21,10,3,47.6,9,2.25,97,2,13,21,4.1,98,56.0,16.0,65.3
138,54,7,39.1,18.00,10,5,1,50.0,8,2.67,74,2,3,25,10.1,61,31.0,6.0,55.7,745,2021-12-05,2021,12,05,山形県,山形県総合運動公園総合体育館,プレステージ・インターナショナルアランマーレ,大野石油広島オイラーズ,北原勉,前田和哉,3,0,3,Win,75,63,74,12:00,13:20,380,小林朝実,新田浩幸,石垣周,佐藤陽一,Home,139,43,8,30.9,14.33,3,0,0,0.0,2,0.67,64,3,3,21,11.7,71,41.0,3.0,59.9
139,43,8,30.9,14.33,3,0,0,0.0,2,0.67,64,3,3,21,11.7,71,41.0,3.0,59.9,745,2021-12-05,2021,12,05,山形県,山形県総合運動公園総合体育館,大野石油広島オイラーズ,プレステージ・インターナショナルアランマーレ,鈴木輝,,0,3,3,Lose,63,75,74,12:00,13:20,380,小林朝実,新田浩幸,石垣周,佐藤陽一,Away,138,54,7,39.1,18.00,10,5,1,50.0,8,2.67,74,2,3,25,10.1,61,31.0,6.0,55.7
119,47,8,39.5,15.67,12,3,0,25.0,11,3.67,73,4,2,20,11.6,48,21.0,13.0,57.3,748,2022-01-08,2022,01,08,熊本県,熊本市総合体育館,ブレス浜松,大野石油広島オイラーズ,濱田義弘,元場貴哉,3,0,3,Win,75,51,67,13:00,14:13,230,中馬義郎,外室喜英,坂本紀一,端田直也,Home,135,35,7,25.9,11.67,2,0,0,0.0,0,0.00,53,5,4,10,12.3,69,26.0,21.0,52.9
135,35,7,25.9,11.67,2,0,0,0.0,0,0.00,53,5,4,10,12.3,69,26.0,21.0,52.9,748,2022-01-08,2022,01,08,熊本県,熊本市総合体育館,大野石油広島オイラーズ,ブレス浜松,鈴木輝,,0,3,3,Lose,51,75,67,13:00,14:13,230,中馬義郎,外室喜英,坂本紀一,端田直也,Away,119,47,8,39.5,15.67,12,3,0,25.0,11,3.67,73,4,2,20,11.6,48,21.0,13.0,57.3
224,76,15,33.9,15.20,11,1,3,9.1,4,0.80,104,2,7,38,9.4,104,40.0,21.0,48.6,749,2022-01-08,2022,01,08,熊本県,熊本市総合体育館,フォレストリーヴズ熊本,千葉エンゼルクロス,中島裕二,和多桃子,2,3,5,Lose,104,113,130,15:00,17:22,430,中馬義郎,熊本結,井昭徳,端田直也,Home,216,79,13,36.6,15.80,0,0,0,-,2,0.40,113,5,8,39,11.3,97,34.0,23.0,46.9
216,79,13,36.6,15.80,0,0,0,-,2,0.40,113,5,8,39,11.3,97,34.0,23.0,46.9,749,2022-01-08,2022,01,08,熊本県,熊本市総合体育館,千葉エンゼルクロス,フォレストリーヴズ熊本,豆田憲昭,荒木優,3,2,5,Win,113,104,130,15:00,17:22,430,中馬義郎,熊本結,井昭徳,端田直也,Away,224,76,15,33.9,15.20,11,1,3,9.1,4,0.80,104,2,7,38,9.4,104,40.0,21.0,48.6
131,37,7,28.2,12.33,0,0,0,-,9,3.00,56,0,1,17,7.1,72,31.0,20.0,56.9,750,2022-01-09,2022,01,09,熊本県,熊本市総合体育館,大野石油広島オイラーズ,千葉エンゼルクロス,鈴木輝,,0,3,3,Lose,54,76,69,12:00,13:15,180,中馬義郎,外室喜英,坂本紀一,中山雄喜,Home,133,59,5,44.4,19.67,1,0,0,0.0,5,1.67,74,3,2,18,9.5,55,22.0,16.0,54.5
133,59,5,44.4,19.67,1,0,0,0.0,5,1.67,74,3,2,18,9.5,55,22.0,16.0,54.5,750,2022-01-09,2022,01,09,熊本県,熊本市総合体育館,千葉エンゼルクロス,大野石油広島オイラーズ,豆田憲昭,荒木優,3,0,3,Win,76,54,69,12:00,13:15,180,中馬義郎,外室喜英,坂本紀一,中山雄喜,Away,131,37,7,28.2,12.33,0,0,0,-,9,3.00,56,0,1,17,7.1,72,31.0,20.0,56.9
193,63,14,32.6,15.75,7,1,1,14.3,3,0.75,84,5,7,20,9.8,90,35.0,16.0,47.8,751,2022-01-09,2022,01,09,熊本県,熊本市総合体育館,フォレストリーヴズ熊本,ブレス浜松,中島裕二,和多桃子,1,3,4,Lose,83,95,104,14:00,15:53,310,中馬義郎,熊本結,井昭徳,中山雄喜,Home,169,59,8,34.9,14.75,9,3,0,33.3,8,2.00,94,4,4,35,12.5,75,33.0,19.0,56.7
169,59,8,34.9,14.75,9,3,0,33.3,8,2.00,94,4,4,35,12.5,75,33.0,19.0,56.7,751,2022-01-09,2022,01,09,熊本県,熊本市総合体育館,ブレス浜松,フォレストリーヴズ熊本,濱田義弘,元場貴哉,3,1,4,Win,95,83,104,14:00,15:53,310,中馬義郎,熊本結,井昭徳,中山雄喜,Away,193,63,14,32.6,15.75,7,1,1,14.3,3,0.75,84,5,7,20,9.8,90,35.0,16.0,47.8
187,65,13,34.8,16.25,10,2,2,20.0,5,1.25,99,2,3,23,7.1,84,52.0,22.0,75.0,754,2022-01-15,2022,01,15,長野県,ことぶきアリーナ千曲,ルートインホテルズブリリアントアリーズ,リガーレ仙台,井上謙,竹内寿郎,3,1,4,Win,100,89,110,13:00,14:59,340,三見洋子,饗庭和恵,木下智宏,内藤義人,Home,211,59,16,28.0,14.75,1,0,0,0.0,10,2.50,90,0,6,10,1.1,96,43.0,28.0,59.4
211,59,16,28.0,14.75,1,0,0,0.0,10,2.50,90,0,6,10,1.1,96,43.0,28.0,59.4,754,2022-01-15,2022,01,15,長野県,ことぶきアリーナ千曲,リガーレ仙台,ルートインホテルズブリリアントアリーズ,佐藤あり紗,渡辺将嵩,1,3,4,Lose,89,100,110,13:00,14:59,340,三見洋子,饗庭和恵,木下智宏,内藤義人,Away,187,65,13,34.8,16.25,10,2,2,20.0,5,1.25,99,2,3,23,7.1,84,52.0,22.0,75.0
114,49,3,43.0,16.33,0,0,0,-,6,2.00,73,4,2,15,9.9,52,33.0,6.0,69.2,753,2022-01-15,2022,01,15,千葉県,キッコーマンアリーナ,千葉エンゼルクロス,フォレストリーヴズ熊本,豆田憲昭,柴田元太,3,0,3,Win,75,54,71,13:00,14:17,250,斎藤篤,鈴木美帆,稲吉裕貴,坂本憲昭,Home,125,42,9,33.6,14.00,3,1,1,33.3,5,1.67,56,0,4,13,4.0,71,35.0,17.0,61.3
125,42,9,33.6,14.00,3,1,1,33.3,5,1.67,56,0,4,13,4.0,71,35.0,17.0,61.3,753,2022-01-15,2022,01,15,千葉県,キッコーマンアリーナ,フォレストリーヴズ熊本,千葉エンゼルクロス,中島裕二,和多桃子,0,3,3,Lose,54,75,71,13:00,14:17,250,斎藤篤,鈴木美帆,稲吉裕貴,坂本憲昭,Away,114,49,3,43.0,16.33,0,0,0,-,6,2.00,73,4,2,15,9.9,52,33.0,6.0,69.2
155,58,7,37.4,14.50,12,3,1,25.0,6,1.50,90,3,6,30,10.0,70,29.0,14.0,51.4,752,2022-01-15,2022,01,15,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,高橋悠,丸山佳穂,3,1,4,Win,91,74,94,15:00,16:43,314,小林 朝実,赤川 孝義,脇坂 克伸,新井 裕之,Home,162,43,17,26.5,10.75,4,0,0,0.0,8,2.00,75,2,4,26,10.0,83,35.0,15.0,51.2
162,43,17,26.5,10.75,4,0,0,0.0,8,2.00,75,2,4,26,10.0,83,35.0,15.0,51.2,752,2022-01-15,2022,01,15,群馬県,ヤマト市民体育館前橋,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,前田和哉,1,3,4,Lose,74,91,94,15:00,16:43,314,小林 朝実,赤川 孝義,脇坂 克伸,新井 裕之,Away,155,58,7,37.4,14.50,12,3,1,25.0,6,1.50,90,3,6,30,10.0,70,29.0,14.0,51.4
108,44,6,40.7,14.67,3,1,1,33.3,10,3.33,74,1,5,22,7.1,58,25.0,18.0,58.6,755,2022-01-16,2022,01,16,群馬県,ヤマト市民体育館前橋,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,前田和哉,3,0,3,Win,75,63,77,12:00,13:25,313,小林 朝実,赤川 孝義,石井 亮嗣,宮永 慎一朗,Home,124,44,10,35.5,14.67,2,0,1,0.0,7,2.33,64,1,6,14,4.7,68,38.0,8.0,61.8
124,44,10,35.5,14.67,2,0,1,0.0,7,2.33,64,1,6,14,4.7,68,38.0,8.0,61.8,755,2022-01-16,2022,01,16,群馬県,ヤマト市民体育館前橋,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,色摩知巳,笛木彰,0,3,3,Lose,63,75,77,12:00,13:25,313,小林 朝実,赤川 孝義,石井 亮嗣,宮永 慎一朗,Away,108,44,6,40.7,14.67,3,1,1,33.3,10,3.33,74,1,5,22,7.1,58,25.0,18.0,58.6
217,67,6,30.9,13.40,12,2,0,16.7,4,0.80,108,8,5,11,8.8,94,43.0,20.0,56.4,756,2022-01-16,2022,01,16,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,高橋悠,丸山佳穂,3,2,5,Win,108,104,120,14:00,16:12,342,小林 朝実,中島 俊昌,井野口 智洋,角田 丈徳,Home,223,76,15,34.1,15.20,22,8,4,36.4,7,1.40,104,5,10,26,8.7,101,66.0,18.0,74.3
223,76,15,34.1,15.20,22,8,4,36.4,7,1.40,104,5,10,26,8.7,101,66.0,18.0,74.3,756,2022-01-16,2022,01,16,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,元場貴哉,2,3,5,Lose,104,108,120,14:00,16:12,342,小林 朝実,中島 俊昌,井野口 智洋,角田 丈徳,Away,217,67,6,30.9,13.40,12,2,0,16.7,4,0.80,108,8,5,11,8.8,94,43.0,20.0,56.4
201,61,10,30.3,12.20,2,0,0,0.0,12,2.40,97,4,4,27,10.1,104,41.0,26.0,51.9,759,2022-01-22,2022,01,22,山形県,鶴岡市小真木原総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,前田和哉,2,3,5,Lose,97,111,118,12:00,14:20,350,斎藤篤,渡邊一史,渡部修,土屋美紀,Home,204,75,11,36.8,15.00,19,4,4,21.1,13,2.60,111,2,7,35,8.1,93,37.0,25.0,53.2
204,75,11,36.8,15.00,19,4,4,21.1,13,2.60,111,2,7,35,8.1,93,37.0,25.0,53.2,759,2022-01-22,2022,01,22,山形県,鶴岡市小真木原総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,井上謙,竹内寿郎,3,2,5,Win,111,97,118,12:00,14:20,350,斎藤篤,渡邊一史,渡部修,土屋美紀,Away,201,61,10,30.3,12.20,2,0,0,0.0,12,2.40,97,4,4,27,10.1,104,41.0,26.0,51.9
198,62,12,31.3,15.50,13,4,1,30.8,13,3.25,97,5,7,18,8.0,78,26.0,25.0,49.4,762,2022-01-23,2022,01,23,山形県,鶴岡市小真木原総合体育館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,前田和哉,3,1,4,Win,99,85,106,12:00,14:02,380,斎藤篤,渡邉一史,渡部修,佐藤大輔,Home,183,50,9,27.3,12.50,11,6,0,54.5,7,1.75,86,4,7,24,9.6,88,45.0,22.0,63.6
183,50,9,27.3,12.50,11,6,0,54.5,7,1.75,86,4,7,24,9.6,88,45.0,22.0,63.6,762,2022-01-23,2022,01,23,山形県,鶴岡市小真木原総合体育館,ブレス浜松,プレステージ・インターナショナルアランマーレ,濱田義弘,元場貴哉,1,3,4,Lose,85,99,106,12:00,14:02,380,斎藤篤,渡邉一史,渡部修,佐藤大輔,Away,198,62,12,31.3,15.50,13,4,1,30.8,13,3.25,97,5,7,18,8.0,78,26.0,25.0,49.4
186,63,12,33.9,12.60,15,6,0,40.0,4,0.80,90,3,5,24,8.6,100,49.0,16.0,57.0,763,2022-01-23,2022,01,23,山形県,鶴岡市小真木原総合体育館,群馬銀行グリーンウイングス,ルートインホテルズブリリアントアリーズ,高橋悠,丸山佳穂,2,3,5,Lose,90,107,108,14:50,16:50,190,斎藤篤,伊藤薫,石垣周,佐藤陽一,Home,192,71,10,37.0,14.20,17,2,4,11.8,9,1.80,107,7,6,29,11.9,84,46.0,12.0,61.9
192,71,10,37.0,14.20,17,2,4,11.8,9,1.80,107,7,6,29,11.9,84,46.0,12.0,61.9,763,2022-01-23,2022,01,23,山形県,鶴岡市小真木原総合体育館,ルートインホテルズブリリアントアリーズ,群馬銀行グリーンウイングス,井上謙,竹内寿郎,3,2,5,Win,107,90,108,14:50,16:50,190,斎藤篤,伊藤薫,石垣周,佐藤陽一,Away,186,63,12,33.9,12.60,15,6,0,40.0,4,0.80,90,3,5,24,8.6,100,49.0,16.0,57.0
151,48,7,31.8,16.00,6,0,2,0.0,5,1.67,78,5,6,24,12.2,66,34.0,9.0,58.3,766,2022-01-29,2022,01,29,静岡県,サーラグリーンアリーナ,群馬銀行グリーンウイングス,リガーレ仙台,高橋悠,丸山佳穂,3,0,3,Win,79,68,87,13:00,14:33,216,大塚達也,佐藤拓男,八木珠希,戸塚靖,Home,163,51,14,31.3,17.00,0,0,0,-,2,0.67,69,1,3,22,8.3,71,34.0,9.0,54.2
163,51,14,31.3,17.00,0,0,0,-,2,0.67,69,1,3,22,8.3,71,34.0,9.0,54.2,766,2022-01-29,2022,01,29,静岡県,サーラグリーンアリーナ,リガーレ仙台,群馬銀行グリーンウイングス,佐藤あり紗,渡辺将嵩,0,3,3,Lose,68,79,87,13:00,14:33,216,大塚達也,佐藤拓男,八木珠希,戸塚靖,Away,151,48,7,31.8,16.00,6,0,2,0.0,5,1.67,78,5,6,24,12.2,66,34.0,9.0,58.3
146,56,10,38.4,18.67,14,4,3,28.6,4,1.33,74,3,5,27,11.5,57,38.0,10.0,75.4,769,2022-01-29,2022,01,29,静岡県,サーラグリーンアリーナ,ブレス浜松,フォレストリーヴズ熊本,濱田義弘,元場貴哉,3,0,3,Win,75,58,76,15:20,16:42,335,大塚達也,山尾未来,石井一光,野崎真司,Home,132,39,7,29.5,13.00,7,2,1,28.6,1,0.33,59,1,2,8,4.2,68,19.0,20.0,42.6
132,39,7,29.5,13.00,7,2,1,28.6,1,0.33,59,1,2,8,4.2,68,19.0,20.0,42.6,769,2022-01-29,2022,01,29,静岡県,サーラグリーンアリーナ,フォレストリーヴズ熊本,ブレス浜松,中島裕二,和多桃子,0,3,3,Lose,58,75,76,15:20,16:42,335,大塚達也,山尾未来,石井一光,野崎真司,Away,146,56,10,38.4,18.67,14,4,3,28.6,4,1.33,74,3,5,27,11.5,57,38.0,10.0,75.4
143,41,10,28.7,13.67,13,2,1,15.4,13,4.33,79,4,3,34,14.9,65,37.0,9.0,63.8,772,2022-01-30,2022,01,30,静岡県,サーラグリーンアリーナ,プレステージ・インターナショナルアランマーレ,フォレストリーヴズ熊本,北原勉,前田和哉,3,0,3,Win,80,68,86,12:00,13:32,162,大塚達也,佐藤拓男,山尾未来,戸塚靖,Home,159,47,16,29.6,15.67,3,3,0,100.0,0,0.00,69,3,4,16,8.7,75,31.0,7.0,46.0
159,47,16,29.6,15.67,3,3,0,100.0,0,0.00,69,3,4,16,8.7,75,31.0,7.0,46.0,772,2022-01-30,2022,01,30,静岡県,サーラグリーンアリーナ,フォレストリーヴズ熊本,プレステージ・インターナショナルアランマーレ,中島裕二,和多桃子,0,3,3,Lose,68,80,86,12:00,13:32,162,大塚達也,佐藤拓男,山尾未来,戸塚靖,Away,143,41,10,28.7,13.67,13,2,1,15.4,13,4.33,79,4,3,34,14.9,65,37.0,9.0,63.8
133,28,6,21.1,9.33,1,0,0,0.0,1,0.33,44,1,1,7,5.7,68,35.0,14.0,61.8,774,2022-02-05,2022,02,05,群馬県,ヤマト市民体育館前橋,大野石油広島オイラーズ,リガーレ仙台,鈴木輝,,0,3,3,Lose,42,75,61,13:00,14:07,0,大塚達也,勝又怜子,井野口智洋,桑原勝好,Home,129,56,6,43.4,18.67,1,0,0,0.0,7,2.33,73,1,5,18,5.8,43,24.0,11.0,68.6
129,56,6,43.4,18.67,1,0,0,0.0,7,2.33,73,1,5,18,5.8,43,24.0,11.0,68.6,774,2022-02-05,2022,02,05,群馬県,ヤマト市民体育館前橋,リガーレ仙台,大野石油広島オイラーズ,佐藤あり紗,渡辺将嵩,3,0,3,Win,75,42,61,13:00,14:07,0,大塚達也,勝又怜子,井野口智洋,桑原勝好,Away,133,28,6,21.1,9.33,1,0,0,0.0,1,0.33,44,1,1,7,5.7,68,35.0,14.0,61.8
198,66,6,33.3,16.50,15,4,1,26.7,7,1.75,97,5,4,14,7.7,70,28.0,20.0,54.3,775,2022-02-05,2022,02,05,群馬県,ヤマト市民体育館前橋,群馬銀行グリーンウイングス,ブレス浜松,高橋悠,丸山佳穂,3,1,4,Win,98,75,100,15:00,16:49,0,大塚達也,水間絵美,脇坂克伸,黒崎直徒,Home,197,51,11,25.9,12.75,18,3,2,16.7,3,0.75,76,2,5,21,7.9,92,51.0,23.0,67.9
197,51,11,25.9,12.75,18,3,2,16.7,3,0.75,76,2,5,21,7.9,92,51.0,23.0,67.9,775,2022-02-05,2022,02,05,群馬県,ヤマト市民体育館前橋,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,元場貴哉,1,3,4,Lose,75,98,100,15:00,16:49,0,大塚達也,水間絵美,脇坂克伸,黒崎直徒,Away,198,66,6,33.3,16.50,15,4,1,26.7,7,1.75,97,5,4,14,7.7,70,28.0,20.0,54.3
160,62,12,38.8,15.50,9,2,1,22.2,19,4.75,99,0,12,27,3.8,78,28.0,25.0,51.9,776,2022-02-06,2022,02,06,群馬県,ヤマト市民体育館前橋,プレステージ・インターナショナルアランマーレ,大野石油広島オイラーズ,北原勉,前田和哉,3,1,4,Win,100,79,90,12:00,13:39,0,大塚達也,水間絵美,脇坂克伸,岸裕之,Home,166,46,14,27.7,11.50,2,0,1,0.0,4,1.00,80,2,1,24,9.7,87,36.0,24.0,55.2
166,46,14,27.7,11.50,2,0,1,0.0,4,1.00,80,2,1,24,9.7,87,36.0,24.0,55.2,776,2022-02-06,2022,02,06,群馬県,ヤマト市民体育館前橋,大野石油広島オイラーズ,プレステージ・インターナショナルアランマーレ,鈴木輝,,1,3,4,Lose,79,100,90,12:00,13:39,0,大塚達也,水間絵美,脇坂克伸,岸裕之,Away,160,62,12,38.8,15.50,9,2,1,22.2,19,4.75,99,0,12,27,3.8,78,28.0,25.0,51.9
137,46,11,33.6,15.33,16,2,2,12.5,5,1.67,61,2,7,17,7.4,71,46.0,10.0,71.8,788,2022-02-19,2022,02,19,広島県,猫田記念体育館,ブレス浜松,リガーレ仙台,濱田義弘,元場貴哉,0,3,3,Lose,59,75,72,13:00,14:18,100,石井洋壮,熊本結,近藤宏顕,山根凜太朗,Home,131,46,3,35.1,15.33,1,0,0,0.0,5,1.67,73,3,2,12,7.5,54,29.0,6.0,59.3
