No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
22,,大村翔哉,2,■,■,,,,11,2,3,18.2,1.00,2,1,0,50.0,0,-,5,0,1,1,0.0,0,0.0,0.0,-,571,2022-01-08,2022,01,08,千葉県,千葉公園体育館,東京ヴェルディ,千葉ZELVA,田島一浩,檜森輝尚,3,2,5,Win,113,107,120,15:30,17:42,400,大江憲一,菅原潤,中山智之,緑川靖,Away
25,,澤田桂,3,,□,,□,■,4,2,0,50.0,0.67,0,0,0,-,0,-,4,0,0,1,6.2,11,3.0,2.0,36.4,571,2022-01-08,2022,01,08,千葉県,千葉公園体育館,東京ヴェルディ,千葉ZELVA,田島一浩,檜森輝尚,3,2,5,Win,113,107,120,15:30,17:42,400,大江憲一,菅原潤,中山智之,緑川靖,Away
1,L,川崎翔太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,7.0,1.0,93.8,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
3,,石井和希,3,■,■,■,,,26,13,1,50.0,4.33,8,5,0,62.5,3,1.00,16,1,1,8,17.2,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
4,,中野竜,1,,,■,,,3,3,0,100.0,3.00,1,1,0,100.0,1,1.00,3,0,1,2,8.3,4,1.0,1.0,37.5,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
5,,佐藤匠,3,■,■,■,,,7,3,1,42.9,1.00,0,0,0,-,3,1.00,12,1,1,2,10.4,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
7,,笠原啓太,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,1,0.33,9,1,1,2,13.9,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
8,,筒井匠,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,1,1,0.0,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
10,,川畑貴裕,2,■,■,,,,6,3,1,50.0,1.50,0,0,0,-,1,0.50,7,0,1,1,0.0,8,4.0,2.0,62.5,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
12,,渡辺大亮,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,13,0,0,5,9.6,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
13,,小島大輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
14,,森田凌雅,3,■,■,■,,,12,4,0,33.3,1.33,2,1,0,50.0,2,0.67,11,1,2,1,6.8,23,7.0,6.0,43.5,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
15,,田中涼,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
17,,茂木祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
19,L,堀内雄斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
20,,荒木田光一,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,埼玉アザレア,兵庫デルフィーノ,相澤修,岩川泰巳,3,0,3,Win,75,56,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Home
1,,西澤岳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
3,,逢沢亘,3,■,■,■,,,9,3,1,33.3,1.00,0,0,0,-,2,0.67,17,1,3,6,10.3,1,1.0,0.0,100.0,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
4,,梅村靖二,3,■,■,■,,,23,11,3,47.8,3.67,5,1,2,20.0,0,-,9,0,3,2,-2.8,28,9.0,8.0,46.4,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
5,,中野将太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
6,,サラダナエイダン,3,■,■,■,,,22,10,3,45.5,3.33,5,3,0,60.0,1,0.33,7,0,1,3,7.1,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
12,,饒平名丈衣,3,■,■,■,,,24,10,3,41.7,3.33,7,4,0,57.1,0,-,8,1,3,0,3.1,19,6.0,3.0,39.5,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
13,,下川諒,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,8,0,1,2,3.1,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
14,,林優作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
15,,藤原郷介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
23,,後藤大希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
24,,平井銀次,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
25,,吉田洋大,3,■,■,■,,,11,2,0,18.2,0.67,0,0,0,-,1,0.33,9,0,3,0,-8.3,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
27,L,森愛樹,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,8.0,4.0,62.5,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
28,,持下瑞貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,576,2022-01-08,2022,01,08,大阪府,住吉スポーツセンター,兵庫デルフィーノ,埼玉アザレア,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,56,75,65,15:30,16:41,100,田野昭彦,尾鷲和哉,山尾未来,和佐田信行,Away
1,,落合一輝,2,□,,□,,,3,1,0,33.3,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,3,1.0,1.0,50.0,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
2,,中村有登,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
7,,春藤洸介,4,■,■,■,■,,42,16,5,38.1,4.00,16,7,4,43.8,1,0.25,12,0,2,2,0.0,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
9,,森垣拓真,2,■,■,,,,0,0,0,-,-,0,0,0,-,1,0.50,3,0,1,1,0.0,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
10,L,外崎航平,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,8.0,6.0,64.7,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
12,,大浦坂健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
13,,吉田裕亮,4,■,■,■,■,,26,13,3,50.0,3.25,4,2,0,50.0,0,-,14,1,0,0,7.1,42,22.0,11.0,65.5,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
15,,茶屋道康輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
16,,安田瑛亮,4,■,■,■,■,,14,9,0,64.3,2.25,0,0,0,-,0,-,17,0,1,4,4.4,17,10.0,1.0,61.8,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
18,,福元浩太郎,3,,□,■,■,,0,0,0,-,-,0,0,0,-,2,0.67,7,0,1,0,-3.6,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
23,,北田陽季,2,,,■,■,,4,3,0,75.0,1.50,0,0,0,-,1,0.50,9,0,1,2,2.8,2,2.0,0.0,100.0,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
24,,松岡将希,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
34,,三好佳介,4,■,■,■,■,,12,5,0,41.7,1.25,0,0,0,-,5,1.25,11,0,4,2,-4.5,1,1.0,0.0,100.0,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
73,,島波輝,3,■,■,,□,,11,3,1,27.3,1.00,1,1,0,100.0,0,-,9,0,1,3,5.6,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴィアティン三重,ヴォレアス北海道,倉田真,打田淑人,1,3,4,Lose,84,97,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Home
2,,柏田樹,4,■,■,■,■,,13,7,0,53.8,1.75,0,0,0,-,5,1.25,11,0,3,0,-6.8,3,1.0,0.0,33.3,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
3,,田城貴之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
5,,関根ヒカル,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
6,L,渡辺俊介,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,8.0,2.0,69.2,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
7,,越川優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
9,,佐々木博秋,4,■,■,■,■,,24,11,0,45.8,2.75,5,3,0,60.0,1,0.25,16,1,3,3,6.2,31,17.0,8.0,67.7,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
10,,戸田拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
11,,本澤凌斗,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
14,,張育陞,4,■,■,■,■,,46,26,6,56.5,6.50,16,9,5,56.2,0,-,24,4,4,6,18.8,2,2.0,0.0,100.0,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
15,,加藤伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
17,,酒井駿,4,■,■,■,■,,24,13,1,54.2,3.25,3,1,1,33.3,0,-,15,0,3,2,-1.7,22,15.0,4.0,77.3,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
18,,後藤万澄,4,■,■,■,■,,6,3,1,50.0,0.75,0,0,0,-,2,0.50,14,0,1,2,1.8,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
19,,浜田翔太,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,15,0,0,0,0.0,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
23,,田城広光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,574,2022-01-08,2022,01,08,三重県,亀山市西野公園体育館,ヴォレアス北海道,ヴィアティン三重,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,1,4,Win,97,84,94,16:00,17:47,512,小野将人,小松剛,片岡遼,澤久忠,Away
1,,與崎風人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
2,,小松一哉,4,■,■,■,■,,41,19,5,46.3,4.75,22,10,5,45.5,1,0.25,17,2,0,2,14.7,1,1.0,0.0,100.0,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
4,L,宮田航輔,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,12.0,6.0,65.2,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
5,,渡部テヴィン勇人,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
6,,渡辺周馬,3,,□,■,■,,5,2,0,40.0,0.67,0,0,0,-,2,0.67,8,0,0,4,12.5,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
9,,山田駿太,4,■,■,■,■,,20,9,2,45.0,2.25,5,3,1,60.0,0,-,12,0,3,5,4.2,4,2.0,0.0,50.0,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
10,,佐藤隼一,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
11,,熊谷勇人,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
12,,澤瑞貴,4,■,■,■,■,,32,8,2,25.0,2.00,3,0,0,0.0,2,0.50,16,1,2,1,4.7,36,22.0,5.0,68.1,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
14,,山下道生,4,■,■,■,■,,15,10,1,66.7,2.50,0,0,0,-,3,0.75,11,2,2,1,15.9,2,1.0,1.0,75.0,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
16,,石黒聖也,3,■,■,□,,,7,4,2,57.1,1.33,0,0,0,-,1,0.33,6,0,2,0,-8.3,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
17,,田中拓海,4,□,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,22,2,2,4,11.4,0,0.0,0.0,-,577,2022-01-09,2022,01,09,千葉県,千葉公園体育館,東京ヴェルディ,奈良ドリーマーズ,田島一浩,檜森輝尚,3,1,4,Win,98,84,93,12:00,13:42,150,大江憲一,赤川孝義,小田川倫之,長嶋健二,Home
