名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
エスペホマーク,2021-10,FC東京,15,7,18,0,24,144,58,10,40.3,33.3,19,10,2,5,68,3,23,15,131,54,34,66,52.6,2.42,0.21,1.5,54.2
エスペホマーク,2021-11,FC東京,15,10,10,3,19,119,47,11,39.5,30.3,27,17,2,11,65,5,19,19,109,37,37,63,63.0,2.47,0.58,7.7,50.9
エスペホマーク,2021-12,FC東京,15,4,4,1,7,36,13,5,36.1,22.2,4,1,1,1,12,0,2,4,37,6,11,14,25.0,1.86,0.14,4.2,31.1
エスペホマーク,2022-01,FC東京,15,4,13,1,12,93,23,8,24.7,16.1,10,4,4,4,24,0,10,6,91,35,26,27,40.0,1.92,0.33,-4.2,52.7
エスペホマーク,2022-02,FC東京,15,6,2,2,7,55,22,3,40.0,34.5,8,3,0,1,23,2,4,5,34,21,7,25,37.5,3.14,0.14,9.8,72.1
エスペホマーク,2022-03,FC東京,15,0,6,0,3,14,5,1,35.7,28.6,2,0,0,0,10,1,2,1,32,22,5,6,0.0,1.67,0.0,7.5,76.6
エドガートーマス,2021-10,JTサンダーズ広島,6,10,13,2,23,238,120,14,50.4,44.5,87,52,5,10,95,14,23,29,0,0,0,144,59.8,5.22,0.43,16.3,
エドガートーマス,2021-11,JTサンダーズ広島,6,11,10,3,21,276,142,16,51.4,45.7,113,65,6,7,88,5,23,24,1,0,0,154,57.5,6.76,0.33,6.0,0.0
エドガートーマス,2021-12,JTサンダーズ広島,6,6,0,2,6,59,36,0,61.0,61.0,20,10,0,4,22,0,4,7,0,0,0,40,50.0,6.0,0.67,3.4,
エドガートーマス,2022-01,JTサンダーズ広島,6,9,17,1,26,294,141,30,48.0,37.8,129,67,14,4,77,4,29,12,0,0,0,149,51.9,5.42,0.15,-0.3,
エドガートーマス,2022-02,JTサンダーズ広島,6,10,14,2,24,309,150,23,48.5,41.1,133,74,11,5,85,6,24,30,0,0,0,161,55.6,6.25,0.21,8.8,
エドガートーマス,2022-03,JTサンダーズ広島,6,9,2,3,11,104,53,10,51.0,41.3,50,25,9,5,43,9,13,9,0,0,0,67,50.0,4.82,0.45,18.6,
エバデダンラリー,2022-01,パナソニックパンサーズ,23,14,7,4,4,7,4,1,57.1,42.9,0,0,0,1,9,0,2,2,6,3,1,5,,1.0,0.25,0.0,58.3
エバデダンラリー,2022-02,パナソニックパンサーズ,23,12,2,4,4,9,5,0,55.6,55.6,0,0,0,0,6,0,0,2,3,2,0,5,,1.25,0.0,8.3,66.7
エバデダンラリー,2022-03,パナソニックパンサーズ,23,7,3,2,8,11,9,0,81.8,81.8,0,0,0,3,21,0,2,8,0,0,0,12,,1.12,0.38,7.1,
エメルソンロドリゲス,2021-10,大分三好ヴァイセアドラー,2,6,16,1,21,145,66,14,45.5,35.9,59,28,9,2,63,4,13,16,0,0,0,72,47.5,3.14,0.1,7.5,
エメルソンロドリゲス,2021-11,大分三好ヴァイセアドラー,2,3,17,1,16,139,55,18,39.6,26.6,61,27,9,2,40,1,15,12,0,0,0,58,44.3,3.44,0.12,0.6,
エメルソンロドリゲス,2021-12,大分三好ヴァイセアドラー,2,3,6,0,8,52,27,8,51.9,36.5,25,13,3,0,31,6,7,13,0,0,0,33,52.0,3.38,0.0,24.2,
エメルソンロドリゲス,2022-01,大分三好ヴァイセアドラー,2,11,21,3,22,167,76,14,45.5,37.1,77,39,4,1,73,7,26,23,0,0,0,84,50.6,3.45,0.05,8.6,
エメルソンロドリゲス,2022-02,大分三好ヴァイセアドラー,2,2,15,0,17,177,79,19,44.6,33.9,73,30,7,2,60,7,20,20,0,0,0,88,41.1,4.65,0.12,11.7,
エメルソンロドリゲス,2022-03,大分三好ヴァイセアドラー,2,0,3,0,2,26,12,2,46.2,38.5,8,4,1,0,6,1,3,1,0,0,0,13,50.0,6.0,0.0,8.3,
クビアクミハウ,2021-10,パナソニックパンサーズ,13,17,5,5,22,151,70,10,46.4,39.7,33,17,2,9,92,5,8,32,143,64,26,84,51.5,3.18,0.41,12.0,53.8
クビアクミハウ,2021-11,パナソニックパンサーズ,13,12,12,3,24,189,82,16,43.4,34.9,30,16,5,11,86,5,8,21,170,73,42,98,53.3,3.42,0.46,9.6,55.3
クビアクミハウ,2021-12,パナソニックパンサーズ,13,2,6,0,8,72,30,7,41.7,31.9,10,3,2,0,31,0,8,4,91,45,18,30,30.0,3.75,0.0,-3.2,59.3
クビアクミハウ,2022-01,パナソニックパンサーズ,13,12,4,4,16,110,50,16,45.5,30.9,18,11,0,3,66,3,10,20,89,41,20,56,61.1,3.12,0.19,8.3,57.3
クビアクミハウ,2022-02,パナソニックパンサーズ,13,15,8,4,23,192,98,14,51.0,43.8,32,14,6,3,93,7,14,25,159,66,47,108,43.8,4.26,0.13,10.5,56.3
クビアクミハウ,2022-03,パナソニックパンサーズ,13,7,3,2,10,70,30,4,42.9,37.1,10,3,3,7,38,1,7,10,54,19,11,38,30.0,3.0,0.7,4.6,45.4
クレクバルトシュ,2021-10,ウルフドッグス名古屋,3,16,7,5,23,239,125,19,52.3,44.4,89,50,8,7,94,7,24,29,0,0,0,139,56.2,5.43,0.3,8.8,
クレクバルトシュ,2021-11,ウルフドッグス名古屋,3,9,13,2,22,267,136,22,50.9,42.7,122,63,12,9,111,10,27,41,0,0,0,155,51.6,6.18,0.41,12.2,
クレクバルトシュ,2021-12,ウルフドッグス名古屋,3,6,3,2,9,106,64,5,60.4,55.7,44,30,1,4,37,1,6,9,1,0,0,69,68.2,7.11,0.44,4.7,0.0
クレクバルトシュ,2022-01,ウルフドッグス名古屋,3,10,7,2,17,185,113,12,61.1,54.6,93,60,6,8,63,6,20,27,7,4,2,127,64.5,6.65,0.47,12.3,71.4
クレクバルトシュ,2022-02,ウルフドッグス名古屋,3,15,7,5,22,263,135,22,51.3,43.0,111,53,11,16,91,5,28,25,13,4,5,156,47.7,6.14,0.73,4.7,50.0
クヴァーレンヨナス,2021-10,FC東京,1,7,18,0,25,174,77,12,44.3,37.4,9,3,2,9,87,5,22,20,176,60,47,91,33.3,3.08,0.36,5.2,47.4
クヴァーレンヨナス,2021-11,FC東京,1,10,10,3,20,164,69,10,42.1,36.0,27,14,3,9,74,5,12,20,102,38,31,83,51.9,3.45,0.45,9.5,52.5
クヴァーレンヨナス,2021-12,FC東京,1,4,4,1,8,67,35,3,52.2,47.8,18,9,0,4,25,0,2,7,46,10,12,39,50.0,4.38,0.5,5.0,34.8
クヴァーレンヨナス,2022-01,FC東京,1,7,19,2,26,194,86,11,44.3,38.7,32,7,4,10,85,3,15,20,189,69,45,99,21.9,3.31,0.38,5.0,48.4
クヴァーレンヨナス,2022-02,FC東京,1,6,2,2,8,75,34,3,45.3,41.3,7,3,1,6,27,0,1,11,32,9,9,40,42.9,4.25,0.75,9.3,42.2
クヴァーレンヨナス,2022-03,FC東京,1,0,6,0,6,56,18,3,32.1,26.8,11,3,1,2,20,0,1,2,16,9,2,20,27.3,3.0,0.33,1.2,62.5
シャロンバーノンエバンズ,2021-10,堺ブレイザーズ,13,16,7,5,23,191,108,8,56.5,52.4,61,34,6,16,89,10,23,28,2,1,0,134,55.7,4.7,0.7,12.6,50.0
シャロンバーノンエバンズ,2021-11,堺ブレイザーズ,13,16,6,5,22,231,121,7,52.4,49.4,78,38,3,8,88,8,27,18,1,0,0,137,48.7,5.5,0.36,6.5,0.0
シャロンバーノンエバンズ,2021-12,堺ブレイザーズ,13,4,4,1,8,63,35,1,55.6,54.0,17,7,1,2,34,2,5,17,0,0,0,39,41.2,4.38,0.25,14.7,
シャロンバーノンエバンズ,2022-01,堺ブレイザーズ,13,17,9,5,26,231,124,7,53.7,50.6,63,31,4,16,80,5,22,18,4,1,1,145,49.2,4.77,0.62,5.0,37.5
シャロンバーノンエバンズ,2022-02,堺ブレイザーズ,13,14,9,4,23,224,108,13,48.2,42.4,65,27,8,13,75,7,19,15,3,1,0,128,41.5,4.7,0.57,8.0,33.3
シャロンバーノンエバンズ,2022-03,堺ブレイザーズ,13,3,0,1,3,26,18,0,69.2,69.2,9,7,0,2,8,0,2,0,2,2,0,20,77.8,6.0,0.67,-6.2,100.0
デアルマスアライン,2021-10,サントリーサンバーズ,7,15,10,5,22,174,88,11,50.6,44.3,60,29,5,6,75,5,12,24,4,1,1,99,48.3,4.0,0.27,10.7,37.5
デアルマスアライン,2021-11,サントリーサンバーズ,7,11,12,3,23,215,111,12,51.6,46.0,86,53,3,8,85,3,15,31,0,0,0,122,61.6,4.83,0.35,8.2,
デアルマスアライン,2021-12,サントリーサンバーズ,7,6,3,2,9,81,40,6,49.4,42.0,28,15,4,2,31,3,1,19,0,0,0,45,53.6,4.44,0.22,24.2,
デアルマスアライン,2022-01,サントリーサンバーズ,7,22,7,7,24,33,19,2,57.6,51.5,6,5,0,1,32,3,12,6,25,7,10,23,83.3,0.79,0.04,4.7,48.0
デアルマスアライン,2022-02,サントリーサンバーズ,7,12,2,4,11,59,32,1,54.2,52.5,26,18,1,3,45,4,9,6,20,5,2,39,69.2,2.91,0.27,7.2,30.0
デアルマスアライン,2022-03,サントリーサンバーズ,7,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
ヌルムルキリヴァン,2021-10,VC長野トライデンツ,10,3,18,0,16,164,78,10,47.6,41.5,63,27,3,3,58,5,12,20,1,0,1,86,42.9,4.88,0.19,12.1,50.0
ヌルムルキリヴァン,2021-11,VC長野トライデンツ,10,3,18,0,7,66,24,5,36.4,28.8,27,12,1,1,20,0,7,3,0,0,0,25,44.4,3.43,0.14,-5.0,
ヌルムルキリヴァン,2021-12,VC長野トライデンツ,10,0,6,0,2,17,3,3,17.6,0.0,3,1,0,2,2,0,0,0,0,0,0,5,33.3,1.5,1.0,0.0,
ヌルムルキリヴァン,2022-01,VC長野トライデンツ,10,10,23,1,33,402,160,33,39.8,31.6,169,82,17,12,110,3,21,28,0,0,0,175,48.5,4.85,0.36,4.3,
ヌルムルキリヴァン,2022-02,VC長野トライデンツ,10,2,18,0,20,193,74,10,38.3,33.2,59,26,4,6,72,5,13,18,1,0,1,85,44.1,3.7,0.3,8.7,50.0
ヌルムルキリヴァン,2022-03,VC長野トライデンツ,10,2,6,0,8,78,41,5,52.6,46.2,28,18,4,5,26,0,2,15,0,0,0,46,64.3,5.12,0.62,12.5,
バグナスブライアン,2021-10,大分三好ヴァイセアドラー,1,6,16,1,22,148,75,12,50.7,42.6,28,14,5,10,75,6,18,15,134,39,39,91,50.0,3.41,0.45,7.0,43.7
バグナスブライアン,2021-11,大分三好ヴァイセアドラー,1,3,17,1,18,118,45,9,38.1,30.5,18,8,0,6,47,1,13,13,88,24,28,52,44.4,2.5,0.33,2.1,43.2
バグナスブライアン,2021-12,大分三好ヴァイセアドラー,1,3,6,0,9,72,34,2,47.2,44.4,11,6,1,6,23,0,7,10,64,17,11,40,54.5,3.78,0.67,3.3,35.2
バグナスブライアン,2022-01,大分三好ヴァイセアドラー,1,11,21,3,32,234,114,13,48.7,43.2,46,28,4,18,112,8,22,38,208,68,51,140,60.9,3.56,0.56,10.7,45.0
バグナスブライアン,2022-02,大分三好ヴァイセアドラー,1,2,15,0,17,141,72,14,51.1,41.1,27,16,4,9,54,2,13,11,77,26,23,83,59.3,4.24,0.53,2.8,48.7
バグナスブライアン,2022-03,大分三好ヴァイセアドラー,1,0,3,0,3,21,10,0,47.6,47.6,8,5,0,0,8,1,1,2,23,8,8,11,62.5,3.33,0.0,15.6,52.2
バロッティアルパッド,2021-10,サントリーサンバーズ,91,9,6,3,7,8,2,0,25.0,25.0,1,1,0,1,1,0,0,1,0,0,0,3,100.0,0.29,0.14,25.0,
バロッティアルパッド,2021-11,サントリーサンバーズ,91,6,6,2,6,5,2,1,40.0,20.0,1,0,1,1,1,0,0,1,0,0,0,3,0.0,0.33,0.17,25.0,
パダルクリスティアン,2021-10,東レアローズ,4,14,9,4,23,207,108,21,52.2,42.0,89,45,13,9,93,20,25,34,0,0,0,137,50.6,4.7,0.39,23.9,
パダルクリスティアン,2021-11,東レアローズ,4,17,4,5,21,197,112,15,56.9,49.2,77,45,8,12,81,18,28,14,0,0,0,142,58.4,5.33,0.57,17.9,
パダルクリスティアン,2021-12,東レアローズ,4,6,2,2,8,105,53,9,50.5,41.9,37,18,6,1,34,7,14,9,0,0,0,61,48.6,6.62,0.12,16.9,
パダルクリスティアン,2022-01,東レアローズ,4,18,15,5,32,374,180,30,48.1,40.1,126,65,13,15,129,19,39,44,22,5,7,214,51.6,5.62,0.47,15.7,38.6
パダルクリスティアン,2022-02,東レアローズ,4,10,9,3,16,171,87,12,50.9,43.9,67,37,5,3,69,12,16,24,13,4,5,102,55.2,5.44,0.19,20.3,50.0
パダルクリスティアン,2022-03,東レアローズ,4,6,4,2,10,125,74,3,59.2,56.8,36,27,1,3,41,5,18,8,4,2,0,82,75.0,7.4,0.3,6.1,50.0
フォンテレスフェリペ,2021-10,ジェイテクトSTINGS,6,12,13,3,24,143,68,20,47.6,33.6,25,15,2,11,76,8,19,30,136,61,26,87,60.0,2.83,0.46,14.1,54.4
フォンテレスフェリペ,2021-11,ジェイテクトSTINGS,6,17,7,5,24,173,100,10,57.8,52.0,34,22,5,11,105,8,17,38,117,46,32,119,64.7,4.17,0.46,12.6,53.0
フォンテレスフェリペ,2021-12,ジェイテクトSTINGS,6,3,6,0,7,49,21,5,42.9,32.7,4,2,0,1,23,3,3,8,57,28,13,25,50.0,3.0,0.14,18.5,60.5
フォンテレスフェリペ,2022-01,ジェイテクトSTINGS,6,16,12,5,28,238,120,22,50.4,41.2,31,21,3,13,114,12,23,43,212,116,49,145,67.7,4.29,0.46,14.9,66.3
フォンテレスフェリペ,2022-02,ジェイテクトSTINGS,6,4,6,1,10,77,40,7,51.9,42.9,13,7,0,4,38,1,7,14,72,30,19,45,53.8,4.0,0.4,7.2,54.9
ムセルスキードミトリー,2022-01,サントリーサンバーズ,13,22,7,7,29,325,180,31,55.4,45.8,127,70,14,10,111,11,35,31,0,0,0,201,55.1,6.21,0.34,9.0,
ムセルスキードミトリー,2022-02,サントリーサンバーズ,13,12,2,4,12,101,54,8,53.5,45.5,43,21,3,7,44,3,19,9,0,0,0,64,48.8,4.5,0.58,1.1,
ムセルスキードミトリー,2022-03,サントリーサンバーズ,13,0,3,0,3,36,15,3,41.7,33.3,18,4,3,1,11,1,1,5,0,0,0,17,22.2,5.0,0.33,18.2,
三輪大将,2022-01,VC長野トライデンツ,19,10,23,1,28,95,56,4,58.9,54.7,0,0,0,9,73,3,7,6,7,3,1,68,,2.0,0.32,3.8,50.0
三輪大将,2022-02,VC長野トライデンツ,19,2,18,0,20,53,28,7,52.8,39.6,0,0,0,6,65,1,5,12,6,2,2,35,,1.4,0.3,4.2,50.0
三輪大将,2022-03,VC長野トライデンツ,19,2,6,0,8,26,15,1,57.7,53.8,0,0,0,6,23,3,2,5,5,4,1,24,,1.88,0.75,16.3,90.0
中島健太,2021-10,JTサンダーズ広島,4,10,13,2,23,46,24,1,52.2,50.0,0,0,0,16,77,3,12,11,6,3,0,43,,1.04,0.7,3.6,50.0
中島健太,2021-11,JTサンダーズ広島,4,11,10,3,19,35,22,0,62.9,62.9,0,0,0,13,43,0,11,7,10,7,2,35,,1.16,0.68,-2.3,80.0
中島健太,2021-12,JTサンダーズ広島,4,6,0,2,2,8,4,0,50.0,50.0,0,0,0,0,5,0,0,1,0,0,0,4,,2.0,0.0,5.0,
中島健太,2022-01,JTサンダーズ広島,4,9,17,1,18,29,17,1,58.6,55.2,0,0,0,7,50,2,4,5,1,0,0,26,,0.94,0.39,4.5,0.0
中島健太,2022-02,JTサンダーズ広島,4,10,14,2,13,27,11,1,40.7,37.0,0,0,0,2,34,2,5,6,6,2,1,15,,0.85,0.15,6.6,41.7
中島健太,2022-03,JTサンダーズ広島,4,9,2,3,11,21,9,1,42.9,38.1,0,0,0,8,43,1,7,7,3,3,0,18,,0.82,0.73,2.3,100.0
中村啓人,2022-01,VC長野トライデンツ,17,10,23,1,5,8,1,0,12.5,12.5,0,0,0,0,6,0,1,2,10,2,1,1,,0.2,0.0,4.2,25.0
中村啓人,2022-02,VC長野トライデンツ,17,2,18,0,14,54,25,4,46.3,38.9,8,4,2,4,45,2,11,6,52,17,9,31,50.0,1.79,0.29,1.7,41.3
中村啓人,2022-03,VC長野トライデンツ,17,2,6,0,4,15,2,2,13.3,0.0,1,0,0,1,4,0,3,1,20,7,4,3,0.0,0.5,0.25,-12.5,45.0
中村竜輔,2021-10,VC長野トライデンツ,4,3,18,0,18,29,13,4,44.8,31.0,0,0,0,10,46,0,3,4,5,4,1,23,,0.72,0.56,0.5,90.0
中村竜輔,2021-11,VC長野トライデンツ,4,3,18,0,20,44,19,2,43.2,38.6,0,0,0,4,49,1,6,5,2,0,1,24,,0.95,0.2,1.5,25.0
中村竜輔,2021-12,VC長野トライデンツ,4,0,6,0,6,20,11,0,55.0,55.0,0,0,0,1,20,1,1,4,2,1,0,13,,1.83,0.17,8.8,50.0
中村駿介,2021-10,パナソニックパンサーズ,3,9,1,3,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
中村駿介,2021-11,パナソニックパンサーズ,3,2,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中村駿介,2022-01,パナソニックパンサーズ,3,2,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
久保山尚,2021-10,ジェイテクトSTINGS,16,12,13,3,21,3,1,1,33.3,0.0,0,0,0,7,59,3,1,13,3,0,0,11,,0.05,0.33,10.2,0.0
久保山尚,2021-11,ジェイテクトSTINGS,16,17,7,5,24,4,0,0,0.0,0.0,0,0,0,6,78,2,2,16,0,0,0,8,,0.0,0.25,7.1,
久保山尚,2021-12,ジェイテクトSTINGS,16,3,6,0,9,0,0,0,,,0,0,0,1,28,0,1,7,2,0,0,1,,0.0,0.11,5.4,0.0
久保山尚,2022-01,ジェイテクトSTINGS,16,16,12,5,28,1,0,0,0.0,0.0,0,0,0,6,88,0,0,12,0,0,0,6,,0.0,0.21,3.4,
久保山尚,2022-02,ジェイテクトSTINGS,16,4,6,1,10,1,0,0,0.0,0.0,0,0,0,1,31,0,2,4,0,0,0,1,,0.0,0.1,1.6,
久保田雅人,2021-10,大分三好ヴァイセアドラー,13,6,16,1,12,0,0,0,,,0,0,0,0,0,0,0,0,69,28,17,0,,0.0,0.0,,52.9
久保田雅人,2021-11,大分三好ヴァイセアドラー,13,3,17,1,6,0,0,0,,,0,0,0,0,0,0,0,0,36,16,9,0,,0.0,0.0,,56.9
久保田雅人,2021-12,大分三好ヴァイセアドラー,13,3,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
久保田雅人,2022-01,大分三好ヴァイセアドラー,13,11,21,3,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
久保田雅人,2022-02,大分三好ヴァイセアドラー,13,2,15,0,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
久保田雅人,2022-03,大分三好ヴァイセアドラー,13,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上慎一朗,2021-11,JTサンダーズ広島,5,5,7,1,6,0,0,0,,,0,0,0,0,7,0,2,1,0,0,0,0,,0.0,0.0,-3.6,
井上慎一朗,2022-01,JTサンダーズ広島,5,7,14,1,5,0,0,0,,,0,0,0,0,3,0,3,0,0,0,0,0,,0.0,0.0,-25.0,
井上慎一朗,2022-02,JTサンダーズ広島,5,2,3,0,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
井上慎一朗,2022-03,JTサンダーズ広島,5,6,2,2,2,10,2,1,20.0,10.0,0,0,0,0,2,0,0,0,7,4,0,2,,1.0,0.0,0.0,57.1
井上航,2022-01,JTサンダーズ広島,10,9,17,1,10,0,0,0,,,0,0,0,0,0,0,0,0,49,27,3,0,,0.0,0.0,,58.2
井上航,2022-02,JTサンダーズ広島,10,10,14,2,24,0,0,0,,,0,0,0,0,0,0,0,0,102,54,27,0,,0.0,0.0,,66.2
井上航,2022-03,JTサンダーズ広島,10,9,2,3,11,0,0,0,,,0,0,0,0,0,0,0,0,59,29,17,0,,0.0,0.0,,63.6
井口直紀,2021-10,大分三好ヴァイセアドラー,21,6,16,1,22,2,2,0,100.0,100.0,0,0,0,1,53,0,2,10,2,0,0,3,,0.09,0.05,3.8,0.0
井口直紀,2021-11,大分三好ヴァイセアドラー,21,3,17,1,20,3,1,0,33.3,33.3,0,0,0,0,52,1,4,5,3,0,0,2,,0.05,0.0,2.4,0.0
井口直紀,2021-12,大分三好ヴァイセアドラー,21,3,6,0,9,1,1,0,100.0,100.0,0,0,0,0,21,1,0,5,0,0,0,2,,0.11,0.0,10.7,
井口直紀,2022-01,大分三好ヴァイセアドラー,21,11,21,3,21,1,1,0,100.0,100.0,0,0,0,0,43,1,2,7,1,0,0,2,,0.05,0.0,5.2,0.0
井口直紀,2022-02,大分三好ヴァイセアドラー,21,2,15,0,14,3,1,0,33.3,33.3,0,0,0,0,29,0,0,4,1,0,0,1,,0.07,0.0,3.4,0.0
井口直紀,2022-03,大分三好ヴァイセアドラー,21,0,3,0,3,0,0,0,,,0,0,0,0,5,0,0,0,0,0,0,0,,0.0,0.0,0.0,
今村貴彦,2021-10,パナソニックパンサーズ,9,17,5,5,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
今村貴彦,2021-11,パナソニックパンサーズ,9,12,12,3,4,7,1,2,14.3,-14.3,0,0,0,0,3,1,0,0,2,2,0,2,,0.25,0.0,33.3,100.0
今村貴彦,2021-12,パナソニックパンサーズ,9,2,6,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
今村貴彦,2022-02,パナソニックパンサーズ,9,12,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
仲本賢優,2021-10,パナソニックパンサーズ,8,17,5,5,21,103,47,8,45.6,37.9,2,1,0,3,78,1,13,14,98,37,25,51,50.0,2.24,0.14,1.6,50.5
仲本賢優,2021-11,パナソニックパンサーズ,8,12,12,3,21,91,48,6,52.7,46.2,4,1,1,4,69,3,18,13,106,36,26,55,25.0,2.29,0.19,2.5,46.2
仲本賢優,2021-12,パナソニックパンサーズ,8,2,6,0,8,32,18,3,56.2,46.9,0,0,0,0,27,0,8,4,35,12,6,18,,2.25,0.0,-3.7,42.9
仲本賢優,2022-01,パナソニックパンサーズ,8,17,7,5,19,76,42,1,55.3,53.9,7,3,1,7,62,2,14,18,74,34,12,51,42.9,2.21,0.37,4.8,54.1
仲本賢優,2022-02,パナソニックパンサーズ,8,15,8,4,6,24,9,3,37.5,25.0,1,0,0,0,14,1,1,6,20,9,5,10,0.0,1.5,0.0,16.1,57.5
仲本賢優,2022-03,パナソニックパンサーズ,8,7,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤樹,2021-10,VC長野トライデンツ,6,3,18,0,4,7,2,0,28.6,28.6,0,0,0,0,5,0,1,1,21,5,6,2,,0.5,0.0,0.0,38.1
伊藤樹,2021-11,VC長野トライデンツ,6,3,18,0,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,11,0,4,0,,0.0,0.0,,18.2
伊藤樹,2021-12,VC長野トライデンツ,6,0,6,0,1,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
伊藤樹,2022-01,VC長野トライデンツ,6,10,23,1,33,99,30,9,30.3,21.2,6,0,2,11,68,2,13,8,144,40,38,43,0.0,0.91,0.33,1.1,41.0
伊藤樹,2022-02,VC長野トライデンツ,6,2,18,0,13,33,9,1,27.3,24.2,1,0,0,0,27,0,6,6,56,19,10,9,0.0,0.69,0.0,0.0,42.9
伊藤樹,2022-03,VC長野トライデンツ,6,2,6,0,8,19,9,2,47.4,36.8,2,0,1,2,19,0,2,2,38,23,5,11,0.0,1.12,0.25,0.0,67.1
伊藤洸貴,2022-01,大分三好ヴァイセアドラー,11,11,21,3,27,2,0,0,0.0,0.0,0,0,0,1,49,1,10,14,0,0,0,2,,0.0,0.04,4.1,
伊藤洸貴,2022-02,大分三好ヴァイセアドラー,11,2,15,0,11,3,2,0,66.7,66.7,0,0,0,1,22,2,4,4,0,0,0,5,,0.18,0.09,9.1,
伊藤洸貴,2022-03,大分三好ヴァイセアドラー,11,0,3,0,2,1,1,0,100.0,100.0,0,0,0,0,1,0,0,1,0,0,0,1,,0.5,0.0,25.0,
伊賀亮平,2021-10,パナソニックパンサーズ,16,17,5,5,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊賀亮平,2021-11,パナソニックパンサーズ,16,12,12,3,5,0,0,0,,,0,0,0,0,0,0,0,0,10,4,5,0,,0.0,0.0,,65.0
伊賀亮平,2021-12,パナソニックパンサーズ,16,2,6,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊賀亮平,2022-01,パナソニックパンサーズ,16,17,7,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊賀亮平,2022-02,パナソニックパンサーズ,16,15,8,4,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊賀亮平,2022-03,パナソニックパンサーズ,16,7,3,2,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伏見大和,2021-10,ウルフドッグス名古屋,4,16,7,5,6,4,2,0,50.0,50.0,0,0,0,5,15,0,2,2,3,1,2,7,,0.33,0.83,0.0,66.7
伏見大和,2021-11,ウルフドッグス名古屋,4,9,13,2,5,6,2,0,33.3,33.3,0,0,0,1,10,0,1,1,0,0,0,3,,0.4,0.2,0.0,
伏見大和,2021-12,ウルフドッグス名古屋,4,6,3,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
伏見大和,2022-01,ウルフドッグス名古屋,4,10,7,2,1,0,0,0,,,0,0,0,0,2,0,1,1,1,0,0,0,,0.0,0.0,0.0,0.0
伏見大和,2022-02,ウルフドッグス名古屋,4,12,4,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐川翔,2021-10,堺ブレイザーズ,8,15,4,5,14,0,0,0,,,0,0,0,0,18,0,0,4,0,0,0,0,,0.0,0.0,5.6,
佐川翔,2021-11,堺ブレイザーズ,8,16,6,5,16,0,0,0,,,0,0,0,0,20,1,6,1,0,0,0,1,,0.0,0.0,-1.2,
佐川翔,2021-12,堺ブレイザーズ,8,4,4,1,4,0,0,0,,,0,0,0,0,7,0,1,3,0,0,0,0,,0.0,0.0,7.1,
佐川翔,2022-01,堺ブレイザーズ,8,17,9,5,20,0,0,0,,,0,0,0,0,33,1,7,6,0,0,0,1,,0.0,0.0,2.3,
佐川翔,2022-02,堺ブレイザーズ,8,14,9,4,11,0,0,0,,,0,0,0,0,11,0,4,1,0,0,0,0,,0.0,0.0,-6.8,
佐川翔,2022-03,堺ブレイザーズ,8,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
