試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-10-30,2021-10,東レアローズ,大分三好ヴァイセアドラー,3,1,1,18,,鈴木悠二,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,1,1,0.0,0,0,0,-,0
2021-10-30,2021-10,東レアローズ,大分三好ヴァイセアドラー,3,1,1,21,,藤井直伸,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,14,0,0,2,3.6,0,0,0,-,1
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,2,,小野寺太志,4,■,■,■,■,nan,11,8,0,72.7,72.7,2.00,0,0,0,-,2,0.50,18,0,3,5,2.8,2,1,1,75.0,10
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,3,L,西村信,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,9,3,58.3,0
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,4,,中島健太,4,■,■,■,■,nan,12,6,0,50.0,50.0,1.50,0,0,0,-,3,0.75,10,0,2,1,-2.5,0,0,0,-,9
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,6,,エドガートーマス,4,■,■,■,■,nan,48,23,0,47.9,47.9,5.75,18,9,0,50.0,2,0.50,19,5,5,6,27.6,0,0,0,-,30
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,7,,新井雄大,4,■,■,□,■,nan,15,4,2,26.7,13.3,1.00,1,0,0,0.0,1,0.25,8,1,1,2,15.6,29,17,2,62.1,6
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,8,,武智洸史,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0,0,0.0,0
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,9,,平井海成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,11,,坂下純也,4,■,■,■,■,nan,17,5,1,29.4,23.5,1.25,6,2,1,33.3,0,-,10,0,2,2,0.0,19,14,0,73.7,5
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,12,,合田心平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,14,,熊倉允,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,15,L,唐川大志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,17,,金子聖輝,4,■,■,■,■,nan,2,1,1,50.0,0.0,0.25,0,0,0,-,1,0.25,13,0,2,3,1.9,0,0,0,-,2
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,18,,山本将平,2,nan,□,■,nan,nan,3,3,0,100.0,100.0,1.50,1,1,0,100.0,0,-,4,0,1,1,0.0,13,8,2,69.2,3
2021-10-30,2021-10,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,19,,陳建禎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,1,,清水邦広,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,2,,深津英臣,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,12,0,2,1,-2.1,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,3,,中村駿介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,4,,大竹壱青,4,■,■,■,■,nan,37,22,2,59.5,54.1,5.50,14,9,1,64.3,0,-,23,6,3,9,32.6,2,1,1,75.0,28
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,5,,渡辺奏吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,8,,仲本賢優,4,■,■,■,■,nan,25,10,2,40.0,32.0,2.50,0,0,0,-,0,-,19,0,2,2,0.0,13,5,2,46.2,10
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,9,,今村貴彦,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,10,,山内晶大,4,■,■,■,■,nan,10,6,0,60.0,60.0,1.50,0,0,0,-,5,1.25,12,0,1,3,4.2,2,1,0,50.0,11
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,13,,クビアクミハウ,4,■,■,■,■,nan,25,12,2,48.0,40.0,3.00,4,3,0,75.0,1,0.25,18,0,2,5,4.2,28,17,5,69.6,13
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,16,L,伊賀亮平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,11,3,59.5,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,20,,新貴裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,21,,兒玉康成,4,■,■,■,■,nan,12,8,0,66.7,66.7,2.00,0,0,0,-,2,0.50,13,2,2,4,19.2,0,0,0,-,12
2021-10-30,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,1,1,22,,小宮雄一郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,1,L,鶴田大樹,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,4,4,42.9,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,3,,小野遥輝,5,■,■,■,■,■,13,6,0,46.2,46.2,1.20,0,0,0,-,1,0.20,18,2,7,7,11.1,3,0,3,50.0,9
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,6,,彭世坤,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,7,,デアルマスアライン,5,■,■,■,■,■,33,17,2,51.5,45.5,3.40,18,8,0,44.4,2,0.40,21,2,3,6,13.1,0,0,0,-,21
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,8,,柳田将洋,5,■,■,■,■,■,31,19,1,61.3,58.1,3.80,7,5,0,71.4,1,0.20,17,1,4,5,7.4,18,5,3,36.1,21
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,9,,大宅真樹,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,1,0.20,15,1,3,7,13.3,2,0,0,0.0,3
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,10,,藤中謙也,5,■,■,■,■,■,23,8,2,34.8,26.1,1.60,8,2,0,25.0,1,0.20,23,1,6,5,3.3,35,20,6,65.7,10
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,12,,佐藤謙次,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,14,,加藤久典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,15,L,喜入祥充,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,18,,小川猛,5,■,■,■,■,■,9,7,0,77.8,77.8,1.40,0,0,0,-,1,0.20,11,0,1,4,6.8,1,0,1,50.0,8
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,20,,西田寛基,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2021-10-30,2021-10,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,91,,バロッティアルパッド,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,1,,藤中優斗,5,■,■,■,■,■,15,7,1,46.7,40.0,1.40,3,1,1,33.3,2,0.40,13,0,1,2,1.9,18,3,8,38.9,9
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,2,,金丸晃大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,3,,陳龍海,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,4,,福山汰一,5,■,■,■,■,■,5,0,0,0.0,0.0,-,0,0,0,-,2,0.40,19,1,0,3,9.2,0,0,0,-,3
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,6,,フォンテレスフェリペ,4,■,■,■,nan,□,14,6,4,42.9,14.3,1.50,2,2,0,100.0,2,0.50,8,0,4,4,0.0,20,7,1,37.5,8
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,9,,村山豪,5,■,■,■,■,■,12,4,1,33.3,25.0,0.80,1,0,0,0.0,4,0.80,16,0,3,6,4.7,0,0,0,-,8
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,10,,小林光輝,3,nan,□,nan,■,■,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,6,0,0,2,8.3,0,0,0,-,2
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,11,,袴谷亮介,1,nan,□,nan,nan,nan,5,1,1,20.0,0.0,1.00,1,0,0,0.0,0,-,2,1,0,0,50.0,0,0,0,-,2
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,12,,興梠亮,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,1,16.7,0
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,15,,宮浦健人,5,■,■,■,■,■,46,21,5,45.7,34.8,4.20,21,9,4,42.9,0,-,17,0,9,8,-1.5,0,0,0,-,21
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,16,,久保山尚,3,■,■,■,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,1,0.33,6,0,0,0,0.0,1,0,0,0.0,1
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,7,12,48.1,0
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,18,,道井淳平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,0,0,50.0,0,0,0,-,1
2021-10-30,2021-10,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,20,,都築仁,3,nan,□,nan,■,■,7,4,0,57.1,57.1,1.33,3,2,0,66.7,0,-,6,0,3,1,-8.3,11,0,3,13.6,4
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,2,,小野寺太志,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,2,0.67,12,0,0,2,4.2,0,0,0,-,7
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,3,L,西村信,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,1,78.6,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,4,,中島健太,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,1,0.33,7,1,2,0,7.1,0,0,0,-,6
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,6,,エドガートーマス,3,■,■,■,nan,nan,24,12,0,50.0,50.0,4.00,9,4,0,44.4,1,0.33,10,0,4,3,-2.5,0,0,0,-,13
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,7,,新井雄大,3,■,■,□,nan,nan,6,2,0,33.3,33.3,0.67,1,0,0,0.0,2,0.67,6,0,2,2,0.0,18,9,0,50.0,4
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,8,,武智洸史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,9,,平井海成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,11,,坂下純也,3,■,■,■,nan,nan,23,9,3,39.1,26.1,3.00,4,2,0,50.0,0,-,11,2,2,3,20.5,22,12,5,65.9,11
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,12,,合田心平,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,14,,熊倉允,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0,0,-,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,15,L,唐川大志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,17,,金子聖輝,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,0
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,18,,山本将平,2,nan,□,■,nan,nan,8,4,0,50.0,50.0,2.00,0,0,0,-,0,-,5,0,0,3,15.0,11,8,1,77.3,4
2021-10-31,2021-10,JTサンダーズ広島,パナソニックパンサーズ,0,3,0,19,,陳建禎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,1,,清水邦広,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,2,,深津英臣,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,17,1,0,3,10.3,0,0,0,-,3
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,4,,大竹壱青,3,■,■,■,nan,nan,31,20,0,64.5,64.5,6.67,11,8,0,72.7,0,-,15,1,5,4,5.0,1,0,0,0.0,21
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,5,,渡辺奏吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,8,,仲本賢優,3,■,■,■,nan,nan,11,4,1,36.4,27.3,1.33,1,0,0,0.0,0,-,12,1,4,2,4.2,13,5,2,46.2,5
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,9,,今村貴彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,10,,山内晶大,3,■,■,■,nan,nan,7,6,0,85.7,85.7,2.00,0,0,0,-,0,-,10,2,1,1,20.0,0,0,0,-,8
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,13,,クビアクミハウ,3,■,■,■,nan,nan,32,11,5,34.4,18.8,3.67,7,4,1,57.1,0,-,10,2,2,2,20.0,22,16,0,72.7,13
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,16,L,伊賀亮平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,17,L,永野健,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,0,73.3,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,18,,牧山祐介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,20,,新貴裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,21,,兒玉康成,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,1,0.33,10,0,1,1,0.0,1,0,0,0.0,6
2021-10-31,2021-10,パナソニックパンサーズ,JTサンダーズ広島,3,0,1,22,,小宮雄一郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,1,,山田脩造,1,nan,nan,nan,■,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,5,0,0,1,5.0,4,1,1,37.5,1
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,2,,山近哲,2,■,■,nan,nan,nan,3,2,0,66.7,66.7,1.00,0,0,0,-,1,0.50,7,0,1,0,-3.6,1,0,1,50.0,3
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,3,,クレクバルトシュ,4,■,■,■,■,nan,51,28,2,54.9,51.0,7.00,18,11,1,61.1,1,0.25,13,0,6,3,-5.8,0,0,0,-,29
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,4,,伏見大和,3,nan,□,■,■,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,2,0.67,7,0,1,1,0.0,2,0,2,50.0,3
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,5,,前田一誠,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,12,0,1,2,2.1,0,0,0,-,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,11,,傳田亮太,4,■,■,■,■,nan,10,7,0,70.0,70.0,1.75,0,0,0,-,6,1.50,14,0,0,4,7.1,1,1,0,100.0,13
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,19,,高橋良,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,21,,永露元稀,2,nan,nan,□,■,nan,0,0,0,,,-,0,0,0,-,1,0.50,6,0,1,2,4.2,1,0,0,0.0,1
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,22,,高梨健太,4,■,■,■,■,nan,20,9,0,45.0,45.0,2.25,2,2,0,100.0,0,-,18,1,4,6,8.3,14,8,2,64.3,10
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,23,,勝岡将斗,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,18,11,78.3,0
2021-10-31,2021-10,ウルフドッグス名古屋,FC東京,3,1,1,26,,山崎彰都,3,■,■,■,nan,nan,20,6,4,30.0,10.0,2.00,2,0,2,0.0,2,0.67,13,1,3,1,3.8,14,5,3,46.4,9
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,1,,クヴァーレンヨナス,4,■,■,■,■,nan,28,18,1,64.3,60.7,4.50,1,1,0,100.0,0,-,15,1,6,1,-1.7,38,17,9,56.6,19
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,2,,玉宅健太郎,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,5,,谷口渉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,6,,近江芳樹,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,8,,栗山英之,4,■,■,■,■,nan,24,13,3,54.2,41.7,3.25,0,0,0,-,0,-,9,0,1,1,0.0,1,1,0,100.0,13
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,10,L,古賀太一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,6,58.3,0
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,11,,山田大悟,4,□,□,□,■,nan,6,5,0,83.3,83.3,1.25,0,0,0,-,0,-,9,1,1,2,13.9,0,0,0,-,6
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,12,,小田嶋大貴,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,14,,長友優磨,4,■,■,■,■,nan,20,8,0,40.0,40.0,2.00,8,1,0,12.5,0,-,20,2,2,4,12.5,0,0,0,-,10
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,15,,エスペホマーク,4,■,■,■,□,nan,22,6,0,27.3,27.3,1.50,0,0,0,-,0,-,10,0,4,2,-5.0,26,13,7,63.5,6
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,16,,手原紳,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,14,1,2,1,5.4,1,0,0,0.0,2
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,18,,武藤鉄也,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,0,-,10,1,3,1,5.0,0,0,0,-,6
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,19,,佐藤望実,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2021-10-31,2021-10,FC東京,ウルフドッグス名古屋,1,3,0,26,,黒田彪斗,2,nan,nan,□,■,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,2,0,-16.7,3,2,0,66.7,0
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,1,,松本慶彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,2,,樋口裕希,3,■,■,nan,■,nan,25,14,0,56.0,56.0,4.67,7,6,0,85.7,0,-,13,1,4,3,5.8,21,11,5,64.3,15
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,4,,高野直哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,7,,出耒田敬,4,■,■,■,■,nan,11,7,1,63.6,54.5,1.75,0,0,0,-,1,0.25,10,0,1,4,7.5,1,1,0,100.0,8
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,8,,佐川翔,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,9,,迫田郭志,3,nan,□,■,■,nan,15,4,2,26.7,13.3,1.33,0,0,0,-,2,0.67,10,0,2,4,5.0,14,6,5,60.7,6
2021-10-31,2021-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,10,,千々木駿介,3,□,nan,□,□,nan,8,4,0,50.0,50.0,1.33,1,1,0,100.0,1,0.33,3,0,0,3,25.0,0,0,0,-,5
