名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小西愛衣,2021-11,KUROBEアクアフェアリーズ,2,2,18,0,13,7,0,1,0.0,-14.3,0,0,0,2,27,0,3,4,0,0,0,2,,0.0,0.15,0.9,
小西愛衣,2021-12,KUROBEアクアフェアリーズ,2,6,2,2,8,4,3,0,75.0,75.0,0,0,0,0,37,2,0,13,0,0,0,5,,0.38,0.0,14.2,
小西愛衣,2022-01,KUROBEアクアフェアリーズ,2,4,8,1,10,6,2,0,33.3,33.3,0,0,0,1,25,2,2,5,0,0,0,5,,0.2,0.1,11.0,
小野寺夏希,2021-11,岡山シーガルズ,31,5,9,1,14,2,0,0,0.0,0.0,0,0,0,0,29,0,0,7,1,0,0,0,,0.0,0.0,6.0,0.0
小野寺夏希,2021-12,岡山シーガルズ,31,1,6,0,7,3,0,0,0.0,0.0,0,0,0,2,19,0,1,2,1,0,0,2,,0.0,0.29,1.3,0.0
小野寺夏希,2022-01,岡山シーガルズ,31,8,7,2,10,1,0,0,0.0,0.0,0,0,0,0,18,0,2,3,0,0,0,0,,0.0,0.0,1.4,
小野寺夏希,2022-02,岡山シーガルズ,31,3,4,1,6,0,0,0,,,0,0,0,1,10,0,0,2,0,0,0,1,,0.0,0.17,5.0,
山上有紀,2021-10,トヨタ車体クインシーズ,18,3,18,0,20,9,2,0,22.2,22.2,0,0,0,5,59,3,6,16,0,0,0,10,,0.1,0.25,9.3,
山上有紀,2021-11,トヨタ車体クインシーズ,18,3,18,0,20,10,2,0,20.0,20.0,0,0,0,5,58,2,1,16,1,0,0,9,,0.1,0.25,9.9,0.0
山上有紀,2021-12,トヨタ車体クインシーズ,18,2,6,0,4,0,0,0,,,0,0,0,1,8,0,2,1,0,0,0,1,,0.0,0.25,-3.1,
山上有紀,2022-01,トヨタ車体クインシーズ,18,8,13,2,21,17,9,0,52.9,52.9,0,0,0,8,58,0,5,10,2,0,0,17,,0.43,0.38,2.2,0.0
山上有紀,2022-02,トヨタ車体クインシーズ,18,6,2,2,8,5,2,1,40.0,20.0,0,0,0,2,31,0,3,9,1,0,0,4,,0.25,0.25,4.8,0.0
山下遥香,2021-10,PFUブルーキャッツ,9,10,10,3,12,1,0,0,0.0,0.0,0,0,0,1,16,0,5,3,0,0,0,1,,0.0,0.08,-3.1,
山下遥香,2021-11,PFUブルーキャッツ,9,13,11,4,13,0,0,0,,,0,0,0,0,12,0,0,4,0,0,0,0,,0.0,0.0,8.3,
山下遥香,2021-12,PFUブルーキャッツ,9,3,3,1,5,0,0,0,,,0,0,0,1,4,0,0,2,0,0,0,1,,0.0,0.2,12.5,
山下遥香,2022-01,PFUブルーキャッツ,9,11,8,3,11,0,0,0,,,0,0,0,3,17,1,4,4,0,0,0,4,,0.0,0.27,5.9,
山内美咲,2021-10,NECレッドロケッツ,12,16,8,5,12,77,26,5,33.8,27.3,4,1,0,3,25,3,2,10,34,10,7,32,25.0,2.17,0.25,20.0,39.7
山内美咲,2021-11,NECレッドロケッツ,12,15,7,5,10,35,15,4,42.9,31.4,5,0,2,2,16,1,1,4,0,0,0,18,0.0,1.5,0.2,10.9,
山内美咲,2021-12,NECレッドロケッツ,12,3,3,1,3,7,2,0,28.6,28.6,0,0,0,0,0,0,0,0,0,0,0,2,,0.67,0.0,,
山内美咲,2022-01,NECレッドロケッツ,12,3,3,1,6,20,6,1,30.0,25.0,0,0,0,0,3,0,0,0,17,5,5,6,,1.0,0.0,0.0,44.1
山口珠李,2021-10,埼玉上尾メディックス,6,10,11,3,14,80,33,6,41.2,33.8,10,3,2,1,29,1,0,7,1,0,0,35,30.0,2.36,0.07,9.5,0.0
山口珠李,2021-11,埼玉上尾メディックス,6,14,9,4,11,57,27,4,47.4,40.4,5,2,1,2,23,1,2,1,1,0,1,30,40.0,2.45,0.18,3.3,50.0
山口珠李,2021-12,埼玉上尾メディックス,6,5,4,1,1,5,1,0,20.0,20.0,0,0,0,0,1,0,0,1,0,0,0,1,,1.0,0.0,25.0,
山口珠李,2022-01,埼玉上尾メディックス,6,6,1,2,2,7,3,0,42.9,42.9,0,0,0,0,1,0,0,0,0,0,0,3,,1.5,0.0,0.0,
山口結可,2022-01,デンソーエアリービーズ,13,6,3,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山口結可,2022-02,デンソーエアリービーズ,13,3,5,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山城愛心,2021-10,KUROBEアクアフェアリーズ,6,1,9,0,7,23,7,1,30.4,26.1,0,0,0,0,24,1,2,9,24,5,6,8,,1.0,0.0,11.5,33.3
山城愛心,2021-11,KUROBEアクアフェアリーズ,6,2,18,0,15,53,10,2,18.9,15.1,0,0,0,1,38,2,3,4,69,33,16,13,,0.67,0.07,5.9,59.4
山城愛心,2021-12,KUROBEアクアフェアリーズ,6,6,2,2,3,0,0,0,,,0,0,0,0,5,1,0,1,1,0,1,1,,0.0,0.0,25.0,50.0
山岸あかね,2021-10,埼玉上尾メディックス,7,10,11,3,21,0,0,0,,,0,0,0,0,0,0,0,0,114,71,27,0,,0.0,0.0,,74.1
山岸あかね,2021-11,埼玉上尾メディックス,7,14,9,4,23,0,0,0,,,0,0,0,0,0,0,0,0,155,78,35,0,,0.0,0.0,,61.6
山岸あかね,2021-12,埼玉上尾メディックス,7,5,4,1,9,0,0,0,,,0,0,0,0,0,0,0,0,66,30,14,0,,0.0,0.0,,56.1
山岸あかね,2022-01,埼玉上尾メディックス,7,6,1,2,7,0,0,0,,,0,0,0,0,0,0,0,0,34,17,12,0,,0.0,0.0,,67.6
山崎のの花,2021-10,埼玉上尾メディックス,5,10,11,3,20,7,3,0,42.9,42.9,0,0,0,9,71,1,4,6,0,0,0,13,,0.15,0.45,2.1,
山崎のの花,2021-11,埼玉上尾メディックス,5,14,9,4,23,8,4,0,50.0,50.0,0,0,0,6,102,2,6,15,0,0,0,12,,0.17,0.26,4.2,
山崎のの花,2021-12,埼玉上尾メディックス,5,5,4,1,9,6,1,1,16.7,0.0,0,0,0,3,32,0,0,14,0,0,0,4,,0.11,0.33,10.9,
山崎のの花,2022-01,埼玉上尾メディックス,5,6,1,2,7,5,1,0,20.0,20.0,0,0,0,3,32,0,0,11,1,0,0,4,,0.14,0.43,8.6,0.0
山形理沙子,2021-10,トヨタ車体クインシーズ,6,3,18,0,8,0,0,0,,,0,0,0,0,8,0,0,2,1,0,0,0,,0.0,0.0,6.2,0.0
山形理沙子,2021-11,トヨタ車体クインシーズ,6,1,9,0,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
山形理沙子,2021-12,トヨタ車体クインシーズ,6,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山形理沙子,2022-01,トヨタ車体クインシーズ,6,8,13,2,19,0,0,0,,,0,0,0,0,2,0,0,2,1,0,0,0,,0.0,0.0,25.0,0.0
山形理沙子,2022-02,トヨタ車体クインシーズ,6,6,2,2,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山田二千華,2021-10,NECレッドロケッツ,13,16,8,5,24,92,43,9,46.7,37.0,1,1,0,14,98,4,5,42,5,2,2,61,100.0,1.79,0.58,13.5,60.0
山田二千華,2021-11,NECレッドロケッツ,13,15,7,5,21,68,22,2,32.4,29.4,1,1,0,7,88,6,3,25,2,1,1,35,100.0,1.05,0.33,13.1,75.0
山田二千華,2021-12,NECレッドロケッツ,13,3,3,1,6,15,6,2,40.0,26.7,0,0,0,1,32,4,3,9,3,3,0,11,,1.0,0.17,17.2,100.0
山田二千華,2022-01,NECレッドロケッツ,13,3,3,1,6,23,13,1,56.5,52.2,0,0,0,1,22,0,4,4,4,2,0,14,,2.17,0.17,0.0,50.0
岩澤実育,2021-10,埼玉上尾メディックス,12,10,11,3,17,0,0,0,,,0,0,0,0,27,0,4,4,12,7,4,0,,0.0,0.0,0.0,75.0
岩澤実育,2021-11,埼玉上尾メディックス,12,14,9,4,22,0,0,0,,,0,0,0,0,40,2,1,11,19,11,3,2,,0.0,0.0,11.2,65.8
岩澤実育,2021-12,埼玉上尾メディックス,12,5,4,1,9,0,0,0,,,0,0,0,0,15,2,2,5,8,3,1,2,,0.0,0.0,18.3,43.8
岩澤実育,2022-01,埼玉上尾メディックス,12,6,1,2,6,0,0,0,,,0,0,0,0,10,1,1,4,8,3,4,1,,0.0,0.0,17.5,62.5
島村春世,2021-10,NECレッドロケッツ,1,9,3,3,8,38,21,2,55.3,50.0,0,0,0,5,26,1,0,10,1,0,0,27,,2.62,0.62,13.5,0.0
島村春世,2021-12,NECレッドロケッツ,1,3,3,1,3,16,9,1,56.2,50.0,0,0,0,0,15,2,0,3,2,1,0,11,,3.0,0.0,18.3,50.0
島村春世,2022-01,NECレッドロケッツ,1,3,3,1,6,43,16,1,37.2,34.9,0,0,0,0,21,2,1,3,0,0,0,18,,2.67,0.0,11.9,
島田美紅,2021-10,KUROBEアクアフェアリーズ,7,2,18,0,13,23,10,1,43.5,39.1,0,0,0,3,30,0,2,9,9,2,2,13,,0.77,0.23,5.8,33.3
島田美紅,2021-11,KUROBEアクアフェアリーズ,7,2,18,0,11,0,0,0,,,0,0,0,0,13,0,2,2,9,3,1,0,,0.0,0.0,0.0,38.9
島田美紅,2021-12,KUROBEアクアフェアリーズ,7,6,2,2,3,0,0,0,,,0,0,0,0,2,0,0,0,3,0,1,0,,0.0,0.0,0.0,16.7
島田美紅,2022-01,KUROBEアクアフェアリーズ,7,4,8,1,4,9,1,3,11.1,-22.2,0,0,0,0,10,0,0,2,14,2,5,1,,0.25,0.0,5.0,32.1
川上雛菜,2021-10,NECレッドロケッツ,17,6,1,2,2,1,0,0,0.0,0.0,1,0,0,0,7,0,0,1,1,1,0,0,0.0,0.0,0.0,3.6,100.0
川上雛菜,2021-11,NECレッドロケッツ,17,6,2,2,4,14,5,1,35.7,28.6,0,0,0,0,10,0,0,4,21,3,7,5,,1.25,0.0,10.0,31.0
川上雛菜,2022-01,NECレッドロケッツ,17,3,3,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
川島亜依美,2021-10,岡山シーガルズ,28,9,12,2,15,44,19,1,43.2,40.9,0,0,0,4,50,1,6,13,15,10,1,24,,1.27,0.27,5.5,70.0
川島亜依美,2021-11,岡山シーガルズ,28,7,12,1,14,51,20,2,39.2,35.3,0,0,0,2,50,3,4,10,1,0,1,25,,1.43,0.14,9.0,50.0
川島亜依美,2021-12,岡山シーガルズ,28,1,6,0,2,8,2,1,25.0,12.5,0,0,0,0,7,0,0,3,1,1,0,2,,1.0,0.0,10.7,100.0
川島亜依美,2022-01,岡山シーガルズ,28,8,7,2,13,40,18,1,45.0,42.5,0,0,0,2,44,0,4,12,1,0,0,20,,1.38,0.15,4.5,0.0
川島亜依美,2022-02,岡山シーガルズ,28,3,4,1,3,7,1,1,14.3,0.0,0,0,0,1,5,0,0,0,2,1,0,2,,0.33,0.33,0.0,50.0
工藤嶺,2021-10,デンソーエアリービーズ,21,14,8,4,22,266,85,19,32.0,24.8,84,22,10,5,84,3,7,21,31,16,5,93,26.2,3.86,0.23,7.7,59.7
工藤嶺,2021-11,デンソーエアリービーズ,21,16,7,5,23,202,66,8,32.7,28.7,70,21,5,3,107,4,8,35,22,14,6,73,30.0,2.87,0.13,10.0,77.3
工藤嶺,2021-12,デンソーエアリービーズ,21,1,6,0,7,37,11,1,29.7,27.0,16,5,1,0,28,0,4,7,12,8,2,11,31.2,1.57,0.0,2.7,75.0
工藤嶺,2022-01,デンソーエアリービーズ,21,6,3,2,9,70,19,3,27.1,22.9,26,6,2,2,35,7,1,7,10,7,1,28,23.1,2.11,0.22,24.3,75.0
工藤嶺,2022-02,デンソーエアリービーズ,21,3,5,1,8,19,6,1,31.6,26.3,7,2,1,0,4,0,1,0,3,0,3,6,28.6,0.75,0.0,-6.2,50.0
平山詩嫣,2021-10,久光スプリングス,19,17,7,5,13,0,0,0,,,0,0,0,0,19,2,3,10,0,0,0,2,,0.0,0.0,19.7,
平山詩嫣,2021-11,久光スプリングス,19,10,9,3,11,12,6,0,50.0,50.0,0,0,0,1,30,2,1,7,2,1,0,9,,0.55,0.09,11.7,50.0
平山詩嫣,2021-12,久光スプリングス,19,5,4,1,8,25,13,3,52.0,40.0,0,0,0,4,34,1,1,15,2,2,0,18,,1.62,0.5,13.2,100.0
平山詩嫣,2022-01,久光スプリングス,19,3,2,1,5,23,8,2,34.8,26.1,0,0,0,2,19,1,2,4,0,0,0,11,,1.6,0.4,7.9,
平山詩嫣,2022-02,久光スプリングス,19,4,3,1,7,34,13,0,38.2,38.2,0,0,0,1,33,3,0,11,0,0,0,17,,1.86,0.14,17.4,
廣瀬七海,2021-10,NECレッドロケッツ,9,16,8,5,15,85,33,6,38.8,31.8,10,3,3,7,30,4,10,8,1,1,0,44,30.0,2.2,0.47,11.7,100.0
廣瀬七海,2021-11,NECレッドロケッツ,9,15,7,5,12,61,24,5,39.3,31.1,5,4,0,3,8,1,5,0,2,1,0,28,80.0,2.0,0.25,-3.1,50.0
廣瀬七海,2021-12,NECレッドロケッツ,9,3,3,1,3,16,7,2,43.8,31.2,2,1,1,1,6,0,2,1,0,0,0,8,50.0,2.33,0.33,-4.2,
廣瀬七海,2022-01,NECレッドロケッツ,9,3,3,1,3,19,7,0,36.8,36.8,3,2,0,0,3,0,2,0,0,0,0,7,66.7,2.33,0.0,-16.7,
志摩美古都,2021-10,PFUブルーキャッツ,35,10,10,3,18,125,40,5,32.0,28.0,0,0,0,5,60,1,3,17,105,58,24,46,,2.22,0.28,7.5,66.7
志摩美古都,2021-11,PFUブルーキャッツ,35,13,11,4,22,157,55,14,35.0,26.1,1,0,0,5,75,4,6,12,159,83,31,64,0.0,2.5,0.23,7.3,61.9
志摩美古都,2021-12,PFUブルーキャッツ,35,3,3,1,6,33,14,1,42.4,39.4,0,0,0,1,16,0,2,2,34,10,12,15,,2.33,0.17,0.0,47.1
志摩美古都,2022-01,PFUブルーキャッツ,35,11,8,3,19,157,58,4,36.9,34.4,1,0,0,1,68,1,2,17,122,63,22,60,0.0,3.05,0.05,7.0,60.7
戸江真奈,2021-10,久光スプリングス,18,17,7,5,24,0,0,0,,,0,0,0,0,0,0,0,0,86,43,21,0,,0.0,0.0,,62.2
戸江真奈,2021-11,久光スプリングス,18,10,9,3,19,0,0,0,,,0,0,0,0,0,0,0,0,58,37,12,0,,0.0,0.0,,74.1
戸江真奈,2021-12,久光スプリングス,18,5,4,1,9,0,0,0,,,0,0,0,0,0,0,0,0,43,28,8,0,,0.0,0.0,,74.4
戸江真奈,2022-01,久光スプリングス,18,3,2,1,5,0,0,0,,,0,0,0,0,0,0,0,0,29,19,4,0,,0.0,0.0,,72.4
戸江真奈,2022-02,久光スプリングス,18,4,3,1,7,0,0,0,,,0,0,0,0,0,0,0,0,45,21,11,0,,0.0,0.0,,58.9
戸部真由香,2021-10,KUROBEアクアフェアリーズ,15,2,18,0,15,58,19,7,32.8,20.7,0,0,0,7,41,1,2,9,1,0,0,27,,1.27,0.47,6.7,0.0
戸部真由香,2021-11,KUROBEアクアフェアリーズ,15,1,12,0,3,13,2,1,15.4,7.7,0,0,0,3,6,0,0,0,3,2,0,5,,0.67,1.0,0.0,66.7
戸部真由香,2022-01,KUROBEアクアフェアリーズ,15,3,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
星加輝,2021-10,KUROBEアクアフェアリーズ,16,2,18,0,11,0,0,0,,,0,0,0,1,13,0,0,2,0,0,0,1,,0.0,0.09,3.8,
星加輝,2021-11,KUROBEアクアフェアリーズ,16,2,12,0,5,1,0,1,0.0,-100.0,0,0,0,0,6,0,0,3,0,0,0,0,,0.0,0.0,12.5,
星加輝,2021-12,KUROBEアクアフェアリーズ,16,6,2,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
曽我啓菜,2021-10,NECレッドロケッツ,5,16,8,5,19,162,61,8,37.7,32.7,14,3,3,7,70,2,6,12,125,59,32,70,21.4,3.21,0.37,5.0,60.0
曽我啓菜,2021-11,NECレッドロケッツ,5,15,7,5,11,77,27,6,35.1,27.3,10,3,2,4,45,1,3,11,76,31,29,32,30.0,2.45,0.36,6.7,59.9
曽我啓菜,2021-12,NECレッドロケッツ,5,3,3,1,2,18,3,1,16.7,11.1,1,0,0,2,9,0,0,4,14,5,3,5,0.0,1.5,1.0,11.1,46.4
曽我啓菜,2022-01,NECレッドロケッツ,5,3,3,1,5,24,11,0,45.8,45.8,0,0,0,3,21,1,0,2,51,17,10,15,,2.2,0.6,7.1,43.1
有田妃奈乃,2021-10,PFUブルーキャッツ,1,10,7,3,8,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
有田妃奈乃,2021-11,PFUブルーキャッツ,1,13,8,4,11,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
有田妃奈乃,2021-12,PFUブルーキャッツ,1,3,3,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
有田妃奈乃,2022-01,PFUブルーキャッツ,1,8,7,2,5,0,0,0,,,0,0,0,0,1,0,0,0,1,0,1,0,,0.0,0.0,0.0,50.0
杉原若葉,2021-10,トヨタ車体クインシーズ,19,3,18,0,16,21,8,2,38.1,28.6,0,0,0,1,43,0,2,13,0,0,0,9,,0.5,0.06,6.4,
杉原若葉,2021-11,トヨタ車体クインシーズ,19,3,18,0,15,30,14,0,46.7,46.7,0,0,0,3,39,2,5,13,4,3,1,19,,0.93,0.2,10.3,87.5
杉原若葉,2021-12,トヨタ車体クインシーズ,19,2,6,0,3,10,3,1,30.0,20.0,0,0,0,3,8,0,2,1,0,0,0,6,,1.0,1.0,-3.1,
杉原若葉,2022-01,トヨタ車体クインシーズ,19,8,13,2,19,31,10,3,32.3,22.6,0,0,0,3,58,7,4,19,0,0,0,20,,0.53,0.16,18.5,
杉原若葉,2022-02,トヨタ車体クインシーズ,19,6,2,2,8,14,7,0,50.0,50.0,0,0,0,3,33,1,0,13,0,0,0,11,,0.88,0.38,12.9,
村上華澄,2021-10,PFUブルーキャッツ,6,4,10,1,3,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.33,0.0,,
村上華澄,2021-11,PFUブルーキャッツ,6,0,3,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
村上華澄,2022-01,PFUブルーキャッツ,6,6,5,2,3,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
村永奈央,2022-01,トヨタ車体クインシーズ,11,7,7,2,14,0,0,0,,,0,0,0,0,0,0,0,0,87,37,27,0,,0.0,0.0,,58.0
村永奈央,2022-02,トヨタ車体クインシーズ,11,6,2,2,8,0,0,0,,,0,0,0,0,0,0,0,0,29,14,7,0,,0.0,0.0,,60.3
東谷玲衣奈,2021-10,デンソーエアリービーズ,20,14,8,4,10,17,9,1,52.9,47.1,0,0,0,1,3,0,0,0,6,2,0,10,,0.9,0.1,0.0,33.3
東谷玲衣奈,2021-11,デンソーエアリービーズ,20,16,7,5,12,30,8,3,26.7,16.7,0,0,0,1,3,0,1,1,0,0,0,9,,0.67,0.08,0.0,
東谷玲衣奈,2021-12,デンソーエアリービーズ,20,1,6,0,7,11,5,1,45.5,36.4,0,0,0,2,2,0,0,1,0,0,0,7,,0.71,0.29,12.5,
東谷玲衣奈,2022-01,デンソーエアリービーズ,20,6,3,2,8,28,14,1,50.0,46.4,0,0,0,2,2,0,0,1,2,0,0,16,,1.75,0.25,12.5,0.0
東谷玲衣奈,2022-02,デンソーエアリービーズ,20,3,5,1,8,69,27,3,39.1,34.8,3,1,1,0,21,0,0,3,5,2,3,27,33.3,3.38,0.0,3.6,70.0
松井珠己,2021-10,デンソーエアリービーズ,14,14,8,4,22,21,8,1,38.1,33.3,0,0,0,6,77,0,8,13,1,0,0,14,,0.36,0.27,1.6,0.0
松井珠己,2021-11,デンソーエアリービーズ,14,16,7,5,23,16,8,0,50.0,50.0,0,0,0,1,88,6,4,24,0,0,0,15,,0.35,0.04,12.5,
松井珠己,2021-12,デンソーエアリービーズ,14,1,6,0,7,4,1,0,25.0,25.0,0,0,0,3,23,0,1,6,1,0,1,4,,0.14,0.43,5.4,50.0
松井珠己,2022-01,デンソーエアリービーズ,14,6,3,2,9,6,3,0,50.0,50.0,0,0,0,0,32,1,1,8,0,0,0,4,,0.33,0.0,8.6,
松井珠己,2022-02,デンソーエアリービーズ,14,3,5,1,8,4,0,0,0.0,0.0,0,0,0,0,35,2,0,5,0,0,0,2,,0.0,0.0,9.3,
松本亜弥華,2021-10,トヨタ車体クインシーズ,9,2,12,0,9,26,5,2,19.2,11.5,0,0,0,5,18,1,2,3,0,0,0,11,,0.56,0.56,6.9,
松本亜弥華,2021-11,トヨタ車体クインシーズ,9,3,15,0,4,10,3,1,30.0,20.0,0,0,0,0,11,1,2,2,3,1,0,4,,0.75,0.0,9.1,33.3
松本亜弥華,2021-12,トヨタ車体クインシーズ,9,2,6,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
林琴奈,2021-10,JTマーヴェラス,2,6,1,2,6,40,9,3,22.5,15.0,5,1,1,0,21,0,2,5,30,23,3,9,20.0,1.5,0.0,3.6,81.7
林琴奈,2021-11,JTマーヴェラス,2,16,5,5,20,165,67,8,40.6,35.8,10,3,3,7,77,0,1,16,158,92,26,74,30.0,3.35,0.35,4.9,66.5
林琴奈,2021-12,JTマーヴェラス,2,6,1,2,7,59,24,3,40.7,35.6,11,6,1,2,27,1,1,7,66,43,11,27,54.5,3.43,0.29,9.3,73.5
林琴奈,2022-01,JTマーヴェラス,2,6,2,2,5,43,15,2,34.9,30.2,4,2,0,1,19,2,1,1,33,23,7,18,50.0,3.0,0.2,10.5,80.3
林琴奈,2022-02,JTマーヴェラス,2,5,3,1,8,66,23,2,34.8,31.8,7,5,0,4,37,1,2,14,62,25,24,28,71.4,2.88,0.5,10.8,59.7
林田愛佳,2022-01,トヨタ車体クインシーズ,21,0,3,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
林田愛佳,2022-02,トヨタ車体クインシーズ,21,3,1,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
柳田光綺,2021-10,NECレッドロケッツ,4,16,8,5,14,43,21,3,48.8,41.9,4,2,0,3,19,1,2,4,1,0,1,25,50.0,1.5,0.21,7.9,50.0
柳田光綺,2021-11,NECレッドロケッツ,4,15,7,5,20,144,71,4,49.3,46.5,15,5,0,3,49,2,3,14,0,0,0,76,33.3,3.55,0.15,9.7,
柳田光綺,2021-12,NECレッドロケッツ,4,3,3,1,6,37,16,1,43.2,40.5,3,0,1,1,9,0,3,3,1,1,0,17,0.0,2.67,0.17,0.0,100.0
柴田真果,2021-10,JTマーヴェラス,5,18,3,6,21,16,11,0,68.8,68.8,0,0,0,2,80,4,5,25,1,0,0,17,,0.52,0.1,11.2,0.0
柴田真果,2021-11,JTマーヴェラス,5,16,5,5,21,7,5,0,71.4,71.4,0,0,0,0,71,1,2,20,0,0,0,6,,0.24,0.0,7.7,
柴田真果,2021-12,JTマーヴェラス,5,6,1,2,7,0,0,0,,,0,0,0,0,12,0,0,2,0,0,0,0,,0.0,0.0,4.2,
柴田真果,2022-01,JTマーヴェラス,5,6,2,2,8,7,5,0,71.4,71.4,0,0,0,0,29,1,1,6,0,0,0,6,,0.62,0.0,7.8,
柴田真果,2022-02,JTマーヴェラス,5,5,3,1,6,3,2,0,66.7,66.7,0,0,0,0,7,0,1,0,0,0,0,2,,0.33,0.0,-3.6,
栄絵里香,2021-10,久光スプリングス,11,17,7,5,24,2,1,0,50.0,50.0,0,0,0,0,99,2,1,20,1,0,0,3,,0.04,0.0,6.8,0.0
栄絵里香,2021-11,久光スプリングス,11,10,9,3,18,2,2,0,100.0,100.0,0,0,0,2,58,3,2,14,0,0,0,7,,0.11,0.11,10.3,
栄絵里香,2021-12,久光スプリングス,11,5,4,1,9,2,1,0,50.0,50.0,0,0,0,0,33,0,1,4,1,0,1,1,,0.11,0.0,2.3,50.0
栄絵里香,2022-01,久光スプリングス,11,3,2,1,5,3,1,1,33.3,0.0,0,0,0,0,18,1,0,5,0,0,0,2,,0.2,0.0,12.5,
栄絵里香,2022-02,久光スプリングス,11,4,3,1,7,1,1,0,100.0,100.0,0,0,0,0,25,1,2,6,0,0,0,2,,0.14,0.0,8.0,
栗栖明歩,2021-11,埼玉上尾メディックス,21,3,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
梅津憂理,2021-10,KUROBEアクアフェアリーズ,13,1,6,0,3,25,9,1,36.0,32.0,2,1,0,0,8,0,0,2,12,4,2,9,50.0,3.0,0.0,6.2,41.7
梅津憂理,2021-11,KUROBEアクアフェアリーズ,13,2,18,0,9,59,12,4,20.3,13.6,1,0,0,0,19,0,1,6,13,1,4,12,0.0,1.33,0.0,6.6,23.1
梅津憂理,2021-12,KUROBEアクアフェアリーズ,13,6,2,2,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
梅津憂理,2022-01,KUROBEアクアフェアリーズ,13,1,6,0,2,6,1,1,16.7,0.0,0,0,0,0,0,0,0,0,3,1,0,1,,0.5,0.0,,33.3
森田茉莉,2021-10,PFUブルーキャッツ,3,10,10,3,20,0,0,0,,,0,0,0,0,0,0,0,0,123,61,36,0,,0.0,0.0,,64.2
森田茉莉,2021-11,PFUブルーキャッツ,3,13,11,4,24,0,0,0,,,0,0,0,0,0,0,0,0,62,30,14,0,,0.0,0.0,,59.7
森田茉莉,2021-12,PFUブルーキャッツ,3,3,3,1,6,0,0,0,,,0,0,0,0,0,0,0,0,11,5,4,0,,0.0,0.0,,63.6
森田茉莉,2022-01,PFUブルーキャッツ,3,11,8,3,19,0,0,0,,,0,0,0,0,0,0,0,0,85,38,31,0,,0.0,0.0,,62.9
森谷史佳,2021-10,デンソーエアリービーズ,10,14,8,4,22,63,24,2,38.1,34.9,0,0,0,8,96,2,7,28,12,10,2,34,,1.09,0.36,7.6,91.7
森谷史佳,2021-11,デンソーエアリービーズ,10,16,7,5,22,61,22,4,36.1,29.5,0,0,0,6,76,3,6,25,12,8,2,31,,1.0,0.27,10.2,75.0
森谷史佳,2021-12,デンソーエアリービーズ,10,1,6,0,7,23,9,1,39.1,34.8,0,0,0,1,29,1,1,8,4,2,0,11,,1.29,0.14,9.5,50.0
森谷史佳,2022-01,デンソーエアリービーズ,10,6,3,2,4,0,0,0,,,0,0,0,0,7,1,1,3,0,0,0,1,,0.0,0.0,21.4,
森谷史佳,2022-02,デンソーエアリービーズ,10,3,5,1,6,0,0,0,,,0,0,0,0,8,0,0,3,0,0,0,0,,0.0,0.0,9.4,
椎名真子,2021-10,埼玉上尾メディックス,14,10,11,3,6,35,11,2,31.4,25.7,1,0,0,2,13,1,0,2,26,12,6,14,0.0,1.83,0.33,11.5,57.7
