試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-11-27,久光スプリングス,東レアローズ,0,3,0,17,,濱松明日香,1,nan,nan,■,nan,nan,5,4,0,80.0,80.0,4.00,0,0,0,-,0,-,3,0,2,0,-16.7,0,0,0,-,4
2021-11-27,久光スプリングス,東レアローズ,0,3,0,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,8,3,79.2,0
2021-11-27,久光スプリングス,東レアローズ,0,3,0,19,,平山詩嫣,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2021-11-27,久光スプリングス,東レアローズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,109,40,9,36.7,28.4,13.33,11,2,2,18.2,2,0.67,54,0,11,11,0.0,67,31,24,64.2,42
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,1,,芥川愛加,4,■,■,■,■,nan,8,2,1,25.0,12.5,0.50,0,0,0,-,1,0.25,12,2,0,4,25.0,0,0,0,-,5
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,2,,林琴奈,4,■,■,■,■,nan,37,15,1,40.5,37.8,3.75,0,0,0,-,1,0.25,13,0,0,2,3.8,35,21,3,64.3,16
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,4,,橘井友香,1,nan,nan,nan,□,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,5,,柴田真果,4,■,■,■,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,1,0,4,20.0,0,0,0,-,1
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,6,,田中瑞稀,4,■,■,■,■,nan,39,14,1,35.9,33.3,3.50,5,3,0,60.0,0,-,12,0,1,1,0.0,26,13,6,61.5,14
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,7,,ヌクジャンタットダオ,4,■,■,■,■,nan,20,11,1,55.0,50.0,2.75,0,0,0,-,0,-,11,0,0,2,4.5,0,0,0,-,11
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,8,,籾井あき,4,□,□,□,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,2,0,1,17.3,0,0,0,-,2
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,10,,ドルーズアンドレア,4,■,■,■,■,nan,39,15,2,38.5,33.3,3.75,23,10,2,43.5,1,0.25,7,2,0,1,32.1,0,0,0,-,18
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,11,,目黒優佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,0
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,13,,西川有喜,1,nan,nan,□,nan,nan,5,1,0,20.0,20.0,1.00,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,1
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,14,,ヒックマンジャスティス,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,3,62.5,0
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,9,2,83.3,0
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,16,,和田由紀子,3,□,□,□,nan,nan,4,1,0,25.0,25.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,19,,高橋茉莉奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,JTマーヴェラス,NECレッドロケッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,156,59,6,37.8,34.0,14.75,28,13,2,46.4,3,0.75,80,7,1,15,13.1,80,45,15,65.6,69
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,2,,古賀紗理那,4,■,■,■,■,nan,48,23,0,47.9,47.9,5.75,4,1,0,25.0,2,0.50,12,0,0,3,6.2,42,24,7,65.5,25
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,3,,塚田しおり,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,4,,柳田光綺,4,■,■,■,■,nan,42,22,1,52.4,50.0,5.50,8,4,0,50.0,1,0.25,9,1,1,1,11.1,0,0,0,-,24
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,5,,曽我啓菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,7,,甲萌香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,8,,野嶋華澄,4,■,■,■,■,nan,11,4,2,36.4,18.2,1.00,0,0,0,-,0,-,16,2,2,0,9.4,2,0,1,25.0,6
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,9,,廣瀬七海,1,□,nan,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,10,,澤田由佳,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,0,3,7.5,1,0,0,0.0,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,11,,古谷ちなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,12,,山内美咲,3,nan,□,□,□,nan,6,4,0,66.7,66.7,1.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,4
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,13,,山田二千華,4,■,■,■,■,nan,13,4,1,30.8,23.1,1.00,0,0,0,-,2,0.50,14,2,0,2,17.9,1,1,0,100.0,8
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,16,L,小島満菜美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,4,75.0,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,18,,ウィルハイトサラ,4,■,■,■,■,nan,30,13,1,43.3,40.0,3.25,7,3,0,42.9,0,-,20,1,1,7,12.5,18,8,5,58.3,14
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,20,L,井上琴絵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,NECレッドロケッツ,JTマーヴェラス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,71,5,46.4,43.1,17.75,19,8,0,42.1,5,1.25,88,6,4,18,10.8,76,40,17,63.8,82
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,3,,サンティアゴアライジャダフニ,4,■,■,■,■,nan,16,8,0,50.0,50.0,2.00,1,0,0,0.0,0,-,11,1,3,2,6.8,0,0,0,-,9
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,5,,山崎のの花,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,18,1,1,7,13.9,0,0,0,-,2
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,6,,山口珠李,1,nan,nan,nan,□,nan,5,4,0,80.0,80.0,4.00,1,1,0,100.0,2,2.00,4,0,0,1,6.2,0,0,0,-,6
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,6,3,50.0,0
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,9,,内瀬戸真実,4,■,■,■,■,nan,36,17,3,47.2,38.9,4.25,0,0,0,-,0,-,10,0,4,2,-5.0,19,14,1,76.3,17
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,10,,佐藤優花,4,■,■,□,■,nan,21,12,1,57.1,52.4,3.00,0,0,0,-,0,-,11,0,0,3,6.8,26,7,5,36.5,12
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,11,,青柳京古,4,■,■,■,■,nan,13,4,1,30.8,23.1,1.00,0,0,0,-,2,0.50,10,0,3,2,-2.5,0,0,0,-,6
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,12,,岩澤実育,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0,0,-,0
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,16,,佐々木海空,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,17,,鎌田咲希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,18,,権田寛奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,19,,仁井田桃子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,22,,目黒安希,2,nan,□,■,nan,nan,10,4,2,40.0,20.0,2.00,1,0,0,0.0,0,-,8,0,0,1,3.1,15,7,0,46.7,4
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,24,,ティシェイラロレンネ,4,■,■,■,■,nan,32,13,2,40.6,34.4,3.25,13,5,2,38.5,2,0.50,10,2,0,5,32.5,0,0,0,-,17
2021-11-27,埼玉上尾メディックス,トヨタ車体クインシーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,134,63,9,47.0,40.3,15.75,16,6,2,37.5,6,1.50,91,4,11,25,8.2,75,34,9,51.3,73
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,1,,鴫原ひなた,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,1,0,100.0,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,3,,ロビンソンケルシー,4,■,■,■,■,nan,43,18,3,41.9,34.9,4.50,12,5,2,41.7,1,0.25,11,0,0,2,4.5,12,6,4,66.7,19
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,5,,周田夏紀,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,10,1,1,3,15.0,2,2,0,100.0,2
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,7,,舟根綾菜,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,3,1,1,50.0,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,8,,黒須咲良,4,■,■,■,■,nan,26,9,5,34.6,15.4,2.25,1,0,0,0.0,0,-,11,0,0,6,13.6,15,4,3,36.7,9
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,9,,松本亜弥華,2,nan,nan,□,□,nan,6,2,1,33.3,16.7,1.00,0,0,0,-,0,-,7,1,2,1,10.7,3,1,0,33.3,3
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,10,L,熊井風音,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,1,68.8,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,12,,加地春花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,13,,中屋夏澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,14,L,小出雛,4,〇,〇,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,3,45.8,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,17,,藪田美穂子,4,■,■,■,■,nan,37,13,2,35.1,29.7,3.25,1,0,0,0.0,0,-,13,0,0,8,15.4,19,7,5,50.0,13
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,18,,山上有紀,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,15,0,1,3,3.3,0,0,0,-,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,19,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,20,,バムルンスックハッタヤ,4,■,■,■,■,nan,18,5,0,27.8,27.8,1.25,0,0,0,-,4,1.00,11,0,2,5,6.8,3,3,0,100.0,9
2021-11-27,トヨタ車体クインシーズ,埼玉上尾メディックス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,133,48,11,36.1,27.8,12.00,14,5,2,35.7,5,1.25,82,2,7,30,9.5,78,34,17,54.5,55
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,3,,田口絢佳,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,4,,吉岡美晴,2,■,nan,■,nan,nan,9,1,0,11.1,11.1,0.50,0,0,0,-,0,-,4,0,0,2,12.5,11,2,1,22.7,1
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,6,,佐藤愛美,4,■,■,■,■,nan,37,15,2,40.5,35.1,3.75,0,0,0,-,3,0.75,7,0,1,1,0.0,6,3,0,50.0,18
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,8,,及川真夢,2,nan,nan,■,■,nan,12,3,0,25.0,25.0,1.50,0,0,0,-,1,0.50,7,0,0,2,7.1,0,0,0,-,4
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,9,,高柳有里,4,□,■,■,■,nan,39,13,0,33.3,33.3,3.25,0,0,0,-,0,-,9,0,0,2,5.6,43,20,7,54.7,13
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,13,,遠藤彩萌,3,□,□,□,nan,nan,6,1,1,16.7,0.0,0.33,0,0,0,-,1,0.33,0,0,0,0,-,1,0,0,0.0,2
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,14,,宮下遥,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,17,,城戸うらん,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,3,1,2,66.7,0
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,18,,金田修佳,4,■,■,□,■,nan,40,15,2,37.5,32.5,3.75,1,1,0,100.0,0,-,15,0,0,3,5.0,11,6,1,59.1,15
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,22,,船田芽依,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,0
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,26,,長瀬そら,4,■,■,■,■,nan,21,9,0,42.9,42.9,2.25,0,0,0,-,6,1.50,16,0,0,1,1.6,0,0,0,-,15
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,27,L,楢崎慈恵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,8,3,63.3,0
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,28,,川島亜依美,2,■,■,nan,nan,nan,17,4,1,23.5,17.6,2.00,0,0,0,-,1,0.50,9,0,0,2,5.6,1,0,1,50.0,5
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,31,,小野寺夏希,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,0,4,6.7,1,0,0,0.0,0
2021-11-27,岡山シーガルズ,日立Astemoリヴァーレ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,183,61,6,33.3,30.1,15.25,1,1,0,100.0,12,3.00,92,0,1,18,4.6,93,41,15,52.2,73
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,1,,上坂瑠子,4,■,■,■,■,nan,50,21,2,42.0,38.0,5.25,2,0,0,0.0,2,0.50,19,2,2,7,17.1,32,21,8,78.1,25
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,2,,雑賀恵斗,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,3,,長内美和子,4,■,■,■,■,nan,53,18,2,34.0,30.2,4.50,0,0,0,-,2,0.50,14,2,2,3,16.1,12,9,1,79.2,22
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,4,,上沢沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,5,,タップハンナ,4,■,■,■,■,nan,26,13,2,50.0,42.3,3.25,0,0,0,-,3,0.75,11,0,1,4,6.8,0,0,0,-,16
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,6,L,小池杏菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,7,L,齋藤加奈子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,5,63.3,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,9,,渡邊彩,4,■,■,■,■,nan,21,7,0,33.3,33.3,1.75,0,0,0,-,3,0.75,17,1,0,8,17.6,0,0,0,-,11
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,10,,境紗里奈,3,nan,□,■,■,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,14,0,0,4,7.1,0,0,0,-,1
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,11,,中村安里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,13,,野中瑠衣,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,14,,入澤まい,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,16,,室岡莉乃,4,■,■,■,■,nan,41,12,4,29.3,19.5,3.00,1,0,0,0.0,1,0.25,17,1,0,5,13.2,32,10,12,50.0,14
2021-11-27,日立Astemoリヴァーレ,岡山シーガルズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,192,72,10,37.5,32.3,18.00,3,0,0,0.0,11,2.75,98,6,5,31,12.8,91,47,26,65.9,89
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,1,,有田妃奈乃,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,3,L,森田茉莉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,4,70.0,0
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,4,,渡邊真恵,1,nan,nan,□,nan,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-,1
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,5,L,鏡原叶悠,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,8,,高相みな実,2,nan,nan,□,■,nan,16,2,0,12.5,12.5,1.00,0,0,0,-,1,0.50,3,0,0,1,8.3,7,5,0,71.4,3
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,9,,山下遥香,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,10,,綿引菜都美,5,■,■,■,■,■,12,3,2,25.0,8.3,0.60,0,0,0,-,6,1.20,12,1,0,3,14.6,1,1,0,100.0,10
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,11,,堀口あやか,3,□,nan,nan,□,□,4,1,0,25.0,25.0,0.33,0,0,0,-,0,-,5,0,1,0,-5.0,0,0,0,-,1
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,12,,ジャンティタントゥイー,5,■,■,■,■,■,28,13,2,46.4,39.3,2.60,3,1,1,33.3,4,0.80,19,2,1,2,11.8,1,1,0,100.0,19
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,15,,鍋谷友理枝,5,■,■,■,□,■,39,10,2,25.6,20.5,2.00,0,0,0,-,2,0.40,19,0,1,7,7.9,27,11,4,48.1,12
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,17,,田原愛里,5,■,■,■,■,■,4,1,0,25.0,25.0,0.20,0,0,0,-,0,-,11,1,2,1,6.8,0,0,0,-,2
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,23,,バルデスメリーサ,5,■,■,■,■,■,41,17,3,41.5,34.1,3.40,14,7,1,50.0,2,0.40,16,1,2,4,9.4,1,1,0,100.0,20
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,33,,和才奈々美,2,□,nan,nan,□,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,0,0,0,0,-,4,1,1,37.5,0
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,35,,志摩美古都,5,■,■,■,■,■,35,12,5,34.3,20.0,2.40,1,0,0,0.0,1,0.20,18,0,3,2,-1.4,33,21,3,68.2,13
2021-11-27,PFUブルーキャッツ,ヴィクトリーナ姫路,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,183,60,15,32.8,24.6,12.00,18,8,2,44.4,16,3.20,109,5,11,21,6.9,84,46,12,61.9,81
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,1,,貞包里穂,5,□,□,■,■,■,36,7,1,19.4,16.7,1.40,2,0,0,0.0,0,-,14,1,0,2,10.7,8,4,3,68.8,8
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,2,,櫻井美樹,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,14,1,1,3,10.7,0,0,0,-,2
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,3,,大元朱菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,4,L,花井萌里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,13,6,72.7,0
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,5,,長野有紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,6,,プラクセレステ,3,■,■,nan,nan,□,23,3,0,13.0,13.0,1.00,2,0,0,0.0,1,0.33,3,0,0,0,0.0,3,1,0,33.3,4
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,7,,堀込奈央,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,8,,宮地佳乃,5,■,■,■,■,■,16,10,1,62.5,56.2,2.00,0,0,0,-,1,0.20,11,0,2,4,4.5,4,2,0,50.0,11
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,10,,脇田美怜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,12,,孫田菜奈,5,□,■,■,■,■,47,16,4,34.0,25.5,3.20,0,0,0,-,0,-,15,1,2,4,10.0,37,18,13,66.2,17
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,13,,田中咲希,5,■,■,■,■,■,37,13,5,35.1,21.6,2.60,0,0,0,-,2,0.40,19,2,2,6,15.8,15,7,2,53.3,17
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,14,,佐々木千紘,5,■,■,■,■,■,26,9,1,34.6,30.8,1.80,0,0,0,-,2,0.40,12,0,4,2,-4.2,3,1,1,50.0,11
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,21,,渡邉かや,2,■,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,4,1,0,25.0,0
2021-11-27,ヴィクトリーナ姫路,PFUブルーキャッツ,2,3,0,23,,坊野明里,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
